갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,1992,,,2019,신정동,"40,000",쌍용,1,0,7,84.63,,,334,11470,11
,2008,,,2019,신정동,"33,000",세양청마루2차주상복합,1,10,7,84.42,,,201-1,11470,9
,1988,,,2019,신정동,"43,000",목동신시가지12,1,0,7,71.64,,,326,11470,7
,1988,,,2019,신정동,"5,000",목동신시가지12,1,80,7,56.76,,,326,11470,3
,1987,,,2019,신정동,"39,900",목동신시가지13,1,0,7,70.73,,,327,11470,4
,2006,,,2019,신정동,"39,000",세양청마루,1,0,7,84.98,,,1306,11470,1
,1987,,,2019,신정동,"64,000",목동신시가지13,1,0,8,98.63,,,327,11470,7
,1988,,,2019,신정동,"27,500",목동신시가지10,1,0,8,53.82,,,311,11470,5
,1987,,,2019,신정동,"65,000",목동신시가지10,1,0,8,105.58,,,311,11470,9
,1987,,,2019,신정동,"45,000",목동신시가지14,1,100,8,157.59,,,329,11470,15
,2000,,,2019,신정동,"1,669",학마을2,1,24,8,49.99,,,1294,11470,3
,2011,,,2019,신정동,"10,000",이펜하우스3단지,1,105,8,84.96,,,1316,11470,10
,1987,,,2019,신정동,"31,000",목동신시가지14,1,0,8,55.02,,,329,11470,3
,1987,,,2019,신정동,"17,000",목동신시가지14,1,45,8,55.02,,,329,11470,11
,1988,,,2019,신정동,"32,000",목동신시가지11,1,0,8,66.24,,,325,11470,1
,2000,,,2019,신정동,"22,000",신트리4,1,0,8,49.5,,,1277,11470,8
,1992,,,2019,신정동,"43,500",쌍용,1,0,8,84.65,,,334,11470,13
,1987,,,2019,신정동,"65,000",목동신시가지14,1,0,8,108.28,,,329,11470,10
,2019,,,2019,신정동,"70,000",목동파크자이(101동~108동),1,0,9,84.993,,,1325,11470,8
,1987,,,2019,신정동,"67,000",목동신시가지14,1,0,9,108.28,,,329,11470,12
,2008,,,2019,신정동,"38,500",SM엘루이,1,30,9,84.98,,,1014-5,11470,2
,1987,,,2019,신정동,"4,200",목동신시가지14,1,0,9,71.4,,,329,11470,8
,2002,,,2019,신정동,"30,000",팰리스필,1,0,9,80.11,,,872-6,11470,6
,1999,,,2019,신정동,"26,000",신트리1,1,0,9,49.95,,,1259,11470,11
,1988,,,2019,신정동,"41,000",목동신시가지12,1,0,9,71.64,,,326,11470,10
,1987,,,2019,신정동,"30,000",목동신시가지8,1,16,9,54.94,,,314,11470,5
,1987,,,2019,신정동,"37,000",목동신시가지8,1,30,9,71.77,,,314,11470,16
,1987,,,2019,신정동,"31,000",목동신시가지8,1,0,9,54.94,,,314,11470,8
,1987,,,2019,신정동,"35,000",목동신시가지9,1,32,9,71.37,,,312,11470,8
,1988,,,2019,신정동,"10,000",목동신시가지11,1,65,9,66.24,,,325,11470,7
,1988,,,2019,신정동,"5,500",목동신시가지12,1,60,10,53.46,,,326,11470,9
,2016,,,2019,신정동,"9,000",목동힐스테이트,1,150,10,59.95,,,1323,11470,6
,1987,,,2019,신정동,"30,000",목동신시가지9,1,0,10,71.37,,,312,11470,2
,1987,,,2019,신정동,"20,000",목동신시가지9,1,75,10,71.37,,,312,11470,10
,1996,,,2019,신정동,"4,000",해풍,1,85,10,77.82,,,905-2,11470,10
,1987,,,2019,신정동,"42,000",목동신시가지14,1,0,10,74.19,,,329,11470,7
,2001,,,2019,신정동,"29,000",양천시장주상복합,1,0,10,84.34,,,883,11470,4
,1987,,,2019,신정동,"64,000",목동신시가지9,1,0,11,106.93,,,312,11470,3
,1987,,,2019,신정동,"47,500",목동신시가지9,1,0,11,71.37,,,312,11470,5
,2016,,,2019,신정동,"55,000",목동힐스테이트,1,0,11,59.95,,,1323,11470,19
,2002,,,2019,신정동,"95,000",아이파크,1,0,11,114.756,,,1296,11470,13
,2002,,,2019,신정동,"75,000",아이파크,1,0,11,84.88,,,1296,11470,10
,1988,,,2019,신정동,"38,000",목동신시가지12,1,0,11,71.64,,,326,11470,7
,1987,,,2019,신정동,"43,000",목동신시가지10,1,0,11,70.2,,,311,11470,13
,1987,,,2019,신정동,"50,000",목동신시가지14,1,40,11,108.28,,,329,11470,7
,2010,,,2019,신정동,"34,000",중앙하이츠,1,0,11,104.62,,,1314,11470,1
,1987,,,2019,신정동,"30,000",목동신시가지13,1,40,11,70.73,,,327,11470,11
,1999,,,2019,신정동,"10,000",신트리1,1,40,11,49.8,,,1259,11470,6
,1997,,,2019,신정동,"55,000",목동현대3차,1,0,11,84.77,,,1279,11470,13
,2000,,,2019,신정동,"39,000",목동우성2,1,0,11,84.96,,,337,11470,18
,1988,,,2019,신정동,"9,000",목동신시가지11,1,40,12,51.48,,,325,11470,11
,1987,,,2019,신정동,"36,000",목동신시가지9,1,35,12,71.37,,,312,11470,13
,2019,,,2019,신정동,"58,000",목동파크자이(101동~108동),1,0,12,84.993,,,1325,11470,12
,1988,,,2019,신정동,"40,000",목동신시가지12,1,0,12,71.64,,,326,11470,5
,2005,,,2019,신정동,"45,000",동일하이빌2단지,1,0,12,84.955,,,1311,11470,18
,1988,,,2019,신정동,"31,000",목동신시가지10,1,0,12,53.82,,,311,11470,4
,1988,,,2019,신정동,"43,000",목동신시가지12,1,0,12,71.64,,,326,11470,15
,1987,,,2019,신정동,"67,000",목동신시가지10,1,0,12,105.58,,,311,11470,1
,1988,,,2019,신정동,"28,000",목동신시가지10,1,0,12,53.82,,,311,11470,14
,1987,,,2019,신정동,"70,000",목동신시가지8,1,0,12,105.35,,,314,11470,10
,1988,,,2019,신정동,"45,000",목동신시가지14,1,0,12,74.19,,,329,11470,7
,2002,,,2019,신정동,"35,000",푸른마을4,1,0,12,84.88,,,1285,11470,12
,2004,,,2019,신정동,"40,000",대림e-편한세상,1,0,12,84.985,,,1303,11470,5
,2000,,,2019,신정동,"20,000",학마을1단지,1,0,12,49.99,,,1293,11470,3
,2001,,,2019,신정동,"21,000",푸른마을2,1,0,12,49.16,,,1281,11470,4
,1987,,,2019,신정동,"35,000",목동신시가지8,1,40,12,71.77,,,314,11470,14
,1987,,,2019,신정동,"49,100",목동신시가지8,1,0,12,71.77,,,314,11470,19
,1987,,,2019,신정동,"18,000",목동신시가지14,1,60,12,71.4,,,329,11470,17
,1987,,,2019,신정동,"45,000",목동신시가지9,1,0,12,71.37,,,312,11470,10
,1987,,,2019,신정동,"44,000",목동신시가지9,1,0,12,71.37,,,312,11470,4
,1987,,,2019,신정동,"70,000",목동신시가지9,1,0,12,126.53,,,312,11470,12
,2016,,,2019,신정동,"10,000",목동힐스테이트,1,180,12,84.98,,,1323,11470,13
,1987,,,2019,신정동,"80,000",목동신시가지9,1,0,14,139.79,,,312,11470,1
,1987,,,2019,신정동,"36,000",목동신시가지8,1,0,14,54.94,,,314,11470,5
,1987,,,2019,신정동,"44,000",목동신시가지9,1,0,14,71.37,,,312,11470,13
,1997,,,2019,신정동,"13,000",목동현대3차,1,100,14,84.77,,,1279,11470,11
,1999,,,2019,신정동,"28,500",신트리1,1,0,14,59.73,,,1259,11470,2
,2001,,,2019,신정동,"25,000",푸른마을2,1,0,14,59.99,,,1281,11470,13
,2013,,,2019,신정동,"2,000",성재세인트,1,60,14,30.47,,,976-3,11470,5
,2003,,,2019,신정동,"35,000",대림아크로빌,1,100,14,165.27,,,324-7,11470,12
,1987,,,2019,신정동,"41,000",목동신시가지14,1,0,14,74.19,,,329,11470,10
,2000,,,2019,신정동,"5,940",학마을2,1,0,14,49.99,,,1294,11470,7
,2000,,,2019,신정동,"3,094",신트리2단지,1,12,14,32.76,,,1258,11470,9
,1988,,,2019,신정동,"60,000",목동신시가지14,1,0,14,84.87,,,329,11470,11
,2004,,,2019,신정동,"64,000",경남아너스빌,1,0,14,96.17,,,1307,11470,3
,1988,,,2019,신정동,"42,000",목동신시가지12,1,0,14,71.64,,,326,11470,8
,1988,,,2019,신정동,"10,000",목동신시가지12,1,75,14,71.64,,,326,11470,15
,1987,,,2019,신정동,"40,000",목동신시가지13,1,0,14,70.73,,,327,11470,7
,1987,,,2019,신정동,"30,000",목동신시가지8,1,0,15,54.94,,,314,11470,11
,1987,,,2019,신정동,"50,000",목동신시가지8,1,0,15,71.77,,,314,11470,18
,1987,,,2019,신정동,"31,000",목동신시가지9,1,0,15,53.82,,,312,11470,6
,2000,,,2019,신정동,"25,000",신정6현대,1,0,15,59.4,,,743-2,11470,16
,2001,,,2019,신정동,"19,000",푸른마을2,1,0,15,49.16,,,1281,11470,1
,2000,,,2019,신정동,"1,000",학마을1단지,1,30,15,49.99,,,1293,11470,9
,1987,,,2019,신정동,"35,000",목동신시가지13,1,70,15,98.63,,,327,11470,8
,1987,,,2019,신정동,"9,500",목동신시가지10,1,50,15,53.82,,,311,11470,3
,1987,,,2019,신정동,"67,500",목동신시가지14,1,0,15,108.28,,,329,11470,3
,1987,,,2019,신정동,"16,000",목동신시가지10,1,140,15,105.58,,,311,11470,11
,1996,,,2019,신정동,"64,000",목동삼성,1,0,15,114.93,,,1278,11470,10
,1997,,,2019,신정동,"27,000",신호,1,0,15,59.94,,,948-24,11470,13
,1988,,,2019,신정동,"28,000",목동신시가지14,1,0,15,55.02,,,329,11470,6
,1992,,,2019,신정동,"45,000",대림,1,0,15,84.89,,,333,11470,11
,1987,,,2019,신정동,"81,000",목동신시가지9,1,0,16,126.53,,,312,11470,4
,2000,,,2019,신정동,"21,000",학마을1단지,1,0,16,49.99,,,1293,11470,15
,1987,,,2019,신정동,"74,000",목동신시가지13,1,0,16,124.55,,,327,11470,2
,1988,,,2019,신정동,"25,000",목동신시가지11,1,0,16,51.48,,,325,11470,11
,2016,,,2019,신정동,"20,000",목동신세계아파트,1,50,16,67.2,,,119-175,11470,4
,1987,,,2019,신정동,"37,000",목동신시가지9,1,25,17,71.37,,,312,11470,11
,1987,,,2019,신정동,"65,500",목동신시가지13,1,0,17,98.63,,,327,11470,9
,1987,,,2019,신정동,"44,000",목동신시가지13,1,0,17,70.73,,,327,11470,15
,1987,,,2019,신정동,"37,000",목동신시가지9,1,65,17,100.33,,,312,11470,5
,2000,,,2019,신정동,"43,000",목동우성2,1,0,17,113.91,,,337,11470,3
,2000,,,2019,신정동,"22,000",신트리4,1,0,17,48.96,,,1277,11470,6
,2000,,,2019,신정동,"20,000",신트리4,1,0,17,48.96,,,1277,11470,9
,1988,,,2019,신정동,"39,000",목동신시가지12,1,0,17,71.64,,,326,11470,14
,1987,,,2019,신정동,"47,000",목동신시가지10,1,0,17,70.2,,,311,11470,12
,1988,,,2019,신정동,"28,000",목동신시가지10,1,0,17,53.82,,,311,11470,6
,2001,,,2019,신정동,"25,000",목동2삼성래미안,1,30,17,59.92,,,1295,11470,7
,1987,,,2019,신정동,"31,000",목동신시가지14,1,0,17,55.02,,,329,11470,14
,1987,,,2019,신정동,"83,000",목동신시가지14,1,0,17,157.59,,,329,11470,8
,1988,,,2019,신정동,"35,000",목동신시가지11,1,0,17,66.24,,,325,11470,8
,2000,,,2019,신정동,"23,000",신트리4,1,0,17,49.8,,,1277,11470,6
,1987,,,2019,신정동,"25,000",목동신시가지13,1,0,18,53.9,,,327,11470,12
,1987,,,2019,신정동,"27,000",목동신시가지8,1,10,18,54.94,,,314,11470,20
,1999,,,2019,신정동,"25,000",신트리1,1,0,18,49.8,,,1259,11470,12
,2000,,,2019,신정동,"22,000",학마을1단지,1,0,18,49.99,,,1293,11470,15
,2011,,,2019,신정동,"40,000",이펜하우스3단지,1,0,18,84.96,,,1316,11470,7
,1988,,,2019,신정동,"40,000",목동신시가지14,1,0,18,74.19,,,329,11470,4
,1987,,,2019,신정동,"42,000",목동신시가지13,1,0,18,70.73,,,327,11470,14
,1988,,,2019,신정동,"43,000",목동신시가지10,1,0,18,70.2,,,311,11470,3
,1987,,,2019,신정동,"62,000",목동신시가지10,1,0,18,105.58,,,311,11470,2
,1987,,,2019,신정동,"68,000",목동신시가지14,1,50,18,129.33,,,329,11470,11
,2019,,,2019,신정동,"57,700",목동파크자이(101동~108동),1,0,18,84.993,,,1325,11470,6
,2019,,,2019,신정동,"60,000",목동파크자이(101동~108동),1,0,19,84.993,,,1325,11470,6
,1988,,,2019,신정동,"40,000",목동신시가지12,1,0,19,71.64,,,326,11470,3
,2016,,,2019,신정동,"67,000",목동힐스테이트,1,0,19,84.98,,,1323,11470,2
,1987,,,2019,신정동,"73,000",목동신시가지13,1,0,19,122.3,,,327,11470,10
,1987,,,2019,신정동,"33,500",목동신시가지13,1,30,19,70.73,,,327,11470,14
,1987,,,2019,신정동,"40,000",목동신시가지13,1,0,19,70.73,,,327,11470,8
,1987,,,2019,신정동,"49,000",목동신시가지8,1,0,19,71.77,,,314,11470,11
,1987,,,2019,신정동,"34,000",목동신시가지8,1,0,19,54.94,,,314,11470,2
,1987,,,2019,신정동,"33,500",목동신시가지8,1,0,19,54.94,,,314,11470,8
,1987,,,2019,신정동,"68,000",목동신시가지9,1,0,19,158.7,,,312,11470,5
,2000,,,2019,신정동,"35,000",목동우성2,1,0,19,84.96,,,337,11470,2
,1997,,,2019,신정동,"47,000",목동현대3차,1,0,19,84.77,,,1279,11470,2
,2000,,,2019,신정동,"24,000",신정6현대,1,0,19,59.4,,,743-2,11470,18
,1999,,,2019,신정동,"10,500",신트리1,1,40,19,49.95,,,1259,11470,14
,1999,,,2019,신정동,"22,000",신트리1,1,0,19,49.8,,,1259,11470,5
,2000,,,2019,신정동,"23,000",신트리4,1,0,19,48.96,,,1277,11470,5
,2002,,,2019,신정동,"20,000",아이파크,1,90,19,59.82,,,1296,11470,3
,1988,,,2019,신정동,"26,000",목동신시가지11,1,0,19,51.48,,,325,11470,9
,1987,,,2019,신정동,"36,000",목동신시가지9,1,30,19,71.37,,,312,11470,4
,1987,,,2019,신정동,"15,000",목동신시가지13,1,70,19,70.73,,,327,11470,6
,1987,,,2019,신정동,"47,000",목동신시가지13,1,0,19,70.73,,,327,11470,4
,1987,,,2019,신정동,"32,000",목동신시가지10,1,0,19,53.82,,,311,11470,15
,1996,,,2019,신정동,"40,000",목동삼성,1,60,19,114.93,,,1278,11470,1
,2003,,,2019,신정동,"35,500",로데오휘버스빌,1,0,19,84.99,,,893-9,11470,6
,1997,,,2019,신정동,"30,000",신호,1,0,19,84.9,,,948-24,11470,3
,1987,,,2019,신정동,"25,000",목동신시가지14,1,60,19,83.89,,,329,11470,3
,2001,,,2019,신정동,"37,000",뉴목동,1,0,19,84.31,,,1052-29,11470,3
,1996,,,2019,신정동,"30,000",보성주상복합,1,0,19,59.73,,,992-1,11470,9
,2002,,,2019,신정동,"35,500",학마을3,1,0,19,84.85,,,1291,11470,10
,2003,,,2019,신정동,"67,000",굿모닝탑,1,28,19,183.13,,,324-10,11470,11
,1988,,,2019,신정동,"31,000",목동신시가지11,1,0,19,66.24,,,325,11470,10
,1988,,,2019,신정동,"42,500",목동신시가지11,1,0,19,75.68,,,325,11470,3
,1988,,,2019,신정동,"3,000",목동신시가지11,1,65,19,51.48,,,325,11470,2
,1988,,,2019,신정동,"35,000",목동신시가지11,1,0,19,66.24,,,325,11470,7
,1988,,,2019,신정동,"38,000",목동신시가지12,1,0,19,72.75,,,326,11470,4
,2016,,,2019,신정동,"30,000",목동힐스테이트,1,160,19,100.84,,,1323,11470,9
,2004,,,2019,신정동,"31,000",대성유니드2차,1,0,20,84.67,,,1198-3,11470,11
,1987,,,2019,신정동,"45,000",목동신시가지10,1,0,20,70.2,,,311,11470,3
,1997,,,2019,신정동,"42,000",목동현대3차,1,0,20,71.16,,,1279,11470,17
,1988,,,2019,신정동,"33,000",목동신시가지11,1,0,20,66.24,,,325,11470,2
,2001,,,2019,신정동,"35,000",목동2삼성래미안,1,0,20,59.54,,,1295,11470,4
,1988,,,2019,신정동,"41,500",목동신시가지12,1,0,20,71.64,,,326,11470,15
,1997,,,2019,신정동,954,목동현대,1,11,21,32.76,,,1279-1,11470,7
,2004,,,2019,신정동,"6,000",대성유니드2차,1,70,21,59.95,,,1198-3,11470,6
,2002,,,2019,신정동,"66,500",아이파크,1,0,21,84.88,,,1296,11470,2
,2000,,,2019,신정동,"5,940",학마을2,1,0,21,49.99,,,1294,11470,5
,1988,,,2019,신정동,"10,000",목동신시가지11,1,62,21,66.24,,,325,11470,12
,1996,,,2019,신정동,"2,183",목동삼성,1,0,21,32.76,,,1278-1,11470,21
,1987,,,2019,신정동,"28,000",목동신시가지13,1,0,21,53.9,,,327,11470,9
,2004,,,2019,신정동,"27,500",대성유니드2차,1,0,21,59.95,,,1198-3,11470,11
,2000,,,2019,신정동,"5,940",학마을2,1,0,21,49.99,,,1294,11470,10
,1987,,,2019,신정동,"55,000",목동신시가지10,1,30,21,105.58,,,311,11470,6
,2000,,,2019,신정동,"28,000",신트리4,1,0,21,59.73,,,1277,11470,2
,1988,,,2019,신정동,"5,000",목동신시가지11,1,70,21,51.48,,,325,11470,11
,2011,,,2019,신정동,"22,932",이펜하우스1단지,1,0,21,84.51,,,1321,11470,2
,2000,,,2019,신정동,"5,940",학마을2,1,0,22,49.99,,,1294,11470,8
,2004,,,2019,신정동,"44,000",경남아너스빌,1,0,22,84.99,,,1307,11470,4
,1995,,,2019,신정동,"46,500",현대,1,0,22,84.14,,,1252,11470,13
,2000,,,2019,신정동,"5,000",학마을1단지,1,55,22,49.99,,,1293,11470,13
,2016,,,2019,신정동,"72,000",목동힐스테이트,1,0,22,84.98,,,1323,11470,10
,1987,,,2019,신정동,"60,000",목동신시가지9,1,0,22,100.33,,,312,11470,3
,1987,,,2019,신정동,"30,000",목동신시가지8,1,0,22,54.94,,,314,11470,2
,1987,,,2019,신정동,"30,000",목동신시가지13,1,0,22,53.9,,,327,11470,5
,1988,,,2019,신정동,"26,000",목동신시가지11,1,0,22,51.48,,,325,11470,6
,1988,,,2019,신정동,"29,000",목동신시가지10,1,0,22,53.82,,,311,11470,13
,1997,,,2019,신정동,"2,861",목동현대,1,0,22,32.76,,,1279-1,11470,1
,2003,,,2019,신정동,"40,000",정은SKY빌,1,0,22,84.972,,,1194-3,11470,4
,2002,,,2019,신정동,"26,000",밀레스트,1,0,22,75.5647,,,891-1,11470,7
,1987,,,2019,신정동,"56,500",목동신시가지14,1,50,22,129.33,,,329,11470,4
,2004,,,2019,신정동,"60,000",롯데캐슬,1,0,23,84.73,,,1309,11470,3
,2016,,,2019,신정동,"30,000",목동힐스테이트,1,110,23,84.98,,,1323,11470,6
,2016,,,2019,신정동,"77,000",목동힐스테이트,1,0,23,84.98,,,1323,11470,18
,2001,,,2019,신정동,"30,000",푸른마을3,1,0,23,84.9,,,1283,11470,5
,2011,,,2019,신정동,"40,000",이펜하우스2단지,1,0,23,84.51,,,1322,11470,6
,1997,,,2019,신정동,"59,000",목동현대3차,1,0,23,101.91,,,1279,11470,18
,2000,,,2019,신정동,"19,000",학마을1단지,1,0,23,49.99,,,1293,11470,11
,1988,,,2019,신정동,"28,500",목동신시가지12,1,0,23,56.76,,,326,11470,3
,1987,,,2019,신정동,"20,000",목동신시가지13,1,50,23,70.73,,,327,11470,12
,1988,,,2019,신정동,"26,000",목동신시가지11,1,0,23,51.48,,,325,11470,14
,2000,,,2019,신정동,"2,231",목동2차우성,1,4,23,32.76,,,337-2,11470,3
,1997,,,2019,신정동,"22,500",신호,1,0,23,59.94,,,948-24,11470,5
,2001,,,2019,신정동,"47,000",목동2삼성래미안,1,0,24,84.65,,,1295,11470,6
,1987,,,2019,신정동,"43,000",목동신시가지10,1,0,24,85.0,,,311,11470,1
,2016,,19.02~21.08,2019,신정동,"20,000",목동힐스테이트,1,140,24,84.98,,,1323,11470,12
,2016,,,2019,신정동,"20,000",목동힐스테이트,1,140,24,84.98,,,1323,11470,12
,2008,,,2019,신정동,"42,000",SM엘루이,1,0,24,62.02,,,1014-5,11470,12
,1987,,,2019,신정동,"33,000",목동신시가지8,1,0,24,54.94,,,314,11470,4
,2002,,,2019,신정동,"30,000",목동무지개,1,0,24,80.13,,,881-8,11470,3
,2006,,,2019,신정동,"33,000",세양청마루,1,0,24,59.98,,,1306,11470,9
,2002,,,2019,신정동,"65,000",아이파크,1,100,24,114.756,,,1296,11470,13
,2011,,,2019,신정동,"22,932",이펜하우스2단지,1,0,24,84.96,,,1322,11470,1
,1987,,,2019,신정동,"34,000",목동신시가지8,1,0,25,54.94,,,314,11470,17
,1987,,,2019,신정동,"9,000",목동신시가지8,1,58,25,54.94,,,314,11470,17
,1987,,,2019,신정동,"42,000",목동신시가지9,1,0,25,71.37,,,312,11470,13
,1999,,,2019,신정동,"30,000",신트리1,1,0,25,59.73,,,1259,11470,7
,1999,,,2019,신정동,"25,000",신트리1,1,0,25,49.8,,,1259,11470,10
,1988,,,2019,신정동,"23,000",목동신시가지11,1,0,25,51.48,,,325,11470,8
,2016,,,2019,신정동,"76,000",목동힐스테이트,1,0,25,84.88,,,1323,11470,9
,2000,,,2019,신정동,954,신트리2단지,1,12,25,32.76,,,1258,11470,10
,1987,,,2019,신정동,"60,000",목동신시가지10,1,15,25,124.51,,,311,11470,5
,1987,,,2019,신정동,"43,000",목동신시가지10,1,0,25,70.2,,,311,11470,4
,1999,,,2019,신정동,"37,800",목동우성3,1,0,25,84.73,,,338,11470,17
,2002,,,2019,신정동,"35,000",푸른마을4,1,0,25,84.99,,,1285,11470,11
,1987,,,2019,신정동,"73,000",목동신시가지10,1,0,25,127.21,,,311,11470,2
,2001,,,2019,신정동,"53,000",목동2삼성래미안,1,0,25,114.16,,,1295,11470,5
,1988,,,2019,신정동,"39,000",목동신시가지14,1,0,25,74.19,,,329,11470,12
,1987,,,2019,신정동,"35,000",목동신시가지14,1,0,25,74.19,,,329,11470,3
,2005,,,2019,신정동,"30,000",동일하이빌1단지,1,70,25,115.321,,,1310,11470,9
,2004,,,2019,신정동,"62,000",경남아너스빌,1,0,25,95.24,,,1307,11470,5
,1988,,,2019,신정동,"35,000",목동신시가지12,1,0,26,71.64,,,326,11470,14
,1988,,,2019,신정동,"25,000",목동신시가지12,1,50,26,71.64,,,326,11470,4
,2001,,,2019,신정동,"34,000",목동2삼성래미안,1,0,26,59.92,,,1295,11470,9
,2005,,,2019,신정동,"51,000",동일하이빌2단지,1,0,26,115.321,,,1311,11470,19
,1988,,,2019,신정동,"10,000",목동신시가지14,1,130,26,84.87,,,329,11470,6
,1988,,,2019,신정동,"20,000",목동신시가지10,1,30,26,53.82,,,311,11470,3
,1987,,,2019,신정동,"70,000",목동신시가지14,1,0,26,108.28,,,329,11470,6
,1987,,,2019,신정동,"59,000",목동신시가지10,1,0,26,105.58,,,311,11470,11
,1987,,,2019,신정동,"40,000",목동신시가지10,1,0,26,61.26,,,311,11470,1
,1987,,,2019,신정동,"64,000",목동신시가지10,1,0,26,105.58,,,311,11470,3
,1988,,,2019,신정동,"37,500",목동신시가지10,1,0,26,61.26,,,311,11470,1
,1988,,,2019,신정동,"33,000",목동신시가지14,1,0,26,55.02,,,329,11470,14
,1987,,,2019,신정동,"70,000",목동신시가지14,1,0,26,108.28,,,329,11470,13
,1997,,,2019,신정동,"44,000",목동현대3차,1,0,26,71.16,,,1279,11470,4
