STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,ITEM_CODE2,ITEM_NAME2,ITEM_CODE3,ITEM_NAME3,ITEM_CODE4,ITEM_NAME4,UNIT_NAME,TIME,DATA_VALUE
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198601,42955.2
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198602,43424
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198603,44431.2
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198604,45090.7
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198605,46258.8
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198606,47223
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198607,48019.2
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198608,49370.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198609,50363.6
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198610,51473.8
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198611,52669
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198612,53597.5
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198701,54090.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198702,55476.6
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198703,57263
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198704,58780.5
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198705,60740.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198706,62085.1
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198707,62894.2
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198708,64428
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198709,65954.6
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198710,67234.4
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198711,68486.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198712,70872
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198801,72987.8
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198802,73901.5
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198803,75836.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198804,77168.9
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198805,78280.7
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198806,80545.6
101Y003,"1.1.3.1.1. M2 상품별 구성내역(평잔, 계절조정계열)",BBHS00,"M2(평잔,계절조정계열)",,,,,,,십억원 ,198807,81742.3
