갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2002,신규,22.06~24.06,2022,신정동,"40,000",밀레스트,6,0,1,65.3882,0,0,891-1,11470,1
,1987,신규,22.07~24.07,2022,신정동,"31,500",목동신시가지14,6,0,1,55.02,0,0,329,11470,2
사용,1987,갱신,22.07~24.07,2022,신정동,"71,400",목동신시가지13,6,0,1,98.63,"68,000",0,327,11470,11
,1997,신규,22.07~24.07,2022,신정동,"25,000",목동현대3차,6,220,1,114.93,0,0,1279,11470,4
사용,2002,갱신,22.08~24.07,2022,신정동,"36,750",푸른마을4,6,0,1,84.92,"35,000",0,1285,11470,13
,2002,,,2022,신정동,"36,750",푸른마을4,6,0,1,84.92,,,1285,11470,13
,2000,신규,22.06~24.06,2022,신정동,"10,000",학마을1단지,6,100,1,59.98,0,0,1293,11470,4
,2021,갱신,,2022,신정동,"30,000",래미안목동아델리체(1326),6,0,1,84.95,"30,000",100,1326,11470,11
,2017,신규,22.06~24.06,2022,신정동,500,경동미르웰,6,60,1,14.02,0,0,972-2,11470,14
,2016,,,2022,신정동,"105,000",목동힐스테이트,6,0,1,84.88,,,1323,11470,17
,2016,신규,22.09~24.09,2022,신정동,"105,000",목동힐스테이트,6,0,1,84.88,0,0,1323,11470,17
사용,1988,갱신,22.07~24.07,2022,신정동,"36,700",목동신시가지14,6,0,2,55.02,"35,000",0,329,11470,8
,1987,,,2022,신정동,"20,000",목동신시가지13,6,70,2,53.9,,,327,11470,11
,2005,신규,22.09~24.09,2022,신정동,"40,000",동일하이빌1단지,6,130,2,115.321,0,0,1310,11470,6
,2004,신규,22.07~24.07,2022,신정동,"50,000",리치펠리스,6,0,2,92.91,0,0,881-14,11470,7
,2019,신규,,2022,신정동,"10,475",이든채(101동~104동),6,26,2,39.48,0,0,1320-8,11470,10
,2019,신규,,2022,신정동,"9,187",이든채(101동~104동),6,32,2,39.48,0,0,1320-8,11470,10
사용,1987,갱신,22.06~24.06,2022,신정동,"10,500",목동신시가지8,6,68,2,54.94,"10,000",65,314,11470,8
사용,2001,갱신,22.06~24.06,2022,신정동,"60,900",목동2삼성래미안,6,0,2,114.16,"58,000",0,1295,11470,3
,2001,신규,22.09~24.09,2022,신정동,"50,000",푸른마을3,6,0,2,84.93,0,0,1283,11470,5
,2011,갱신,22.06~24.06,2022,신정동,"50,000",이펜하우스3단지,6,0,2,114.98,"45,000",0,1316,11470,7
사용,1988,갱신,22.07~24.07,2022,신정동,"44,100",목동신시가지12,6,0,2,71.64,"42,000",0,326,11470,6
사용,1987,갱신,22.07~24.07,2022,신정동,"45,000",목동신시가지9,6,0,2,71.37,"43,000",0,312,11470,12
,2004,신규,22.07~24.07,2022,신정동,"50,000",리치펠리스,6,0,2,92.91,0,0,881-14,11470,7
,1987,신규,22.07~24.07,2022,신정동,"45,000",목동신시가지14,6,0,3,55.02,0,0,329,11470,15
,1988,신규,22.06~24.09,2022,신정동,"43,500",목동신시가지14,6,0,3,74.19,0,0,329,11470,15
사용,1988,갱신,22.06~24.06,2022,신정동,"56,700",목동신시가지14,6,0,3,83.31,"54,000",0,329,11470,4
,1987,신규,22.07~24.07,2022,신정동,"30,000",목동신시가지9,6,11,3,53.82,0,0,312,11470,2
사용,1987,갱신,22.08~24.02,2022,신정동,"49,350",목동신시가지9,6,0,3,71.37,"47,000",0,312,11470,10
,1988,신규,22.06~24.06,2022,신정동,"53,000",목동신시가지10,6,0,3,70.2,0,0,311,11470,9
,1988,신규,22.08~24.08,2022,신정동,"30,000",목동신시가지10,6,30,3,53.82,0,0,311,11470,12
,1988,신규,22.08~24.08,2022,신정동,"57,000",목동신시가지12,6,0,3,71.64,0,0,326,11470,13
,2016,신규,22.07~24.07,2022,신정동,"110,000",목동힐스테이트,6,0,3,84.88,0,0,1323,11470,10
,1995,신규,22.09~24.09,2022,신정동,"65,000",현대,6,0,3,84.84,0,0,1252,11470,3
,2003,,,2022,신정동,"115,500",삼성쉐르빌,6,63,3,189.61,,,318-10,11470,10
사용,2005,갱신,22.07~24.07,2022,신정동,"52,500",동일하이빌2단지,6,0,3,115.321,"50,000",0,1311,11470,20
,1992,갱신,22.11~24.11,2022,신정동,"60,150",쌍용,6,0,3,84.63,"45,150",0,334,11470,2
,2001,갱신,22.07~24.07,2022,신정동,"34,000",푸른마을3,6,0,3,59.99,"24,000",0,1283,11470,14
,1987,신규,22.09~24.09,2022,신정동,"65,000",목동신시가지13,6,0,3,70.73,0,0,327,11470,8
,2000,신규,22.07~24.07,2022,신정동,"33,000",학마을1단지,6,0,4,49.99,0,0,1293,11470,10
,2001,갱신,22.07~25.05,2022,신정동,"45,000",목동2삼성래미안,6,59,4,84.65,"40,000",41,1295,11470,15
,2007,,,2022,신정동,"47,000",이연에버리치,6,0,4,66.46,,,888-8,11470,6
,2006,갱신,22.07~24.07,2022,신정동,"40,000",동원로데오(1308),6,20,4,82.8,"40,000",0,1308,11470,2
,2016,신규,22.07~24.07,2022,신정동,"105,000",목동힐스테이트,6,0,4,84.98,0,0,1323,11470,11
사용,1988,갱신,22.08~24.08,2022,신정동,"39,300",목동신시가지12,6,0,4,71.64,"37,500",0,326,11470,2
사용,2003,갱신,22.06~24.06,2022,신정동,"47,250",명지해드는터,6,0,4,59.97,"45,000",0,1300,11470,4
,1987,신규,22.08~24.08,2022,신정동,"60,000",목동신시가지9,6,0,4,71.37,0,0,312,11470,2
사용,1999,갱신,22.06~24.06,2022,신정동,"16,000",신트리1,6,45,4,59.73,"15,000",45,1259,11470,1
사용,1988,갱신,22.07~24.07,2022,신정동,"37,800",목동신시가지10,6,0,4,53.82,"36,000",0,311,11470,6
,1987,갱신,22.07~24.07,2022,신정동,"73,000",목동신시가지10,6,0,4,105.58,"60,000",0,311,11470,2
사용,1987,갱신,22.07~24.07,2022,신정동,"68,250",목동신시가지10,6,0,4,105.58,"65,000",0,311,11470,7
사용,1987,갱신,22.07~24.07,2022,신정동,"49,350",목동신시가지10,6,0,4,70.2,"47,000",0,311,11470,9
사용,1988,갱신,22.06~24.04,2022,신정동,"34,600",목동신시가지11,6,0,4,66.24,"33,000",0,325,11470,8
,1988,신규,22.06~24.06,2022,신정동,"44,000",목동신시가지11,6,0,4,66.24,0,0,325,11470,1
,1987,갱신,22.06~24.06,2022,신정동,"90,000",목동신시가지13,6,0,4,98.63,"55,500",0,327,11470,10
,2001,갱신,22.06~24.06,2022,신정동,"22,000",푸른마을3,6,20,4,59.99,"20,000",20,1283,11470,12
,1997,갱신,22.08~24.08,2022,신정동,"43,000",목동현대3차,6,130,4,101.91,"43,000",85,1279,11470,14
사용,2005,갱신,22.08~24.08,2022,신정동,"43,050",동일하이빌1단지,6,0,5,84.955,"41,000",0,1310,11470,7
,2001,,,2022,신정동,"29,400",푸른마을2,6,0,5,59.85,,,1281,11470,11
,2001,,,2022,신정동,"29,400",푸른마을2,6,0,5,59.85,,,1281,11470,11
,1988,,,2022,신정동,"37,000",목동신시가지11,6,0,7,51.48,,,325,11470,13
,1988,신규,22.08~23.08,2022,신정동,"37,000",목동신시가지11,6,0,7,51.48,0,0,325,11470,13
,1987,신규,22.11~24.11,2022,신정동,"10,000",목동신시가지8,6,130,7,54.94,0,0,314,11470,14
사용,1987,갱신,22.08~24.08,2022,신정동,"68,250",목동신시가지14,6,0,7,108.28,"65,000",0,329,11470,9
사용,1987,갱신,22.08~24.08,2022,신정동,"45,000",목동신시가지14,6,0,7,74.19,"43,000",0,329,11470,9
사용,1987,갱신,22.07~24.07,2022,신정동,"90,000",목동신시가지13,6,0,7,151.76,"90,000",0,327,11470,11
,2001,,,2022,신정동,"26,000",푸른마을2,6,50,7,59.91,,,1281,11470,4
,2001,갱신,22.08~23.08,2022,신정동,"26,000",푸른마을2,6,50,7,59.91,"26,000",0,1281,11470,4
사용,2000,갱신,22.06~24.06,2022,신정동,"25,200",신트리4,6,0,7,48.96,"24,000",0,1277,11470,7
