갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2004,,,2019,신정동,"55,000",롯데캐슬,3,0,5,84.73,,,1309,11470,1
,1987,,,2019,신정동,"48,000",목동신시가지13,3,0,5,70.73,,,327,11470,8
,1987,,,2019,신정동,"58,000",목동신시가지10,3,0,5,106.06,,,311,11470,1
,2019,,,2019,신정동,"53,500",목동파크자이(101동~108동),3,0,5,84.993,,,1325,11470,14
,1987,,,2019,신정동,"55,000",목동신시가지13,3,0,5,98.63,,,327,11470,8
,1987,,,2019,신정동,"61,000",목동신시가지9,3,0,5,106.93,,,312,11470,11
,2000,,,2019,신정동,"20,000",학마을1단지,3,0,6,49.99,,,1293,11470,8
,2005,,,2019,신정동,"47,000",동일하이빌2단지,3,0,6,84.955,,,1311,11470,11
,2016,,,2019,신정동,"85,000",목동힐스테이트,3,0,6,100.84,,,1323,11470,19
,2017,,,2019,신정동,"1,000",경동미르웰,3,55,6,14.02,,,972-2,11470,8
,1988,,,2019,신정동,"22,000",목동신시가지11,3,10,6,51.48,,,325,11470,12
,1988,,,2019,신정동,"35,000",목동신시가지12,3,0,6,71.64,,,326,11470,9
,1988,,,2019,신정동,"20,000",목동신시가지12,3,20,6,53.46,,,326,11470,7
,1987,,,2019,신정동,"40,000",목동신시가지14,3,100,6,129.33,,,329,11470,2
,1987,,,2019,신정동,"40,500",목동신시가지9,3,0,6,71.37,,,312,11470,11
,2000,,,2019,신정동,"24,000",신정6현대,3,0,6,59.4,,,743-2,11470,16
,1997,,,2019,신정동,"5,000",신호,3,100,6,84.9,,,948-24,11470,12
,2000,,,2019,신정동,"20,000",학마을1단지,3,0,7,49.99,,,1293,11470,12
,2002,,,2019,신정동,"20,000",동원데쟈뷰,3,0,7,58.89,,,938-7,11470,5
,1988,,,2019,신정동,"2,000",목동신시가지12,3,80,7,53.46,,,326,11470,5
,1987,,,2019,신정동,"32,000",목동신시가지8,3,0,7,54.94,,,314,11470,15
,1987,,,2019,신정동,"34,000",목동신시가지8,3,0,7,54.94,,,314,11470,8
,1987,,,2019,신정동,"68,000",목동신시가지8,3,0,7,105.35,,,314,11470,11
,1987,,,2019,신정동,"2,000",목동신시가지10,3,80,7,53.82,,,311,11470,12
,2004,,,2019,신정동,"25,000",힐탑이루미,3,0,7,80.64,,,1305,11470,12
,2000,,,2019,신정동,"41,000",목동우성2,3,0,7,113.91,,,337,11470,1
,2005,,,2019,신정동,"25,000",신세계하이츠,3,0,7,68.31,,,979-34,11470,5
,2002,,,2019,신정동,"6,000",로얄스위트,3,20,7,35.63,,,913-4,11470,4
,1987,,,2019,신정동,"81,500",목동신시가지9,3,0,7,156.84,,,312,11470,3
,1987,,,2019,신정동,"43,000",목동신시가지10,3,0,8,70.2,,,311,11470,14
,1988,,,2019,신정동,"43,000",목동신시가지12,3,0,8,71.64,,,326,11470,10
,1987,,,2019,신정동,"37,000",목동신시가지13,3,0,8,70.73,,,327,11470,5
,2019,,,2019,신정동,"55,000",목동파크자이(101동~108동),3,0,8,84.977,,,1325,11470,13
,2001,,,2019,신정동,"20,000",파인빌,3,0,8,63.4288,,,339,11470,8
,1988,,,2019,신정동,"29,500",목동신시가지14,3,0,8,55.02,,,329,11470,5
,1987,,,2019,신정동,"35,000",목동신시가지8,3,0,9,54.94,,,314,11470,9
,1987,,,2019,신정동,"33,000",목동신시가지8,3,0,9,54.94,,,314,11470,20
,1987,,,2019,신정동,"29,000",목동신시가지8,3,0,9,54.94,,,314,11470,11
,1987,,,2019,신정동,"34,000",목동신시가지9,3,0,9,53.82,,,312,11470,3
,1987,,,2019,신정동,"64,000",목동신시가지9,3,0,9,106.93,,,312,11470,6
,2000,,,2019,신정동,"45,000",목동우성2,3,0,9,113.91,,,337,11470,10
,1999,,,2019,신정동,"43,500",신정현대5,3,0,9,102.79,,,1273,11470,3
,1987,,,2019,신정동,"50,000",목동신시가지8,3,0,9,71.77,,,314,11470,10
,1987,,,2019,신정동,"32,500",목동신시가지8,3,0,9,54.94,,,314,11470,19
,1988,,,2019,신정동,"49,000",목동신시가지14,3,0,9,83.31,,,329,11470,9
,1988,,,2019,신정동,"49,000",목동신시가지14,3,0,9,83.31,,,329,11470,14
,1988,,,2019,신정동,"25,000",목동신시가지14,3,0,9,55.02,,,329,11470,14
,1987,,,2019,신정동,"29,000",목동신시가지14,3,0,9,55.02,,,329,11470,15
,1988,,,2019,신정동,"25,000",목동신시가지14,3,0,9,55.02,,,329,11470,8
,1987,,,2019,신정동,"52,000",목동신시가지13,3,30,9,98.63,,,327,11470,7
,2000,,,2019,신정동,"41,000",신트리3,3,0,9,84.8,,,1276,11470,14
,1987,,,2019,신정동,"55,000",목동신시가지13,3,0,9,99.26,,,327,11470,5
,1987,,,2019,신정동,"5,500",목동신시가지13,3,70,9,53.9,,,327,11470,2
,1988,,,2019,신정동,"39,000",목동신시가지12,3,0,9,71.64,,,326,11470,11
,1988,,,2019,신정동,"24,000",목동신시가지11,3,0,9,51.48,,,325,11470,15
,2017,,,2019,신정동,"2,000",경동미르웰,3,45,9,14.02,,,972-2,11470,6
,1987,,,2019,신정동,"37,000",목동신시가지13,3,0,9,70.73,,,327,11470,11
,2000,,,2019,신정동,"21,000",학마을1단지,3,0,9,49.99,,,1293,11470,15
,2000,,,2019,신정동,"19,000",학마을1단지,3,0,9,49.99,,,1293,11470,4
,2001,,,2019,신정동,"25,000",푸른마을3,3,0,9,59.99,,,1283,11470,12
,1987,,,2019,신정동,"10,000",목동신시가지13,3,145,9,98.63,,,327,11470,2
,1988,,,2019,신정동,"34,000",목동신시가지12,3,0,10,64.65,,,326,11470,1
,1988,,,2019,신정동,"42,000",목동신시가지12,3,0,10,71.64,,,326,11470,10
,2016,,,2019,신정동,"50,000",목동힐스테이트,3,60,10,113.68,,,1323,11470,10
,1988,,,2019,신정동,"41,000",목동신시가지14,3,0,10,71.4,,,329,11470,6
,2019,,,2019,신정동,"53,000",목동파크자이(101동~108동),3,0,11,84.977,,,1325,11470,5
,2016,,,2019,신정동,"77,000",목동힐스테이트,3,0,11,84.98,,,1323,11470,17
,2001,,,2019,신정동,"48,000",목동2삼성래미안,3,0,11,114.16,,,1295,11470,5
,1987,,,2019,신정동,"50,000",목동신시가지10,3,60,11,124.51,,,311,11470,4
,1992,,,2019,신정동,"42,000",쌍용,3,0,11,84.63,,,334,11470,10
,2000,,,2019,신정동,"23,000",신트리4,3,0,11,48.96,,,1277,11470,12
,2000,,,2019,신정동,"43,000",신트리3,3,0,11,84.8,,,1276,11470,13
,1987,,,2019,신정동,"45,000",목동신시가지10,3,0,11,70.2,,,311,11470,9
,2000,,,2019,신정동,"19,500",학마을1단지,3,0,11,49.98,,,1293,11470,5
,1988,,,2019,신정동,"42,000",목동신시가지10,3,0,11,70.2,,,311,11470,11
,1987,,,2019,신정동,"3,000",수정,3,50,11,51.3,,,733-31,11470,2
,2004,,,2019,신정동,"44,000",경남아너스빌,3,0,12,84.98,,,1307,11470,1
,1988,,,2019,신정동,"24,000",목동신시가지11,3,0,12,51.48,,,325,11470,7
,2004,,,2019,신정동,"26,000",대성유니드1차,3,0,12,70.63,,,1198-23,11470,3
,2000,,,2019,신정동,"36,000",목동우성2,3,0,12,84.96,,,337,11470,8
,2016,,,2019,신정동,"68,000",목동힐스테이트,3,0,12,84.98,,,1323,11470,17
,1987,,,2019,신정동,"42,000",목동신시가지9,3,0,12,71.37,,,312,11470,1
,1988,,,2019,신정동,"26,000",목동신시가지11,3,0,13,51.48,,,325,11470,10
,2016,,,2019,신정동,"67,000",목동힐스테이트,3,0,13,84.98,,,1323,11470,16
,1987,,,2019,신정동,"20,000",목동신시가지8,3,40,13,54.94,,,314,11470,17
,2000,,,2019,신정동,"3,744",신트리2단지,3,0,13,39.6,,,1258,11470,1
,2019,,,2019,신정동,"20,000",목동파크자이(101동~108동),3,110,13,84.977,,,1325,11470,11
,1987,,,2019,신정동,"64,000",목동신시가지8,3,0,13,105.35,,,314,11470,1
,1987,,,2019,신정동,"28,000",목동신시가지13,3,30,13,53.9,,,327,11470,9
,1987,,,2019,신정동,"67,000",목동신시가지9,3,0,13,106.93,,,312,11470,5
,2003,,,2019,신정동,"60,000",삼성쉐르빌,3,100,14,216.29,,,318-10,11470,13
,1995,,,2019,신정동,"22,000",마이홈,3,0,14,58.92,,,1194-5,11470,3
,1988,,,2019,신정동,"40,000",목동신시가지10,3,0,14,70.2,,,311,11470,13
,1988,,,2019,신정동,"43,000",목동신시가지10,3,0,14,70.2,,,311,11470,7
,1988,,,2019,신정동,"34,000",목동신시가지12,3,0,14,71.64,,,326,11470,11
,1987,,,2019,신정동,"38,500",목동신시가지13,3,0,14,70.73,,,327,11470,8
,1987,,,2019,신정동,"8,000",목동신시가지13,3,60,14,53.9,,,327,11470,6
,1988,,,2019,신정동,"30,000",목동신시가지14,3,0,14,55.02,,,329,11470,1
,1987,,,2019,신정동,"25,000",목동신시가지8,3,0,14,54.94,,,314,11470,5
,2000,,,2019,신정동,"35,000",목동우성2,3,0,14,84.96,,,337,11470,5
,1992,,,2019,신정동,"44,500",쌍용,3,0,14,84.63,,,334,11470,8
,2000,,,2019,신정동,"19,000",학마을1단지,3,0,14,49.99,,,1293,11470,1
,1987,,,2019,신정동,"30,000",목동신시가지10,3,0,15,53.82,,,311,11470,6
,2003,,,2019,신정동,"32,000",보람쉬움,3,0,15,79.5708,,,921-11,11470,14
,1987,,,2019,신정동,"29,000",목동신시가지10,3,0,15,53.82,,,311,11470,4
,1988,,,2019,신정동,"3,500",목동신시가지11,3,70,15,51.48,,,325,11470,8
,1997,,,2019,신정동,"26,000",신호,3,0,15,59.94,,,948-24,11470,8
,1987,,,2019,신정동,"32,000",목동신시가지9,3,0,15,53.82,,,312,11470,2
,2002,,,2019,신정동,"35,000",학마을3,3,0,15,84.76,,,1291,11470,13
,2000,,,2019,신정동,"36,000",신정6현대,3,0,15,114.8,,,743-2,11470,11
,2000,,,2019,신정동,"37,000",목동우성2,3,0,15,84.96,,,337,11470,1
,1992,,,2019,신정동,"48,500",청구,3,0,15,84.99,,,336,11470,7
,2017,,,2019,신정동,500,경동미르웰,3,60,15,14.02,,,972-2,11470,6
,2019,,,2019,신정동,"60,000",목동파크자이(101동~108동),3,0,15,84.977,,,1325,11470,9
,2002,,,2019,신정동,"30,000",아이파크,3,40,15,59.82,,,1296,11470,4
,2000,,,2019,신정동,"34,000",목동우성2,3,0,15,84.96,,,337,11470,4
,1997,,,2019,신정동,"27,000",신호,3,0,15,59.94,,,948-24,11470,4
,2003,,,2019,신정동,"10,000",명지해드는터,3,130,16,84.98,,,1300,11470,11
,1987,,,2019,신정동,"13,000",목동신시가지9,3,40,16,53.82,,,312,11470,3
,1988,,,2019,신정동,"57,000",목동신시가지14,3,0,16,83.89,,,329,11470,14
,1987,,,2019,신정동,"71,000",목동신시가지10,3,0,16,127.21,,,311,11470,3
,2019,,,2019,신정동,"70,000",목동파크자이(101동~108동),3,0,16,84.977,,,1325,11470,13
,2016,,,2019,신정동,"71,000",목동힐스테이트,3,0,16,84.98,,,1323,11470,5
,2000,,,2019,신정동,"2,000",학마을1단지,3,70,16,49.99,,,1293,11470,8
,1995,,,2019,신정동,"40,000",현대,3,0,16,84.84,,,1252,11470,13
,2000,,,2019,신정동,"5,000",신트리4,3,70,16,59.73,,,1277,11470,8
,1999,,,2019,신정동,"19,000",신트리1,3,0,16,49.8,,,1259,11470,7
,1999,,,2019,신정동,"25,500",신트리1,3,0,16,59.73,,,1259,11470,1
,2000,,,2019,신정동,"24,000",신정6현대,3,0,16,59.4,,,743-2,11470,14
,1987,,,2019,신정동,"4,000",수정,3,40,16,48.6,,,733-31,11470,2
,1997,,,2019,신정동,"50,000",목동현대3차,3,0,16,84.77,,,1279,11470,11
,1987,,,2019,신정동,"61,000",목동신시가지9,3,0,16,106.93,,,312,11470,3
,1987,,,2019,신정동,"31,000",목동신시가지9,3,0,16,53.82,,,312,11470,14
,1988,,,2019,신정동,"26,000",목동신시가지14,3,0,16,55.02,,,329,11470,11
,1987,,,2019,신정동,"30,000",목동신시가지14,3,0,16,55.02,,,329,11470,13
,1987,,,2019,신정동,"38,000",목동신시가지13,3,0,16,70.73,,,327,11470,12
,1987,,,2019,신정동,"35,000",목동신시가지13,3,0,16,70.73,,,327,11470,5
,1988,,,2019,신정동,"32,000",목동신시가지12,3,0,16,72.75,,,326,11470,5
,1987,,,2019,신정동,"63,000",목동신시가지10,3,0,16,105.58,,,311,11470,9
,1987,,,2019,신정동,"40,000",목동신시가지10,3,0,16,70.2,,,311,11470,4
,1997,,,2019,신정동,"52,000",목동현대3차,3,0,17,84.77,,,1279,11470,7
,1996,,,2019,신정동,"61,000",목동삼성,3,0,17,114.93,,,1278,11470,18
,2019,,,2019,신정동,"60,000",목동파크자이(101동~108동),3,0,18,84.993,,,1325,11470,12
,2004,,,2019,신정동,"40,000",정은스카이빌3차,3,0,18,84.88,,,1192-1,11470,10
,2001,,,2019,신정동,"4,729",푸른마을1단지,3,0,18,39.08,,,1282,11470,14
,2000,,,2019,신정동,"17,000",신트리4,3,0,18,48.96,,,1277,11470,5
,1987,,,2019,신정동,"26,500",목동신시가지14,3,0,18,55.02,,,329,11470,15
,1997,,,2019,신정동,"50,000",목동현대3차,3,0,18,84.77,,,1279,11470,6
,2001,,,2019,신정동,"28,000",푸른마을3,3,0,19,59.85,,,1283,11470,2
,1987,,,2019,신정동,"53,000",목동신시가지10,3,0,19,106.06,,,311,11470,2
,2006,,,2019,신정동,"43,000",세양청마루,3,0,19,84.98,,,1306,11470,14
,1988,,,2019,신정동,"18,000",목동신시가지12,3,70,19,71.64,,,326,11470,6
,1987,,,2019,신정동,"37,500",목동신시가지13,3,0,19,70.73,,,327,11470,12
,2001,,,2019,신정동,"21,000",푸른마을3,3,0,19,59.99,,,1283,11470,2
,2001,,,2019,신정동,"5,478",푸른마을1단지,3,0,19,49.16,,,1282,11470,10
,1987,,,2019,신정동,"30,000",목동신시가지14,3,100,19,108.28,,,329,11470,15
,1987,,,2019,신정동,"34,000",목동신시가지8,3,0,19,54.94,,,314,11470,9
,1987,,,2019,신정동,"35,000",목동신시가지9,3,0,19,53.82,,,312,11470,12
,2001,,,2019,신정동,"28,000",푸른마을3,3,0,19,59.85,,,1283,11470,2
,1987,,,2019,신정동,"80,000",목동신시가지9,3,0,19,156.84,,,312,11470,2
,1987,,,2019,신정동,"62,000",목동신시가지10,3,0,20,105.58,,,311,11470,7
,1988,,,2019,신정동,"37,000",목동신시가지10,3,0,20,70.2,,,311,11470,14
,1987,,,2019,신정동,"10,000",목동신시가지13,3,50,20,53.9,,,327,11470,5
,2000,,,2019,신정동,"45,000",목동우성2,3,0,20,113.91,,,337,11470,6
,1997,,,2019,신정동,"10,000",목동현대3차,3,87,20,71.16,,,1279,11470,18
,1996,,,2019,신정동,"50,000",목동삼성,3,60,20,114.93,,,1278,11470,15
,2000,,,2019,신정동,"43,000",신트리3,3,0,20,84.25,,,1276,11470,10
,2000,,,2019,신정동,"12,000",신트리4,3,60,20,59.73,,,1277,11470,8
,2000,,,2019,신정동,"22,000",학마을1단지,3,0,20,49.99,,,1293,11470,14
,2016,,,2019,신정동,"45,000",목동힐스테이트,3,0,20,84.88,,,1323,11470,7
,2019,,,2019,신정동,"54,000",목동파크자이(101동~108동),3,0,20,84.987,,,1325,11470,4
,1987,,,2019,신정동,"43,000",목동신시가지8,3,0,20,71.77,,,314,11470,1
,1995,,,2019,신정동,"2,274",양천,3,5,21,39.2,,,276,11470,13
,2005,,,2019,신정동,"46,000",동일하이빌2단지,3,0,21,84.955,,,1311,11470,16
,1988,,,2019,신정동,"25,000",목동신시가지12,3,30,21,66.78,,,326,11470,1
,1992,,,2019,신정동,"13,500",쌍용,3,80,21,84.65,,,334,11470,4
,1988,,,2019,신정동,"41,000",목동신시가지14,3,0,21,71.4,,,329,11470,17
,1987,,,2019,신정동,"18,000",목동신시가지8,3,30,21,54.94,,,314,11470,15
,2019,,,2019,신정동,"55,000",목동파크자이(101동~108동),3,0,22,84.926,,,1325,11470,4
,2000,,,2019,신정동,"30,000",목동우성2,3,0,22,84.96,,,337,11470,6
,1988,,,2019,신정동,"10,000",목동신시가지11,3,50,22,51.48,,,325,11470,11
,1987,,,2019,신정동,"25,000",목동신시가지14,3,0,22,55.02,,,329,11470,15
,2000,,,2019,신정동,"19,500",학마을1단지,3,0,22,49.99,,,1293,11470,10
,2003,,,2019,신정동,"3,000",영림,3,70,22,78.49,,,929-26,11470,8
,2000,,,2019,신정동,"26,500",신트리4,3,0,22,59.73,,,1277,11470,13
,2019,,,2019,신정동,"55,000",목동파크자이(101동~108동),3,0,22,84.993,,,1325,11470,8
,1987,,,2019,신정동,"27,000",목동신시가지13,3,0,22,53.9,,,327,11470,2
,1988,,,2019,신정동,"38,000",목동신시가지12,3,0,22,64.65,,,326,11470,1
,2004,,,2019,신정동,"60,000",롯데캐슬,3,0,23,114.96,,,1309,11470,2
,2003,,,2019,신정동,"35,000",동림,3,0,23,84.47,,,1019-4,11470,4
,2002,,,2019,신정동,"33,000",학마을3,3,0,23,84.96,,,1291,11470,9
,1995,,,2019,신정동,"49,000",현대,3,0,23,84.84,,,1252,11470,10
,1992,,,2019,신정동,"40,000",쌍용,3,0,23,84.63,,,334,11470,6
,1997,,,2019,신정동,"51,000",목동현대3차,3,0,23,84.77,,,1279,11470,2
,1987,,,2019,신정동,"2,000",목동신시가지9,3,160,23,106.39,,,312,11470,5
,1987,,,2019,신정동,"64,000",목동신시가지9,3,0,23,106.93,,,312,11470,14
,1987,,,2019,신정동,"65,000",목동신시가지9,3,0,23,156.84,,,312,11470,4
,1987,,,2019,신정동,"44,000",목동신시가지9,3,0,23,71.37,,,312,11470,12
,1987,,,2019,신정동,"33,000",목동신시가지8,3,0,23,54.94,,,314,11470,14
,1988,,,2019,신정동,"5,000",목동신시가지14,3,110,23,83.31,,,329,11470,6
,1988,,,2019,신정동,"45,000",목동신시가지14,3,0,23,83.31,,,329,11470,2
,1987,,,2019,신정동,"65,000",목동신시가지14,3,0,23,108.28,,,329,11470,10
,1987,,,2019,신정동,"62,000",목동신시가지14,3,0,23,108.28,,,329,11470,15
,1988,,,2019,신정동,"40,000",목동신시가지14,3,0,23,71.37,,,329,11470,3
,1987,,,2019,신정동,"39,000",목동신시가지13,3,0,23,70.73,,,327,11470,11
,1987,,,2019,신정동,"38,000",목동신시가지13,3,0,23,70.73,,,327,11470,15
,1987,,,2019,신정동,"37,000",목동신시가지13,3,0,23,99.26,,,327,11470,5
,1988,,,2019,신정동,"40,000",목동신시가지12,3,0,23,71.64,,,326,11470,11
,1988,,,2019,신정동,"30,000",목동신시가지11,3,0,23,66.24,,,325,11470,6
,1988,,,2019,신정동,"10,000",목동신시가지11,3,40,23,51.48,,,325,11470,4
,1988,,,2019,신정동,"26,000",목동신시가지10,3,0,23,53.82,,,311,11470,15
,2000,,,2019,신정동,"24,000",신트리4,3,0,23,59.73,,,1277,11470,13
,1999,,,2019,신정동,"10,000",신트리1,3,37,23,49.8,,,1259,11470,13
,1999,,,2019,신정동,"22,500",신트리1,3,0,24,49.8,,,1259,11470,2
,2019,,,2019,신정동,"55,000",목동파크자이(101동~108동),3,0,24,84.926,,,1325,11470,12
,1987,,,2019,신정동,"10,000",목동신시가지13,3,55,25,53.9,,,327,11470,6
,1987,,,2019,신정동,"27,000",목동신시가지14,3,0,25,55.02,,,329,11470,4
,2003,,,2019,신정동,"39,000",정은SKY빌,3,0,25,84.972,,,1194-3,11470,7
,2016,,,2019,신정동,"75,000",목동힐스테이트,3,0,25,84.88,,,1323,11470,7
,1992,,,2019,신정동,"44,000",대림,3,0,25,84.89,,,333,11470,13
,2003,,,2019,신정동,"21,000",성은,3,0,25,71.06,,,872-8,11470,2
,1987,,,2019,신정동,"62,000",목동신시가지9,3,0,25,106.93,,,312,11470,3
,1999,,,2019,신정동,"40,000",신정현대5,3,0,25,102.79,,,1273,11470,4
,2004,,,2019,신정동,"56,000",경남아너스빌,3,0,25,84.98,,,1307,11470,5
,1992,,,2019,신정동,"42,000",쌍용,3,0,25,84.63,,,334,11470,10
,1987,,,2019,신정동,"30,000",목동신시가지13,3,0,25,70.73,,,327,11470,7
,1987,,,2019,신정동,"60,000",목동신시가지14,3,0,25,108.28,,,329,11470,6
,1987,,,2019,신정동,"20,000",목동신시가지8,3,0,26,54.94,,,314,11470,19
,1987,,,2019,신정동,"42,000",목동신시가지9,3,0,26,71.37,,,312,11470,9
,2000,,,2019,신정동,"30,000",목동우성2,3,0,26,84.96,,,337,11470,1
,1987,,,2019,신정동,"12,000",수정,3,0,26,48.6,,,733-31,11470,1
,2000,,,2019,신정동,"20,000",신트리4,3,0,26,49.08,,,1277,11470,13
,2001,,,2019,신정동,"28,000",푸른마을2,3,0,26,59.85,,,1281,11470,7
,2005,,,2019,신정동,"5,000",동일하이빌2단지,3,130,26,84.955,,,1311,11470,10
,2001,,,2019,신정동,"1,520",푸른마을1단지,3,22,26,49.16,,,1282,11470,1
,2011,,,2019,신정동,"37,000",이펜하우스1단지,3,0,26,84.86,,,1321,11470,10
,1988,,,2019,신정동,"3,000",목동신시가지11,3,90,26,66.24,,,325,11470,2
,1988,,,2019,신정동,"33,000",목동신시가지12,3,0,26,64.65,,,326,11470,1
,1987,,,2019,신정동,"61,500",목동신시가지9,3,0,27,126.02,,,312,11470,4
,1987,,,2019,신정동,"27,000",목동신시가지14,3,0,27,55.02,,,329,11470,4
,1988,,,2019,신정동,"10,000",목동신시가지14,3,80,27,55.02,,,329,11470,8
,1988,,,2019,신정동,"29,000",목동신시가지10,3,0,27,53.82,,,311,11470,7
,1987,,,2019,신정동,"62,000",목동신시가지14,3,0,27,108.28,,,329,11470,9
,2019,,,2019,신정동,"20,000",목동파크자이(101동~108동),3,100,27,84.977,,,1325,11470,2
,2019,,,2019,신정동,"53,000",목동파크자이(101동~108동),3,0,27,84.977,,,1325,11470,11
,1987,,,2019,신정동,"20,000",목동신시가지9,3,130,27,126.53,,,312,11470,8
,1999,,,2019,신정동,"35,000",신정현대5,3,0,27,102.79,,,1273,11470,8
,2000,,,2019,신정동,"20,000",학마을1단지,3,0,27,49.99,,,1293,11470,11
,2000,,,2019,신정동,"20,000",학마을1단지,3,0,27,49.99,,,1293,11470,2
,2003,,,2019,신정동,"70,000",대림아크로빌,3,0,27,174.25,,,324-7,11470,15
,2019,,,2019,신정동,"53,000",목동파크자이(101동~108동),3,0,27,84.977,,,1325,11470,11
,2017,,,2019,신정동,"2,000",경동미르웰,3,43,28,14.02,,,972-2,11470,14
,2000,,,2019,신정동,"23,500",신트리4,3,0,28,59.73,,,1277,11470,15
,1988,,,2019,신정동,"32,000",목동신시가지11,3,0,28,66.24,,,325,11470,8
,1988,,,2019,신정동,"30,000",목동신시가지14,3,0,29,55.02,,,329,11470,12
,2011,,,2019,신정동,"38,000",이펜하우스2단지,3,0,29,84.51,,,1322,11470,3
,1988,,,2019,신정동,"34,000",목동신시가지14,3,0,29,55.02,,,329,11470,13
,1987,,,2019,신정동,"33,000",목동신시가지8,3,0,29,54.94,,,314,11470,1
,2000,,,2019,신정동,"21,000",신트리4,3,0,30,49.08,,,1277,11470,12
,1992,,,2019,신정동,"45,000",청구,3,0,30,84.99,,,336,11470,8
,2001,,,2019,신정동,"27,000",푸른마을2,3,0,30,59.85,,,1281,11470,13
,2001,,,2019,신정동,"18,000",푸른마을2,3,0,30,49.16,,,1281,11470,3
,2001,,,2019,신정동,"23,000",푸른마을2,3,0,30,59.99,,,1281,11470,13
,2000,,,2019,신정동,"21,500",학마을1단지,3,0,30,49.99,,,1293,11470,8
,1988,,,2019,신정동,"30,000",목동신시가지11,3,0,30,66.24,,,325,11470,2
,2003,,,2019,신정동,"51,000",대림아크로빌,3,0,30,113.1,,,324-7,11470,6
,1988,,,2019,신정동,"28,000",목동신시가지11,3,0,30,66.24,,,325,11470,3
,1988,,,2019,신정동,"22,000",목동신시가지11,3,0,30,51.48,,,325,11470,7
