갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2003,,,2020,신정동,"60,900",대림아크로빌,10,0,3,113.1,,,324-7,11470,17
,1987,,,2020,신정동,"46,000",목동신시가지9,10,0,4,71.37,,,312,11470,5
,2016,,,2020,신정동,"63,000",목동힐스테이트,10,0,4,59.95,,,1323,11470,18
,1988,,,2020,신정동,"36,750",목동신시가지11,10,0,5,66.24,,,325,11470,9
,1987,,,2020,신정동,"75,000",목동신시가지10,10,0,5,106.06,,,311,11470,2
,1988,,,2020,신정동,"31,500",목동신시가지10,10,0,5,53.82,,,311,11470,8
,2019,,,2020,신정동,"5,828",이든채(101동~104동),10,24,5,39.62,,,1320-8,11470,13
,2019,,,2020,신정동,"4,620",이든채(101동~104동),10,30,5,39.62,,,1320-8,11470,13
,2016,,,2020,신정동,"100,000",목동힐스테이트,10,0,5,100.84,,,1323,11470,9
,1988,,,2020,신정동,"54,000",목동신시가지14,10,0,6,71.4,,,329,11470,6
,1987,,,2020,신정동,"45,000",목동신시가지8,10,0,6,54.94,,,314,11470,10
,1987,,,2020,신정동,"46,200",목동신시가지13,10,0,6,70.73,,,327,11470,4
,2011,,,2020,신정동,"9,629",이펜하우스3단지,10,0,6,49.52,,,1316,11470,7
,2016,,,2020,신정동,"71,000",목동힐스테이트,10,0,6,84.88,,,1323,11470,10
,2013,,,2020,신정동,"20,000",성재세인트,10,0,6,31.1,,,976-3,11470,9
,2013,,,2020,신정동,"20,000",성재세인트,10,0,6,31.1,,,976-3,11470,9
,2004,,,2020,신정동,"50,000",롯데캐슬,10,50,6,59.88,,,1309,11470,2
,2001,,,2020,신정동,"2,000",푸른마을2,10,100,6,59.99,,,1281,11470,5
,1987,,,2020,신정동,"24,000",목동신시가지9,10,20,6,53.82,,,312,11470,1
,1987,,,2020,신정동,"34,600",목동신시가지13,10,0,6,53.9,,,327,11470,8
,2011,,,2020,신정동,"36,640",이펜하우스4단지,10,0,7,114.98,,,1317,11470,6
,1987,,,2020,신정동,"75,000",목동신시가지14,10,20,7,129.33,,,329,11470,11
,2000,,,2020,신정동,"50,000",목동우성2,10,0,7,84.96,,,337,11470,11
,2003,,,2020,신정동,"24,000",일진아이윌,10,0,7,84.982,,,1218-1,11470,3
,1988,,,2020,신정동,"38,000",목동신시가지11,10,0,7,51.48,,,325,11470,14
,1988,,,2020,신정동,"25,200",목동신시가지11,10,0,7,51.48,,,325,11470,14
,1997,,,2020,신정동,"75,000",목동현대3차,10,0,7,84.77,,,1279,11470,2
,1988,,,2020,신정동,"25,000",목동신시가지10,10,60,7,70.2,,,311,11470,2
,2017,,,2020,신정동,800,경동미르웰,10,55,7,14.02,,,972-2,11470,3
,2004,,,2020,신정동,"28,000",상진,10,0,7,71.4,,,879-6,11470,7
,2019,,,2020,신정동,"3,000",선영에비앙,10,0,8,18.54,,,1029-14,11470,11
,1987,,,2020,신정동,"60,000",목동신시가지10,10,60,8,105.58,,,311,11470,9
,1987,,,2020,신정동,"31,500",목동신시가지10,10,0,8,53.82,,,311,11470,11
,1987,,,2020,신정동,"85,000",목동신시가지10,10,0,8,105.58,,,311,11470,6
,1987,,,2020,신정동,"31,500",목동신시가지13,10,0,8,53.9,,,327,11470,14
,1988,,,2020,신정동,"27,825",목동신시가지11,10,0,8,51.48,,,325,11470,15
,1988,,,2020,신정동,"32,000",목동신시가지11,10,0,8,51.48,,,325,11470,5
,1988,,,2020,신정동,"29,368",목동신시가지12,10,0,8,53.46,,,326,11470,6
,1988,,,2020,신정동,"40,000",목동신시가지11,10,0,8,66.24,,,325,11470,8
,1988,,,2020,신정동,"32,000",목동신시가지11,10,0,8,51.48,,,325,11470,5
,1988,,,2020,신정동,"42,800",목동신시가지12,10,0,8,71.64,,,326,11470,8
,1988,,,2020,신정동,"29,400",목동신시가지12,10,0,8,53.46,,,326,11470,9
,1988,,,2020,신정동,"63,000",목동신시가지14,10,0,8,74.19,,,329,11470,7
,1987,,,2020,신정동,"33,600",목동신시가지8,10,0,8,54.94,,,314,11470,19
,1987,,,2020,신정동,"45,000",목동신시가지9,10,0,8,71.37,,,312,11470,2
,1987,,,2020,신정동,"85,000",목동신시가지9,10,0,8,106.93,,,312,11470,14
