갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2016,갱신,21.08~23.08,2021,신정동,"37,800",신정숲속마을,8,0,1,74.97,"36,000",0,1324,11470,17
,1988,갱신,21.08~24.01,2021,신정동,"4,000",목동신시가지11,8,74,1,51.48,"4,000",70,325,11470,1
,2021,,21.08~23.08,2021,신정동,"75,000",래미안목동아델리체(1326),8,0,2,84.94,,,1326,11470,7
,1987,갱신,21.08~23.08,2021,신정동,"86,000",목동신시가지13,8,0,2,98.63,"60,000",0,327,11470,2
,2020,신규,,2021,신정동,"14,296",파크샤인,8,6,2,36.09,,,163-36,11470,3
,2000,신규,21.11~23.11,2021,신정동,"28,113",신트리4,8,0,2,59.73,,,1277,11470,12
,1988,,21.08~23.08,2021,신정동,"43,000",목동신시가지14,8,0,2,74.19,,,329,11470,9
사용,1988,갱신,21.08~23.08,2021,신정동,"52,500",목동신시가지14,8,0,2,83.89,"50,000",0,329,11470,12
,1988,,,2021,신정동,"52,500",목동신시가지14,8,0,2,83.89,,,329,11470,12
,1988,갱신,21.08~23.08,2021,신정동,"43,000",목동신시가지14,8,0,2,74.19,"41,000",0,329,11470,9
,1987,신규,21.08~23.08,2021,신정동,"31,500",목동신시가지9,8,0,2,53.82,,,312,11470,2
,2004,갱신,21.08~23.08,2021,신정동,"45,000",대성유니드1차,8,0,3,59.87,"30,000",0,1198-23,11470,15
,2016,신규,21.12~23.12,2021,신정동,"105,000",목동힐스테이트,8,0,3,84.93,,,1323,11470,19
,1987,갱신,21.12~23.12,2021,신정동,"30,900",목동신시가지13,8,0,3,53.9,"29,500",0,327,11470,9
,2002,신규,21.10~23.10,2021,신정동,"45,000",팰리스필,8,0,4,80.11,,,872-6,11470,4
,2005,신규,21.10~23.10,2021,신정동,"48,000",서일해오름101,8,0,4,84.63,,,1013-15,11470,4
,2009,갱신,21.09~23.09,2021,신정동,"35,000",청우,8,0,4,69.66,"32,000",0,881-6,11470,4
,2016,신규,21.10~23.10,2021,신정동,"75,000",목동힐스테이트,8,0,4,59.95,,,1323,11470,11
,2019,,,2021,신정동,"3,972",이든채(101동~104동),8,23,4,31.31,,,1320-8,11470,6
,1988,신규,21.08~23.08,2021,신정동,"45,000",목동신시가지10,8,0,5,53.82,,,311,11470,8
사용,1988,갱신,21.11~23.11,2021,신정동,"40,700",목동신시가지10,8,0,5,70.2,"38,800",0,311,11470,1
,1987,갱신,21.08~23.08,2021,신정동,"57,270",목동신시가지14,8,29,5,108.28,"51,000",35,329,11470,3
,1988,갱신,22.02~24.07,2021,신정동,"50,400",목동신시가지14,8,0,5,74.19,"48,000",0,329,11470,7
,1987,갱신,21.09~23.09,2021,신정동,"38,300",목동신시가지8,8,0,5,71.77,"36,500",0,314,11470,14
사용,2006,갱신,21.08~23.08,2021,신정동,"21,000",세양청마루,8,53,5,59.98,"20,000",50,1306,11470,3
사용,1997,갱신,21.09~23.09,2021,신정동,"72,400",목동현대3차,8,0,5,114.93,"69,000",0,1279,11470,2
,2004,신규,21.09~23.09,2021,신정동,"51,000",경남아너스빌,8,80,5,84.95,,,1307,11470,13
,1987,,21.09~23.09,2021,신정동,"5,000",수정,8,30,5,51.3,,,733-31,11470,3
사용,1988,갱신,22.02~24.02,2021,신정동,"47,250",목동신시가지12,8,0,5,71.64,"45,000",0,326,11470,6
사용,1987,갱신,,2021,신정동,"45,100",목동신시가지13,8,0,5,70.73,"43,000",0,327,11470,3
,1987,신규,21.10~23.10,2021,신정동,"99,000",목동신시가지9,8,0,5,106.93,,,312,11470,13
사용,1988,갱신,21.08~23.08,2021,신정동,"10,000",목동신시가지11,8,53,5,66.24,"16,000",40,325,11470,11
사용,1988,갱신,21.08~23.08,2021,신정동,"34,600",목동신시가지11,8,0,5,66.24,"33,000",0,325,11470,9
사용,2000,갱신,21.08~23.08,2021,신정동,"50,925",목동우성2,8,0,6,113.91,"48,500",0,337,11470,5
,1987,신규,21.11~23.11,2021,신정동,"46,000",목동신시가지9,8,0,6,53.82,,,312,11470,10
,1987,갱신,21.09~22.09,2021,신정동,"36,750",목동신시가지9,8,0,6,53.82,"35,000",0,312,11470,9
사용,1987,갱신,21.09~23.09,2021,신정동,"34,650",목동신시가지8,8,0,6,54.94,"33,000",0,314,11470,16
,1987,,21.09~23.09,2021,신정동,"42,000",목동신시가지13,8,10,6,70.73,,,327,11470,1
,1988,신규,21.10~23.10,2021,신정동,"10,000",목동신시가지12,8,100,6,56.76,,,326,11470,1
,1988,갱신,22.02~26.02,2021,신정동,"27,000",목동신시가지11,8,0,6,51.48,"27,000",0,325,11470,13
사용,1988,갱신,21.08~23.08,2021,신정동,"37,800",목동신시가지11,8,0,6,66.24,"36,000",0,325,11470,10
,1988,,21.10~22.10,2021,신정동,"45,000",목동신시가지10,8,40,6,70.2,,,311,11470,14
,1987,신규,21.08~23.11,2021,신정동,"50,000",목동신시가지10,8,0,6,53.82,,,311,11470,4
사용,2005,갱신,21.10~23.10,2021,신정동,"45,150",동일하이빌2단지,8,0,6,84.955,"43,000",0,1311,11470,5
,2004,갱신,,2021,신정동,"50,000",동보프리미아,8,0,6,99.54,"40,000",0,993-1,11470,5
,2001,신규,21.08~23.08,2021,신정동,"30,000",목동2삼성래미안,8,70,6,59.92,,,1295,11470,1
,1997,갱신,21.08~23.08,2021,신정동,"50,000",삼천리,8,0,6,114.75,"40,000",0,997-6,11470,8
사용,1996,갱신,21.08~23.08,2021,신정동,"55,100",목동삼성,8,0,6,84.77,"52,500",0,1278,11470,8
,1997,갱신,21.08~23.08,2021,신정동,"70,000",목동현대3차,8,0,6,101.91,"60,000",0,1279,11470,3
,2019,,,2021,신정동,"5,721",이든채(101동~104동),8,22,6,39.48,,,1320-8,11470,7
,2019,신규,21.08~23.08,2021,신정동,"73,000",목동파크자이(101동~108동),8,0,6,84.977,,,1325,11470,13
,2021,신규,21.10~23.10,2021,신정동,"100,000",래미안목동아델리체(1326),8,0,6,84.9,,,1326,11470,9
,2021,,,2021,신정동,"90,000",래미안목동아델리체(1326),8,0,7,84.58,,,1326,11470,17
,2017,신규,21.08~22.08,2021,신정동,500,경동미르웰,8,60,7,14.02,0,0,972-2,11470,15
,2016,신규,21.10~23.10,2021,신정동,"70,000",목동힐스테이트,8,0,7,59.95,,,1323,11470,14
,2019,신규,21.11~23.11,2021,신정동,"93,000",목동파크자이(101동~108동),8,0,7,84.926,,,1325,11470,10
,2019,신규,21.11~23.11,2021,신정동,"93,000",목동파크자이(101동~108동),8,0,7,84.926,,,1325,11470,10
사용,1997,갱신,21.08~23.08,2021,신정동,"57,750",목동현대3차,8,0,7,84.77,"55,000",0,1279,11470,11
,1997,신규,21.11~23.11,2021,신정동,"75,000",목동현대3차,8,0,7,84.77,,,1279,11470,12
사용,1997,갱신,21.09~23.09,2021,신정동,"10,000",목동현대3차,8,95,7,71.16,"10,000",90,1279,11470,5
,1999,,21.09~23.09,2021,신정동,"35,000",신트리1,8,0,7,49.8,,,1259,11470,12
,1992,신규,21.11~23.11,2021,신정동,"70,000",쌍용,8,0,7,84.65,,,334,11470,1
사용,2001,갱신,21.08~23.08,2021,신정동,"25,500",푸른마을2,8,0,7,59.91,"24,500",0,1281,11470,5
,2001,,21.08~23.08,2021,신정동,"25,700",푸른마을2,8,0,7,59.91,,,1281,11470,3
,2001,,21.08~23.08,2021,신정동,"25,700",푸른마을2,8,0,7,59.91,,,1281,11470,3
사용,2001,갱신,21.08~23.08,2021,신정동,"25,700",푸른마을2,8,0,7,59.91,"24,500",0,1281,11470,3
,2000,,21.10~23.10,2021,신정동,"30,000",학마을1단지,8,0,7,49.98,,,1293,11470,1
,2000,신규,21.10~23.10,2021,신정동,"30,000",학마을1단지,8,0,7,49.98,0,0,1293,11470,1
,2003,신규,21.11~23.11,2021,신정동,"30,000",보람쉬움,8,30,7,59.916,,,921-11,11470,10
,2002,신규,21.11~23.11,2021,신정동,"10,000",학마을3,8,110,7,84.79,0,0,1291,11470,12
사용,2001,갱신,21.08~23.08,2021,신정동,"33,600",목동2삼성래미안,8,0,7,59.54,"32,000",0,1295,11470,1
,2004,신규,21.10~23.10,2021,신정동,"62,000",대림e-편한세상,8,0,7,84.985,,,1303,11470,5
,2004,신규,21.09~23.09,2021,신정동,"29,400",신일해피트리,8,0,7,84.98,,,1219-1,11470,9
사용,2004,갱신,21.08~23.08,2021,신정동,"94,500",목동삼성쉐르빌Ⅱ,8,0,7,178.94,"90,000",0,318-12,11470,16
사용,2004,갱신,21.09~23.09,2021,신정동,"27,300",대성유니드1차,8,0,7,59.87,"26,000",0,1198-23,11470,12
,2009,,,2021,신정동,0,청우,8,30,7,73.63,,,881-6,11470,2
,2011,신규,21.10~23.10,2021,신정동,"36,000",이펜하우스2단지,8,0,7,84.51,,,1322,11470,3
사용,2011,갱신,21.08~23.08,2021,신정동,"48,300",이펜하우스3단지,8,0,7,114.98,"46,000",0,1316,11470,6
사용,1988,갱신,21.10~23.10,2021,신정동,"33,600",목동신시가지10,8,0,7,53.82,"32,000",0,311,11470,13
,1987,신규,21.10~23.10,2021,신정동,"97,000",목동신시가지10,8,0,7,105.58,,,311,11470,6
,1987,신규,21.08~23.01,2021,신정동,"6,000",목동신시가지10,8,137,7,70.2,,,311,11470,11
