갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,1987,신규,22.01~24.01,2021,신정동,"123,000",목동신시가지10,10,0,1,127.21,,,311,11470,13
사용,2006,갱신,21.10~23.10,2021,신정동,"30,000",세양청마루,10,23,1,84.98,"30,000",20,1306,11470,10
,2004,신규,22.02~24.02,2021,신정동,"95,000",롯데캐슬,10,0,1,84.73,,,1309,11470,4
사용,2019,갱신,21.12~23.12,2021,신정동,"73,500",목동파크자이(101동~108동),10,0,1,84.993,"70,000",0,1325,11470,12
,1987,신규,21.11~23.11,2021,신정동,"5,000",목동신시가지8,10,130,1,54.94,,,314,11470,3
사용,1987,갱신,21.10~23.10,2021,신정동,"33,600",목동신시가지8,10,0,1,54.94,"32,000",0,314,11470,20
,1988,신규,22.01~24.01,2021,신정동,"8,000",목동신시가지14,10,160,1,84.87,0,0,329,11470,2
,2019,,21.10~23.09,2021,신정동,"5,860",이든채(101동~104동),10,21,1,26.94,,,1320-8,11470,10
사용,1987,갱신,21.10~23.10,2021,신정동,"42,000",목동신시가지13,10,0,1,70.73,"40,000",0,327,11470,13
,2016,신규,21.12~23.12,2021,신정동,"146,000",목동힐스테이트,10,0,2,113.62,0,0,1323,11470,19
,2004,,,2021,신정동,"28,000",정은스카이빌2차,10,0,2,84.98,,,1304,11470,2
,2004,갱신,21.10~23.10,2021,신정동,"5,000",정은스카이빌3차,10,95,2,84.88,"5,000",95,1192-1,11470,9
,2004,,21.10~23.10,2021,신정동,"5,000",정은스카이빌3차,10,95,2,84.88,,,1192-1,11470,9
,2004,신규,21.12~23.12,2021,신정동,"50,000",목동삼성쉐르빌Ⅱ,10,240,2,125.89,0,0,318-12,11470,12
,2001,신규,21.11~23.11,2021,신정동,"24,150",푸른마을3,10,0,2,59.99,,,1283,11470,5
,1997,신규,22.02~24.02,2021,신정동,"30,000",목동현대3차,10,130,2,84.77,,,1279,11470,16
사용,1999,갱신,21.10~23.10,2021,신정동,"22,050",신트리1,10,0,2,49.8,"21,000",0,1259,11470,4
사용,1997,갱신,21.12~23.12,2021,신정동,"47,000",목동현대3차,10,0,2,71.16,"45,000",0,1279,11470,3
,1997,갱신,21.10~23.10,2021,신정동,"58,800",목동현대3차,10,0,2,84.77,"56,000",0,1279,11470,15
,1997,,21.10~23.10,2021,신정동,"58,800",목동현대3차,10,0,2,84.77,,,1279,11470,15
사용,1987,갱신,21.10~23.10,2021,신정동,"76,650",목동신시가지9,10,0,2,126.53,"73,000",0,312,11470,14
사용,1987,갱신,21.12~23.12,2021,신정동,"35,700",목동신시가지8,10,0,2,54.94,"34,000",0,314,11470,3
,1988,신규,21.11~23.11,2021,신정동,"88,000",목동신시가지14,10,0,2,83.89,,,329,11470,2
,1988,,,2021,신정동,"88,000",목동신시가지14,10,0,2,83.89,,,329,11470,2
,1987,신규,21.11~23.11,2021,신정동,"90,000",목동신시가지14,10,0,2,83.89,,,329,11470,6
,1987,신규,21.11~23.11,2021,신정동,"90,000",목동신시가지14,10,0,2,83.89,,,329,11470,6
사용,1987,갱신,21.11~23.11,2021,신정동,"72,450",목동신시가지14,10,0,2,129.33,"69,000",0,329,11470,1
,1988,신규,21.12~23.12,2021,신정동,"52,000",목동신시가지14,10,0,2,55.02,,,329,11470,4
사용,1987,갱신,21.11~23.11,2021,신정동,"73,500",목동신시가지13,10,0,2,98.63,"70,000",0,327,11470,9
사용,1988,갱신,21.11~24.02,2021,신정동,"45,000",목동신시가지12,10,0,2,71.64,"43,000",0,326,11470,4
,1988,신규,21.12~23.12,2021,신정동,"67,000",목동신시가지12,10,0,2,71.64,,,326,11470,9
,2021,신규,21.12~23.12,2021,신정동,"95,000",래미안목동아델리체(1326),10,0,2,84.95,0,0,1326,11470,14
사용,1987,갱신,21.10~23.10,2021,신정동,"62,475",목동신시가지10,10,0,2,105.58,"59,500",0,311,11470,15
,1987,신규,21.12~23.12,2021,신정동,"30,000",목동신시가지10,10,190,2,106.06,,,311,11470,3
,1988,신규,22.01~24.01,2021,신정동,"15,000",목동신시가지11,10,75,2,51.48,0,0,325,11470,13
,1988,,21.11~23.11,2021,신정동,"42,000",목동신시가지11,10,0,2,66.24,,,325,11470,3
,1988,신규,21.12~23.12,2021,신정동,"45,000",목동신시가지12,10,0,2,71.64,,,326,11470,14
,1988,신규,21.10~23.10,2021,신정동,"65,000",목동신시가지12,10,0,2,71.64,,,326,11470,2
사용,1988,갱신,21.10~23.10,2021,신정동,"36,500",목동신시가지12,10,0,3,72.75,"35,000",0,326,11470,5
사용,2004,갱신,21.10~23.10,2021,신정동,"60,900",경남아너스빌,10,0,4,84.99,"58,000",0,1307,11470,5
