갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2020,,,2020,신정동,"8,680",파크샤인,12,10,1,26.5,,,163-36,11470,3
,2005,,,2020,신정동,"23,100",신정동경남아너스빌2차,12,0,1,43.57,,,294-70,11470,7
,2011,,,2020,신정동,"59,500",이펜하우스3단지,12,0,1,84.86,,,1316,11470,4
,2016,,,2020,신정동,"70,100",목동힐스테이트,12,0,1,84.98,,,1323,11470,7
,1999,,,2020,신정동,"27,000",신트리1,12,0,1,49.8,,,1259,11470,12
,1999,,,2020,신정동,"24,500",신트리1,12,0,1,49.95,,,1259,11470,1
,1987,,,2020,신정동,"30,000",목동신시가지8,12,35,1,54.94,,,314,11470,17
,1987,,,2020,신정동,"30,000",목동신시가지8,12,0,1,54.94,,,314,11470,1
,1988,,,2020,신정동,"40,000",목동신시가지12,12,0,1,71.64,,,326,11470,11
,1987,,,2020,신정동,"76,650",목동신시가지14,12,0,1,108.28,,,329,11470,13
,1988,,,2020,신정동,"67,000",목동신시가지14,12,0,1,71.37,,,329,11470,3
,1988,,,2020,신정동,"39,900",목동신시가지12,12,0,1,64.65,,,326,11470,1
,2021,,,2020,신정동,"85,000",래미안목동아델리체(1326),12,0,2,84.72,,,1326,11470,15
,2011,,,2020,신정동,"40,900",이펜하우스3단지,12,0,2,84.51,,,1316,11470,5
,1987,,,2020,신정동,"95,000",목동신시가지9,12,0,2,100.33,,,312,11470,2
,1987,,,2020,신정동,"40,000",목동신시가지14,12,150,2,108.28,,,329,11470,15
,1987,,,2020,신정동,"50,000",목동신시가지10,12,68,2,124.51,,,311,11470,4
,1988,,,2020,신정동,"27,300",목동신시가지11,12,0,2,51.48,,,325,11470,5
,2021,,,2020,신정동,"10,000",래미안목동아델리체(1326),12,200,3,84.9,,,1326,11470,23
,2021,,,2020,신정동,"83,000",래미안목동아델리체(1326),12,0,3,84.94,,,1326,11470,7
,2010,,,2020,신정동,"57,000",중앙하이츠,12,0,3,104.62,,,1314,11470,15
,2004,,,2020,신정동,"15,000",대성유니드2차,12,0,3,84.67,,,1198-3,11470,14
,1988,,,2020,신정동,"50,400",목동신시가지14,12,0,3,71.37,,,329,11470,4
,1987,,,2020,신정동,"23,000",목동신시가지8,12,62,3,54.94,,,314,11470,18
,1988,,,2020,신정동,"50,000",목동신시가지12,12,0,3,71.64,,,326,11470,9
,1988,,,2020,신정동,"28,000",목동신시가지12,12,34,3,71.64,,,326,11470,4
,1988,,,2020,신정동,"29,400",목동신시가지12,12,0,3,53.46,,,326,11470,13
,1987,,,2020,신정동,"65,100",목동신시가지10,12,0,3,105.58,,,311,11470,14
,2016,,,2020,신정동,"20,000",목동힐스테이트,12,250,4,100.84,,,1323,11470,2
,2020,,20.12~22.12,2020,신정동,"50,000",MJ스위츠,12,0,4,49.92,,,88-27,11470,3
,2021,,,2020,신정동,"75,000",래미안목동아델리체(1326),12,0,4,59.82,,,1326,11470,12
,2021,,,2020,신정동,"75,000",래미안목동아델리체(1326),12,0,4,59.82,,,1326,11470,12
