갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,1988,신규,22.01~24.01,2021,신정동,"68,000",목동신시가지12,11,0,1,71.64,0,0,326,11470,13
사용,2011,갱신,21.11~23.11,2021,신정동,"50,400",이펜하우스3단지,11,0,1,114.98,"48,000",0,1316,11470,10
,2008,신규,22.01~24.01,2021,신정동,"54,000",예지팰리스50차,11,0,1,81.88,0,0,895-3,11470,4
사용,2001,갱신,22.01~24.01,2021,신정동,"5,250",푸른마을2,11,74,1,59.91,"5,000",70,1281,11470,11
,1988,갱신,22.01~24.01,2021,신정동,"5,000",목동신시가지11,11,100,1,66.24,"5,000",95,325,11470,11
,2000,신규,21.12~23.12,2021,신정동,"37,000",신정6현대,11,0,1,59.4,,,743-2,11470,11
사용,1987,갱신,22.02~24.02,2021,신정동,"48,550",목동신시가지10,11,0,1,70.2,"46,250",0,311,11470,5
사용,1987,갱신,22.01~24.01,2021,신정동,"84,000",목동신시가지10,11,0,1,156.24,"80,000",0,311,11470,9
,2003,신규,21.12~23.12,2021,신정동,"43,000",동국화이트빌A동,11,0,1,84.65,0,0,879-18,11470,7
,2002,신규,22.02~24.02,2021,신정동,"35,280",푸른마을4,11,0,2,84.81,0,0,1285,11470,5
,2011,,,2021,신정동,"20,219",이펜하우스1단지,11,0,2,84.51,,,1321,11470,4
,1987,신규,21.12~23.12,2021,신정동,"63,000",목동신시가지9,11,30,2,71.37,,,312,11470,9
,1992,신규,22.02~24.02,2021,신정동,"75,000",청구,11,0,2,84.99,,,336,11470,17
,2019,,,2021,신정동,"4,370",이든채(101동~104동),11,16,2,26.94,,,1320-8,11470,2
사용,1987,갱신,21.11~23.11,2021,신정동,"59,850",목동신시가지13,11,0,2,98.63,"57,000",0,327,11470,2
,1987,신규,21.12~23.12,2021,신정동,"30,000",목동신시가지9,11,125,2,71.37,,,312,11470,9
,2004,신규,22.01~24.01,2021,신정동,"100,000",경남아너스빌,11,0,3,103.45,0,0,1307,11470,5
,1987,,,2021,신정동,"62,000",목동신시가지10,11,50,3,105.58,,,311,11470,6
,1987,,21.12~22.12,2021,신정동,"62,000",목동신시가지10,11,50,3,105.58,,,311,11470,6
,2016,,,2021,신정동,"100,000",목동힐스테이트,11,0,3,84.88,,,1323,11470,15
,2011,,,2021,신정동,"15,348",이펜하우스1단지,11,0,4,59.9,,,1321,11470,1
,1988,신규,22.02~24.02,2021,신정동,"35,380",목동신시가지10,11,0,4,53.82,,,311,11470,12
사용,1987,갱신,,2021,신정동,"29,000",목동신시가지14,11,10,4,55.02,"29,000",6,329,11470,3
,1987,신규,22.02~24.02,2021,신정동,"105,000",목동신시가지14,11,0,4,108.28,,,329,11470,1
,1987,신규,22.02~24.02,2021,신정동,"18,000",목동신시가지8,11,100,4,54.94,0,0,314,11470,15
,2000,신규,21.12~23.12,2021,신정동,"50,000",신정6현대,11,0,4,84.6,0,0,743-2,11470,8
,2000,신규,21.12~23.12,2021,신정동,"50,000",신정6현대,11,0,4,84.6,,,743-2,11470,8
,2002,신규,22.01~24.01,2021,신정동,"112,000",아이파크,11,0,5,84.88,,,1296,11470,17
,1987,신규,22.01~24.01,2021,신정동,"79,000",목동신시가지14,11,0,5,71.4,,,329,11470,19
,1987,신규,22.02~24.02,2021,신정동,"125,000",목동신시가지9,11,0,5,126.53,,,312,11470,7
사용,2010,갱신,21.11~23.11,2021,신정동,"55,650",중앙하이츠,11,0,5,104.62,"53,000",0,1314,11470,9
,1988,신규,21.12~23.12,2021,신정동,"50,000",목동신시가지11,11,0,5,66.24,,,325,11470,2
,1988,,,2021,신정동,"34,000",목동신시가지14,11,0,5,71.4,,,329,11470,11
사용,2002,갱신,21.12~23.12,2021,신정동,"37,800",푸른마을4,11,0,5,84.99,"36,000",0,1285,11470,8
사용,1987,갱신,21.12~23.12,2021,신정동,"37,800",목동신시가지8,11,0,5,54.94,"36,000",0,314,11470,15
,1995,,,2021,신정동,"35,700",마이홈,11,0,5,114.99,,,1194-5,11470,5
,1996,신규,22.01~24.01,2021,신정동,"20,000",목동삼성,11,150,5,84.77,0,0,1278,11470,2
,2000,신규,22.01~24.01,2021,신정동,"55,000",목동우성2,11,0,5,84.96,0,0,337,11470,14
,2002,갱신,21.11~23.11,2021,신정동,"30,000",목동무지개,11,0,5,74.85,"30,000",0,881-8,11470,4
사용,1988,갱신,22.01~22.04,2021,신정동,"34,650",목동신시가지12,11,0,5,53.46,"33,000",0,326,11470,5
사용,1987,갱신,22.01~24.01,2021,신정동,"31,500",목동신시가지13,11,0,6,53.9,"30,000",0,327,11470,15
사용,1987,갱신,21.12~23.12,2021,신정동,"47,250",목동신시가지13,11,0,6,70.73,"45,000",0,327,11470,12
,1987,갱신,22.01~23.12,2021,신정동,"87,000",목동신시가지13,11,0,6,98.63,"72,000",0,327,11470,7
사용,1987,갱신,22.02~24.02,2021,신정동,"61,950",목동신시가지13,11,0,6,98.63,"59,000",0,327,11470,1
,1992,,,2021,신정동,"50,400",대림,11,0,6,84.89,,,333,11470,11
사용,1992,갱신,21.12~23.12,2021,신정동,"50,400",대림,11,0,6,84.89,"48,000",0,333,11470,11
사용,1987,갱신,22.02~24.02,2021,신정동,"71,400",목동신시가지10,11,0,6,106.06,"68,000",0,311,11470,2
,1988,신규,22.02~24.02,2021,신정동,"30,000",목동신시가지10,11,100,6,70.2,0,0,311,11470,6
사용,1987,갱신,22.01~24.01,2021,신정동,"71,400",목동신시가지10,11,0,6,105.58,"68,000",0,311,11470,10
,1988,신규,22.02~24.02,2021,신정동,"45,000",목동신시가지11,11,0,6,51.48,0,0,325,11470,12
,1988,갱신,22.02~24.02,2021,신정동,"28,350",목동신시가지11,11,0,6,51.48,"27,000",0,325,11470,2
사용,1988,갱신,22.03~24.03,2021,신정동,"27,300",목동신시가지11,11,0,6,51.48,"26,000",0,325,11470,14
,1988,신규,22.01~24.01,2021,신정동,"20,000",목동신시가지11,11,63,6,51.48,,,325,11470,3
,1988,신규,22.02~24.02,2021,신정동,"45,000",목동신시가지11,11,0,6,51.48,,,325,11470,12
사용,2016,갱신,21.12~23.12,2021,신정동,"81,900",목동힐스테이트,11,0,6,84.98,"78,000",0,1323,11470,7
,2017,,,2021,신정동,"1,000",경동미르웰,11,55,6,14.02,,,972-2,11470,9
,2019,신규,22.01~24.01,2021,신정동,"60,000",목동파크자이(101동~108동),11,120,6,84.977,0,0,1325,11470,9
,2001,신규,22.01~24.01,2021,신정동,"38,000",푸른마을2,11,0,6,59.99,0,0,1281,11470,6
,2000,신규,22.02~24.02,2021,신정동,"34,000",학마을1단지,11,0,6,49.99,,,1293,11470,3
,2002,신규,22.02~24.02,2021,신정동,"113,000",아이파크,11,0,6,84.88,,,1296,11470,13
,2003,,,2021,신정동,"50,000",보람쉬움,11,0,6,79.5708,,,921-11,11470,2
,2002,신규,21.12~23.12,2021,신정동,"41,000",팰리스필,11,0,6,80.11,,,872-6,11470,7
,2005,신규,22.01~24.01,2021,신정동,"50,000",동일하이빌1단지,11,0,6,115.321,0,0,1310,11470,3
,1997,갱신,21.11~23.11,2021,신정동,"57,000",목동현대3차,11,0,6,84.77,"50,000",0,1279,11470,15
,1997,갱신,21.11~23.11,2021,신정동,"57,000",목동현대3차,11,0,6,84.77,"50,000",0,1279,11470,15
,1992,갱신,21.11~23.11,2021,신정동,"42,500",쌍용,11,15,6,84.65,"40,000",0,334,11470,2
사용,1987,갱신,22.01~22.09,2021,신정동,"72,000",목동신시가지14,11,8,6,108.28,"72,000",0,329,11470,3
사용,1987,갱신,22.01~24.01,2021,신정동,"15,000",목동신시가지8,11,63,6,54.94,"15,000",60,314,11470,11
,1987,,,2021,신정동,"51,450",목동신시가지8,11,0,6,71.77,,,314,11470,12
사용,1987,갱신,21.11~23.11,2021,신정동,"42,000",목동신시가지8,11,0,6,71.77,"40,000",0,314,11470,19
사용,1987,갱신,21.11~23.11,2021,신정동,"42,000",목동신시가지8,11,0,6,71.77,"40,000",0,314,11470,19
,1987,갱신,22.01~24.01,2021,신정동,"35,000",목동신시가지8,11,40,6,54.94,"35,000",15,314,11470,11
사용,1988,갱신,21.11~23.11,2021,신정동,"48,300",목동신시가지12,11,0,6,71.64,"46,000",0,326,11470,8
,1988,신규,21.11~23.11,2021,신정동,"5,000",목동신시가지12,11,150,6,71.64,,,326,11470,2
사용,1988,갱신,,2021,신정동,"43,500",목동신시가지12,11,0,6,71.64,"41,500",0,326,11470,2
,1987,갱신,22.01~23.01,2021,신정동,"61,079",목동신시가지10,11,0,7,105.58,"58,170",0,311,11470,11
