갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,1988,,,2020,신정동,"43,100",목동신시가지14,3,0,1,71.4,,,329,11470,7
,1987,,,2020,신정동,"76,000",목동신시가지9,3,0,1,106.93,,,312,11470,2
,1987,,,2020,신정동,"48,000",목동신시가지10,3,0,2,70.2,,,311,11470,7
,1987,,,2020,신정동,"45,000",목동신시가지10,3,15,2,70.2,,,311,11470,9
,1987,,,2020,신정동,"15,000",목동신시가지8,3,62,2,54.94,,,314,11470,7
,1987,,,2020,신정동,"75,000",목동신시가지8,3,0,2,105.35,,,314,11470,12
,1987,,,2020,신정동,"65,000",목동신시가지13,3,0,2,98.63,,,327,11470,9
,2000,,,2020,신정동,"25,000",신트리4,3,0,2,49.8,,,1277,11470,11
,2019,,,2020,신정동,"5,828",이든채(101동~104동),3,24,2,39.62,,,1320-8,11470,4
,2000,,,2020,신정동,"27,500",학마을1단지,3,0,2,59.98,,,1293,11470,10
,2010,,,2020,신정동,"50,000",중앙하이츠,3,50,2,162.36,,,1314,11470,9
,2017,,,2020,신정동,"14,500",경동미르웰,3,0,2,14.02,,,972-2,11470,15
,1997,,,2020,신정동,"65,000",목동현대3차,3,0,2,101.91,,,1279,11470,13
,1987,,,2020,신정동,"14,000",수정,3,0,2,51.3,,,733-31,11470,2
,2002,,,2020,신정동,"10,000",동원데쟈뷰,3,70,3,102.39,,,938-7,11470,5
,2000,,,2020,신정동,"28,000",신트리4,3,0,3,59.73,,,1277,11470,11
,1988,,,2020,신정동,"25,000",목동신시가지11,3,0,3,51.48,,,325,11470,10
,1988,,,2020,신정동,"43,500",목동신시가지12,3,0,3,71.64,,,326,11470,9
,1988,,,2020,신정동,"32,000",목동신시가지12,3,0,3,53.46,,,326,11470,2
,1988,,,2020,신정동,"30,000",목동신시가지10,3,0,4,53.82,,,311,11470,4
,1987,,,2020,신정동,"2,500",목동신시가지10,3,100,4,53.82,,,311,11470,11
,1987,,,2020,신정동,"55,000",목동신시가지10,3,0,4,70.2,,,311,11470,3
,1988,,,2020,신정동,"25,000",목동신시가지11,3,0,4,51.48,,,325,11470,13
,1988,,,2020,신정동,"26,000",목동신시가지11,3,0,4,51.48,,,325,11470,3
,2000,,,2020,신정동,"27,000",학마을1단지,3,0,4,59.98,,,1293,11470,2
,2000,,,2020,신정동,"27,000",학마을1단지,3,0,4,59.98,,,1293,11470,2
,2006,,,2020,신정동,"47,500",세양청마루,3,0,4,84.98,,,1306,11470,5
,2016,,,2020,신정동,"2,597",신정숲속마을,3,22,4,39.99,,,1324,11470,9
,2016,,,2020,신정동,"1,038",신정숲속마을,3,26,4,39.99,,,1324,11470,9
,2000,,,2020,신정동,"37,000",목동우성2,3,0,4,84.96,,,337,11470,17
,2000,,,2020,신정동,"35,500",목동우성2,3,0,4,84.96,,,337,11470,2
,2000,,,2020,신정동,"23,000",신트리4,3,0,4,48.96,,,1277,11470,13
,2001,,,2020,신정동,"45,000",파인빌,3,0,4,59.6405,,,339,11470,7
,2001,,,2020,신정동,"45,000",파인빌,3,0,4,59.6405,,,339,11470,7
,1987,,,2020,신정동,"48,500",목동신시가지13,3,0,4,70.73,,,327,11470,5
,1987,,,2020,신정동,"32,000",목동신시가지13,3,0,4,53.9,,,327,11470,13
,1987,,,2020,신정동,"45,000",목동신시가지13,3,0,4,70.73,,,327,11470,11
,1988,,,2020,신정동,"61,000",목동신시가지14,3,0,4,84.87,,,329,11470,8
,1988,,,2020,신정동,"10,000",목동신시가지12,3,90,5,71.64,,,326,11470,6
,1988,,,2020,신정동,"34,000",목동신시가지12,3,30,5,72.75,,,326,11470,4
