갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2019,,,2020,신정동,"4,620",이든채(101동~104동),4,30,1,39.48,,,1320-8,11470,12
,1999,,,2020,신정동,"26,000",신트리1,4,0,1,49.95,,,1259,11470,5
,2000,,,2020,신정동,"42,000",목동우성2,4,0,1,113.91,,,337,11470,7
,1988,,,2020,신정동,"16,500",목동신시가지10,4,46,1,53.82,,,311,11470,15
,1988,,,2020,신정동,"16,500",목동신시가지10,4,46,1,53.82,,,311,11470,15
,2000,,,2020,신정동,"24,000",신트리4,4,0,1,49.8,,,1277,11470,15
,1998,,,2020,신정동,"15,000",뉴타운,4,0,1,81.12,,,952-1,11470,3
,1988,,,2020,신정동,"27,000",목동신시가지12,4,0,1,53.46,,,326,11470,6
,1987,,,2020,신정동,"37,000",목동신시가지14,4,30,2,74.19,,,329,11470,10
,2000,,,2020,신정동,"14,000",신트리4,4,30,2,49.8,,,1277,11470,2
,2016,,,2020,신정동,"73,500",목동힐스테이트,4,0,2,84.98,,,1323,11470,7
,2000,,,2020,신정동,"24,500",신트리4,4,0,2,49.5,,,1277,11470,12
,2000,,,2020,신정동,"40,000",목동우성2,4,0,3,84.96,,,337,11470,8
,1988,,,2020,신정동,"35,000",목동신시가지11,4,0,3,66.24,,,325,11470,8
,2017,,,2020,신정동,500,경동미르웰,4,60,3,14.02,,,972-2,11470,5
,2000,,,2020,신정동,"38,000",신트리3,4,0,3,84.97,,,1276,11470,6
,2011,,,2020,신정동,"31,000",이펜하우스4단지,4,0,3,59.93,,,1317,11470,3
,1987,,,2020,신정동,"47,000",목동신시가지9,4,0,3,71.37,,,312,11470,11
,1987,,,2020,신정동,"43,000",목동신시가지14,4,0,4,71.4,,,329,11470,6
,1988,,,2020,신정동,"45,000",목동신시가지14,4,0,4,71.4,,,329,11470,13
,1987,,,2020,신정동,"31,000",목동신시가지10,4,0,4,53.82,,,311,11470,5
,1987,,,2020,신정동,"59,000",목동신시가지9,4,50,4,106.39,,,312,11470,1
,1987,,,2020,신정동,"73,000",목동신시가지10,4,0,4,127.21,,,311,11470,15
,1988,,,2020,신정동,"20,000",목동신시가지10,4,25,4,53.82,,,311,11470,12
,1987,,,2020,신정동,"70,000",목동신시가지9,4,0,4,106.93,,,312,11470,13
,1988,,,2020,신정동,"35,000",목동신시가지12,4,0,4,71.64,,,326,11470,5
,1988,,,2020,신정동,"37,000",목동신시가지12,4,0,4,71.64,,,326,11470,4
,1996,,,2020,신정동,"30,000",흥영,4,0,4,82.53,,,911-4,11470,8
,2003,,,2020,신정동,"110,000",삼성쉐르빌,4,0,4,163.08,,,318-10,11470,33
,2016,,,2020,신정동,"82,000",목동힐스테이트,4,0,4,84.88,,,1323,11470,17
,2010,,,2020,신정동,"64,000",중앙하이츠,4,0,4,134.98,,,1314,11470,3
,1988,,,2020,신정동,"30,000",목동신시가지14,4,0,4,55.02,,,329,11470,1
,1988,,,2020,신정동,"24,000",목동신시가지11,4,0,5,51.48,,,325,11470,15
,2006,,,2020,신정동,"45,000",세양청마루,4,0,5,84.98,,,1306,11470,12
,2016,,,2020,신정동,"75,000",목동힐스테이트,4,0,6,84.88,,,1323,11470,9
,2019,,,2020,신정동,"5,828",이든채(101동~104동),4,24,6,39.48,,,1320-8,11470,9
,2019,,,2020,신정동,"5,134",이든채(101동~104동),4,34,6,39.48,,,1320-8,11470,8
,2019,,,2020,신정동,"4,620",이든채(101동~104동),4,30,6,39.48,,,1320-8,11470,9
,2000,,,2020,신정동,"46,000",신트리3,4,0,6,84.8,,,1276,11470,5
,2019,,,2020,신정동,"6,149",이든채(101동~104동),4,25,6,39.48,,,1320-8,11470,1
,1988,,,2020,신정동,"27,000",목동신시가지12,4,0,6,56.76,,,326,11470,3
,2011,,,2020,신정동,"22,735",이펜하우스3단지,4,0,6,84.68,,,1316,11470,1
,2019,,,2020,신정동,"4,620",이든채(101동~104동),4,30,6,39.48,,,1320-8,11470,12
,1992,,,2020,신정동,"52,000",대림,4,0,6,84.89,,,333,11470,3
,1987,,,2020,신정동,"40,000",목동신시가지8,4,0,6,54.94,,,314,11470,11
,1988,,,2020,신정동,"62,000",목동신시가지14,4,0,6,84.87,,,329,11470,10
,1988,,,2020,신정동,"43,000",목동신시가지12,4,0,6,71.64,,,326,11470,12
,2019,,,2020,신정동,"4,877",이든채(101동~104동),4,32,6,39.48,,,1320-8,11470,1
,2004,,,2020,신정동,"25,000",대성유니드2차,4,0,7,59.95,,,1198-3,11470,5
,1987,,,2020,신정동,"24,000",목동신시가지13,4,0,7,53.9,,,327,11470,1
,2000,,,2020,신정동,"40,000",목동우성2,4,0,7,84.96,,,337,11470,3
,1987,,,2020,신정동,"31,290",목동신시가지8,4,0,7,54.94,,,314,11470,2
,2019,,,2020,신정동,"4,620",이든채(101동~104동),4,30,7,39.48,,,1320-8,11470,12
,1988,,,2020,신정동,"32,000",목동신시가지11,4,0,8,66.24,,,325,11470,10
,2019,,,2020,신정동,"40,000",목동파크자이(101동~108동),4,110,8,84.993,,,1325,11470,4
,1999,,,2020,신정동,"30,000",목동우성3,4,0,8,59.69,,,338,11470,19
,1988,,,2020,신정동,"41,000",목동신시가지10,4,0,9,70.2,,,311,11470,12
,1987,,,2020,신정동,"62,000",목동신시가지10,4,0,9,105.58,,,311,11470,5
,2002,,,2020,신정동,"61,000",길훈로즈빌,4,0,9,84.95,,,1297,11470,2
,2000,,,2020,신정동,"21,000",학마을1단지,4,0,9,49.99,,,1293,11470,9
,2000,,,2020,신정동,"23,000",신트리4,4,0,9,49.8,,,1277,11470,11
,2000,,,2020,신정동,"23,000",신트리4,4,0,9,49.8,,,1277,11470,14
,2000,,,2020,신정동,"21,000",학마을1단지,4,0,9,49.99,,,1293,11470,9
,2001,,,2020,신정동,"5,000",푸른마을2,4,75,9,59.91,,,1281,11470,9
,1990,,,2020,신정동,"15,000",유원목동,4,100,9,84.96,,,87-39,11470,13
,2017,,,2020,신정동,"1,000",경동미르웰,4,52,9,14.02,,,972-2,11470,3
,1988,,,2020,신정동,"21,000",목동신시가지11,4,0,9,51.48,,,325,11470,9
,1987,,,2020,신정동,"33,600",목동신시가지8,4,0,10,54.94,,,314,11470,2
,1987,,,2020,신정동,"10,000",목동신시가지10,4,100,10,70.2,,,311,11470,14
,2005,,,2020,신정동,"46,000",동일하이빌2단지,4,0,10,84.955,,,1311,11470,22
,2017,,,2020,신정동,"2,000",경동미르웰,4,50,10,14.02,,,972-2,11470,4
,1987,,,2020,신정동,"30,000",목동신시가지13,4,0,10,53.9,,,327,11470,12
,2003,,,2020,신정동,"9,000",로마아트빌,4,55,10,83.601,,,1148-7,11470,7
,1988,,,2020,신정동,"27,000",목동신시가지11,4,0,10,51.48,,,325,11470,2
,2001,,,2020,신정동,"37,000",목동2삼성래미안,4,0,11,59.92,,,1295,11470,15
,2004,,,2020,신정동,"25,500",대성유니드1차,4,0,11,59.87,,,1198-23,11470,12
,2000,,,2020,신정동,"40,000",목동우성2,4,0,11,84.96,,,337,11470,9
,1987,,,2020,신정동,"12,500",수정,4,0,11,48.6,,,733-31,11470,1
,1988,,,2020,신정동,"21,000",목동신시가지12,4,20,11,56.76,,,326,11470,4
,1987,,,2020,신정동,"35,000",목동신시가지13,4,35,11,70.73,,,327,11470,5
,1987,,,2020,신정동,"45,000",목동신시가지13,4,0,11,70.73,,,327,11470,3
,2001,,,2020,신정동,"37,000",목동2삼성래미안,4,0,11,59.92,,,1295,11470,15
,1999,,,2020,신정동,"22,000",신트리1,4,0,11,49.95,,,1259,11470,5
,1988,,,2020,신정동,"30,000",목동신시가지14,4,0,11,55.02,,,329,11470,9
,2000,,,2020,신정동,"20,000",신정6현대,4,0,11,59.4,,,743-2,11470,11
,1987,,,2020,신정동,"52,000",목동신시가지10,4,0,11,85,,,311,11470,1
,1987,,,2020,신정동,"52,000",목동신시가지10,4,0,11,85,,,311,11470,1
,1987,,,2020,신정동,"35,000",목동신시가지13,4,35,11,70.73,,,327,11470,5
,1987,,,2020,신정동,"44,000",목동신시가지10,4,0,11,70.2,,,311,11470,4
,1987,,,2020,신정동,"41,000",목동신시가지13,4,0,13,70.73,,,327,11470,6
,1987,,,2020,신정동,"44,000",목동신시가지9,4,0,13,71.37,,,312,11470,6
,1987,,,2020,신정동,"44,000",목동신시가지9,4,0,13,71.37,,,312,11470,6
,1988,,,2020,신정동,"24,000",목동신시가지11,4,0,13,51.48,,,325,11470,5
,2005,,,2020,신정동,"50,000",동일하이빌1단지,4,0,13,115.321,,,1310,11470,1
,2005,,,2020,신정동,"50,000",동일하이빌1단지,4,0,13,115.321,,,1310,11470,1
