갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,1996,신규,22.05~24.05,2022,신정동,"77,000",목동삼성,3,0,1,84.77,0,0,1278,11470,4
,1996,,,2022,신정동,"77,000",목동삼성,3,0,1,84.77,,,1278,11470,4
,1987,신규,22.05~24.05,2022,신정동,"32,500",목동신시가지8,3,0,1,54.94,0,0,314,11470,9
,2001,신규,22.04~24.04,2022,신정동,"75,000",목동2삼성래미안,3,50,1,114.16,0,0,1295,11470,8
사용,2002,갱신,22.03~24.03,2022,신정동,"10,000",동원데쟈뷰,3,70,1,102.39,"10,000",70,938-7,11470,5
사용,1987,갱신,22.03~24.03,2022,신정동,"70,000",목동신시가지10,3,0,2,105.58,"68,000",0,311,11470,11
사용,1988,갱신,22.05~24.05,2022,신정동,"36,500",목동신시가지11,3,5,2,66.24,"36,500",0,325,11470,12
,2017,신규,22.04~23.04,2022,신정동,"2,000",경동미르웰,3,47,2,14.02,0,0,972-2,11470,14
사용,2006,갱신,22.03~24.03,2022,신정동,"47,000",세양청마루,3,0,2,84.98,"45,000",0,1306,11470,10
,1990,갱신,22.03~24.03,2022,신정동,"57,750",유원목동,3,0,2,84.98,"55,000",0,87-39,11470,5
,2000,신규,22.05~24.05,2022,신정동,"6,000",학마을1단지,3,80,2,49.99,0,0,1293,11470,8
사용,1987,갱신,22.03~24.03,2022,신정동,"52,500",목동신시가지8,3,0,2,71.77,"50,000",0,314,11470,13
사용,1997,갱신,22.03~24.03,2022,신정동,"68,000",목동현대3차,3,0,2,101.91,"65,000",0,1279,11470,13
,1987,신규,22.04~24.04,2022,신정동,"35,000",목동신시가지13,3,100,3,70.73,0,0,327,11470,4
,1987,신규,22.05~24.05,2022,신정동,"30,000",목동신시가지8,3,45,3,54.94,0,0,314,11470,15
사용,1992,갱신,22.03~24.03,2022,신정동,"57,750",대림,3,0,3,84.89,"55,000",0,333,11470,8
,1988,갱신,22.03~24.03,2022,신정동,"38,000",목동신시가지10,3,0,3,53.82,"32,000",0,311,11470,5
,1988,갱신,22.03~24.03,2022,신정동,"15,000",목동신시가지11,3,90,3,66.24,"34,300",0,325,11470,4
,1988,신규,22.04~24.04,2022,신정동,"28,000",목동신시가지12,3,50,3,53.46,0,0,326,11470,5
,1988,신규,22.04~24.04,2022,신정동,"38,000",목동신시가지12,3,0,3,53.46,0,0,326,11470,13
,2021,신규,22.03~24.03,2022,신정동,"63,000",중앙하이츠목동펠리시티,3,0,3,65.92,0,0,988-5,11470,13
사용,2005,갱신,22.05~24.05,2022,신정동,"52,500",동일하이빌1단지,3,0,3,115.321,"50,000",0,1310,11470,5
사용,2005,갱신,22.05~24.05,2022,신정동,"52,500",동일하이빌2단지,3,0,3,115.321,"50,000",0,1311,11470,20
사용,2000,갱신,22.03~24.03,2022,신정동,"29,400",신트리4,3,0,3,59.73,"28,000",0,1277,11470,11
,2001,신규,22.04~24.04,2022,신정동,"40,000",푸른마을2,3,0,3,59.85,0,0,1281,11470,4
사용,1987,갱신,,2022,신정동,"37,800",목동신시가지8,3,0,3,54.94,"36,000",0,314,11470,2
,1987,신규,22.05~24.05,2022,신정동,"48,000",목동신시가지8,3,0,3,54.94,0,0,314,11470,10
,1987,,,2022,신정동,"37,800",목동신시가지8,3,0,3,54.94,,,314,11470,2
,1987,신규,22.03~24.03,2022,신정동,"60,000",목동신시가지14,3,90,3,108.28,0,0,329,11470,2
,1987,신규,22.04~24.04,2022,신정동,"35,000",목동신시가지13,3,110,4,99.26,0,0,327,11470,4
,1987,신규,22.05~24.05,2022,신정동,"50,000",목동신시가지14,3,100,4,83.89,0,0,329,11470,17
사용,2011,갱신,22.03~24.03,2022,신정동,"43,000",이펜하우스3단지,3,0,4,84.51,"41,000",0,1316,11470,3
사용,1988,갱신,22.03~24.03,2022,신정동,"26,250",목동신시가지11,3,0,4,51.48,"25,000",0,325,11470,12
