갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2002,,,2021,신정동,"37,800",푸른마을4,3,0,1,84.88,,,1285,11470,8
,2004,,,2021,신정동,"78,000",경남아너스빌,3,0,1,84.98,,,1307,11470,1
,2017,,,2021,신정동,"14,000",경동미르웰,3,0,1,14.02,,,972-2,11470,13
,2017,,,2021,신정동,"14,000",경동미르웰,3,0,1,14.02,,,972-2,11470,13
,2021,,,2021,신정동,"40,000",래미안목동아델리체(1326),3,0,1,84.9,,,1326,11470,5
,2021,,,2021,신정동,"40,000",래미안목동아델리체(1326),3,120,1,84.72,,,1326,11470,12
,1987,,21.07~23.07,2021,신정동,"20,000",목동신시가지14,3,150,1,108.28,,,329,11470,7
,1987,,,2021,신정동,"88,500",목동신시가지9,3,0,1,126.53,,,312,11470,2
,2002,,21.06~23.06,2021,신정동,"33,000",학마을3,3,9,2,84.96,,,1291,11470,4
,2003,,21.05~23.05,2021,신정동,"39,000",보성제이드,3,0,2,73.38,,,906-4,11470,7
,1995,,,2021,신정동,"1,950",양천,3,4,2,33.62,,,276,11470,13
,2000,,,2021,신정동,"64,000",신트리3,3,0,2,84.8,,,1276,11470,7
,1987,,,2021,신정동,"34,600",목동신시가지8,3,0,2,54.94,,,314,11470,10
,1987,,,2021,신정동,"34,000",목동신시가지9,3,0,2,71.37,,,312,11470,11
,2019,,,2021,신정동,"78,500",목동파크자이(101동~108동),3,0,2,84.987,,,1325,11470,10
,2004,,,2021,신정동,"85,000",경남아너스빌,3,0,3,84.97,,,1307,11470,2
,1995,,,2021,신정동,"2,283",양천,3,5,3,39.36,,,276,11470,6
,1995,,,2021,신정동,"2,274",양천,3,5,3,39.2,,,276,11470,2
,2000,,,2021,신정동,"1,155",신트리2단지,3,14,3,39.6,,,1258,11470,10
,2021,,,2021,신정동,"50,000",래미안목동아델리체(1326),3,80,3,84.9,,,1326,11470,21
,2000,,,2021,신정동,"21,000",학마을1단지,3,0,3,49.99,,,1293,11470,3
,1987,,,2021,신정동,"90,000",목동신시가지14,3,0,3,108.28,,,329,11470,7
,1987,,,2021,신정동,"29,400",목동신시가지14,3,0,3,55.02,,,329,11470,3
,1987,,,2021,신정동,"39,000",목동신시가지8,3,0,3,54.94,,,314,11470,2
,2000,,,2021,신정동,"22,000",신트리4,3,0,3,49.08,,,1277,11470,11
,2001,,,2021,신정동,"10,000",푸른마을3,3,100,3,84.93,,,1283,11470,14
,1988,,,2021,신정동,"18,000",목동신시가지12,3,45,3,53.46,,,326,11470,15
,2005,,,2021,신정동,"62,000",동일하이빌2단지,3,0,4,84.955,,,1311,11470,2
,2000,,,2021,신정동,"2,709",신트리2단지,3,6,4,39.6,,,1258,11470,2
,2006,,,2021,신정동,"50,000",세양청마루,3,0,4,84.98,,,1306,11470,14
,2003,,21.05~22.11,2021,신정동,"45,000",정은SKY빌,3,0,4,84.972,,,1194-3,11470,1
,1988,,,2021,신정동,"48,000",목동신시가지12,3,0,4,64.65,,,326,11470,1
,1987,,,2021,신정동,"63,000",목동신시가지9,3,0,4,100.33,,,312,11470,3
,2016,,,2021,신정동,"73,000",목동힐스테이트,3,0,4,59.87,,,1323,11470,12
,1995,,,2021,신정동,967,양천,3,12,5,39.36,,,276,11470,3
,2000,,21.03~23.05,2021,신정동,"4,231",학마을2,3,10,5,49.98,,,1294,11470,3
,2001,,,2021,신정동,"1,520",푸른마을1단지,3,22,5,49.16,,,1282,11470,10
,2011,,,2021,신정동,"52,000",이펜하우스2단지,3,0,5,84.51,,,1322,11470,1
,2021,,,2021,신정동,"82,000",래미안목동아델리체(1326),3,0,5,84.72,,,1326,11470,11
,2000,,21.05~23.05,2021,신정동,"57,000",목동우성2,3,0,5,84.96,,,337,11470,4
,1988,,,2021,신정동,"10,000",목동신시가지11,3,95,5,51.48,,,325,11470,13
