갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
,2000,,,2019,신정동,"22,000",학마을1단지,10,0,1,49.99,,,1293,11470,9
,2000,,,2019,신정동,"24,000",신트리4,10,0,1,49.5,,,1277,11470,10
,1987,,,2019,신정동,"43,000",목동신시가지9,10,0,1,71.37,,,312,11470,1
,1987,,,2019,신정동,"65,000",목동신시가지9,10,0,1,106.93,,,312,11470,11
,2001,,,2019,신정동,"2,000",푸른마을3,10,82,1,59.99,,,1283,11470,9
,2019,,,2019,신정동,"2,000",선영에비앙,10,70,1,20.9,,,1029-14,11470,10
,1987,,,2019,신정동,"33,000",목동신시가지8,10,0,1,54.94,,,314,11470,8
,2000,,,2019,신정동,"40,300",신트리3,10,0,1,84.8,,,1276,11470,5
,2000,,,2019,신정동,"36,000",신트리3,10,0,1,84.8,,,1276,11470,5
,2004,,,2019,신정동,"22,000",대성유니드1차,10,0,1,70.63,,,1198-23,11470,1
,1988,,,2019,신정동,"27,000",목동신시가지11,10,0,1,51.48,,,325,11470,6
,1988,,,2019,신정동,"27,000",목동신시가지11,10,0,2,51.48,,,325,11470,11
,2010,,,2019,신정동,"53,000",중앙하이츠,10,0,2,104.62,,,1314,11470,5
,1987,,,2019,신정동,"74,000",목동신시가지14,10,0,2,108.28,,,329,11470,10
,2016,,,2019,신정동,"63,000",목동힐스테이트,10,0,2,59.95,,,1323,11470,6
,1987,,,2019,신정동,"35,000",목동신시가지9,10,0,2,53.82,,,312,11470,12
,1987,,,2019,신정동,"70,000",목동신시가지14,10,0,2,108.28,,,329,11470,13
,2003,,,2019,신정동,"97,000",삼성쉐르빌,10,0,3,163.57,,,318-10,11470,39
,2004,,,2019,신정동,"47,000",대림e-편한세상,10,0,3,109.905,,,1303,11470,6
,1996,,,2019,신정동,"36,000",흥영,10,0,3,73.11,,,911-4,11470,9
,1996,,,2019,신정동,"36,000",흥영,10,0,3,73.11,,,911-4,11470,9
,2019,,,2019,신정동,"1,000",선영에비앙,10,70,3,17.86,,,1029-14,11470,14
,1987,,,2019,신정동,"35,000",목동신시가지10,10,0,3,53.82,,,311,11470,12
,1987,,,2019,신정동,"35,000",목동신시가지10,10,0,3,53.82,,,311,11470,13
,1992,,,2019,신정동,"50,000",대림,10,0,3,84.89,,,333,11470,5
,1988,,,2019,신정동,"33,000",목동신시가지12,10,0,3,66.78,,,326,11470,1
,1987,,,2019,신정동,"31,000",목동신시가지8,10,0,3,54.94,,,314,11470,3
,1999,,,2019,신정동,"5,000",신트리1,10,70,4,49.95,,,1259,11470,10
,2002,,,2019,신정동,"50,000",아이파크,10,0,4,59.82,,,1296,11470,6
,2016,,,2019,신정동,"60,000",목동힐스테이트,10,0,4,59.95,,,1323,11470,19
,2017,,,2019,신정동,"13,000",경동미르웰,10,0,4,14.02,,,972-2,11470,10
,1988,,,2019,신정동,"24,000",목동신시가지11,10,0,4,51.48,,,325,11470,6
,2001,,,2019,신정동,"41,000",파인빌,10,0,4,73.138,,,339,11470,6
,1988,,,2019,신정동,"28,000",목동신시가지11,10,0,5,51.48,,,325,11470,12
,1987,,,2019,신정동,"33,000",목동신시가지14,10,100,5,129.33,,,329,11470,8
,1988,,,2019,신정동,"35,000",목동신시가지12,10,0,5,66.78,,,326,11470,1
,1987,,,2019,신정동,"28,000",목동신시가지14,10,0,5,55.02,,,329,11470,12
,1992,,,2019,신정동,"48,000",대림,10,0,5,84.89,,,333,11470,11
,1995,,,2019,신정동,"34,000",마이홈,10,0,5,114.99,,,1194-5,11470,5
,1987,,,2019,신정동,"65,000",목동신시가지10,10,0,5,105.58,,,311,11470,11
,1987,,,2019,신정동,"65,000",목동신시가지10,10,0,5,105.58,,,311,11470,11
,1997,,,2019,신정동,"55,000",목동현대3차,10,0,5,84.77,,,1279,11470,6
,1987,,,2019,신정동,"31,000",목동신시가지10,10,0,5,53.82,,,311,11470,13
,1988,,,2019,신정동,"29,500",목동신시가지14,10,0,5,83.31,,,329,11470,10
,1992,,,2019,신정동,"10,000",쌍용,10,100,5,84.65,,,334,11470,14
,2016,,,2019,신정동,"71,000",목동힐스테이트,10,0,5,84.88,,,1323,11470,18
,2016,,,2019,신정동,"75,000",목동힐스테이트,10,0,5,84.98,,,1323,11470,15
,2016,,,2019,신정동,"63,000",목동힐스테이트,10,0,5,59.95,,,1323,11470,17
,2016,,,2019,신정동,"72,000",목동힐스테이트,10,0,5,84.88,,,1323,11470,6
,2011,,,2019,신정동,"3,000",이펜하우스1단지,10,100,5,84.51,,,1321,11470,1
,2000,,,2019,신정동,"37,500",목동우성2,10,0,5,84.96,,,337,11470,7
,1999,,,2019,신정동,"32,000",신트리1,10,0,5,59.73,,,1259,11470,2
,1999,,,2019,신정동,"32,000",신트리1,10,0,5,59.73,,,1259,11470,11
,2001,,,2019,신정동,"19,500",푸른마을2,10,0,5,49.16,,,1281,11470,8
,1988,,,2019,신정동,"29,000",목동신시가지11,10,0,5,59.29,,,325,11470,2
,1987,,,2019,신정동,"30,000",목동신시가지14,10,0,5,55.02,,,329,11470,6
,1987,,,2019,신정동,"2,000",목동신시가지9,10,300,5,156.84,,,312,11470,12
,1987,,,2019,신정동,"33,000",목동신시가지10,10,0,6,53.82,,,311,11470,3
,1987,,,2019,신정동,"73,000",목동신시가지9,10,0,6,106.93,,,312,11470,10
,1988,,,2019,신정동,"31,000",목동신시가지14,10,0,6,55.02,,,329,11470,11
,1999,,,2019,신정동,"37,000",목동우성3,10,0,6,84.73,,,338,11470,10
,2011,,,2019,신정동,"37,000",이펜하우스4단지,10,5,7,84.96,,,1317,11470,7
,1987,,,2019,신정동,"45,000",목동신시가지10,10,55,7,105.58,,,311,11470,5
,1988,,,2019,신정동,"11,000",목동신시가지12,10,100,7,72.75,,,326,11470,4
,1988,,,2019,신정동,"45,000",목동신시가지12,10,0,7,71.64,,,326,11470,4
,1987,,,2019,신정동,"72,000",목동신시가지14,10,0,7,108.28,,,329,11470,15
,2019,,,2019,신정동,"95,000",목동파크자이(101동~108동),10,0,7,84.977,,,1325,11470,13
,1992,,,2019,신정동,"48,500",쌍용,10,0,7,84.65,,,334,11470,6
,1988,,,2019,신정동,"42,000",목동신시가지12,10,0,7,71.64,,,326,11470,7
,2004,,,2019,신정동,"38,500",제일에비앙101동,10,0,7,82.64,,,990-16,11470,7
,1988,,,2019,신정동,"32,000",목동신시가지14,10,0,7,55.02,,,329,11470,15
,2003,,,2019,신정동,"28,000",보성제이드,10,0,7,73.38,,,906-4,11470,2
,1999,,,2019,신정동,"25,000",신트리1,10,0,7,49.8,,,1259,11470,6
,1988,,,2019,신정동,"43,500",목동신시가지14,10,0,7,74.19,,,329,11470,15
,1999,,,2019,신정동,"22,000",신트리1,10,0,7,49.8,,,1259,11470,9
,2005,,,2019,신정동,"48,000",동일하이빌2단지,10,0,7,115.321,,,1311,11470,6
,2005,,,2019,신정동,"24,000",신세계하이츠,10,0,8,56.24,,,979-34,11470,5
,2016,,,2019,신정동,"58,000",목동힐스테이트,10,0,8,59.95,,,1323,11470,21
,2005,,,2019,신정동,"24,000",신세계하이츠,10,0,8,56.24,,,979-34,11470,5
,1987,,,2019,신정동,"60,000",목동신시가지10,10,0,8,156.87,,,311,11470,5
,1988,,,2019,신정동,"28,000",목동신시가지10,10,0,8,53.82,,,311,11470,14
,1987,,,2019,신정동,"9,000",목동신시가지8,10,70,8,54.94,,,314,11470,1
,1988,,,2019,신정동,"20,000",목동신시가지12,10,75,8,71.64,,,326,11470,14
,1987,,,2019,신정동,"35,000",목동신시가지8,10,0,8,54.94,,,314,11470,20
,1988,,,2019,신정동,"31,000",목동신시가지12,10,0,8,56.76,,,326,11470,1
,1988,,,2019,신정동,"29,000",목동신시가지14,10,0,8,55.02,,,329,11470,13
,2001,,,2019,신정동,"25,000",푸른마을3,10,0,8,59.91,,,1283,11470,3
,2000,,,2019,신정동,"21,000",신트리4,10,0,8,48.96,,,1277,11470,3
,2000,,,2019,신정동,"28,000",신트리4,10,0,8,59.73,,,1277,11470,5
,1987,,,2019,신정동,"68,000",목동신시가지9,10,0,9,100.33,,,312,11470,5
,1987,,,2019,신정동,"56,000",목동신시가지13,10,0,9,84.41,,,327,11470,1
,2010,,,2019,신정동,"10,000",중앙하이츠,10,180,9,134.98,,,1314,11470,14
,1992,,,2019,신정동,"45,000",쌍용,10,0,9,84.65,,,334,11470,10
,2010,,,2019,신정동,"18,000",중앙하이츠,10,145,9,134.98,,,1314,11470,14
,2011,,,2019,신정동,"40,000",이펜하우스3단지,10,0,9,84.86,,,1316,11470,15
,2004,,,2019,신정동,"26,000",대성유니드1차,10,0,9,59.87,,,1198-23,11470,4
,1988,,,2019,신정동,"43,000",목동신시가지14,10,0,10,71.4,,,329,11470,20
,1987,,,2019,신정동,"38,000",목동신시가지8,10,0,10,54.94,,,314,11470,3
,1988,,,2019,신정동,"8,000",목동신시가지12,10,0,10,71.64,,,326,11470,13
,1987,,,2019,신정동,"50,000",목동신시가지10,10,0,10,70.2,,,311,11470,15
,2001,,,2019,신정동,"22,000",푸른마을2,10,0,10,49.16,,,1281,11470,5
,2003,,,2019,신정동,"36,000",정은SKY빌,10,0,10,84.972,,,1194-3,11470,7
,2016,,,2019,신정동,"37,000",신정숲속마을,10,0,10,84.99,,,1324,11470,16
,2011,,,2019,신정동,"3,957",이펜하우스3단지,10,32,10,49.94,,,1316,11470,2
,2000,,,2019,신정동,"34,000",신정6현대,10,0,10,84.6,,,743-2,11470,11
,2003,,,2019,신정동,"36,000",정은SKY빌,10,0,10,84.972,,,1194-3,11470,7
,1987,,,2019,신정동,"60,000",목동신시가지13,10,0,11,98.63,,,327,11470,5
,1987,,,2019,신정동,"48,000",목동신시가지13,10,0,11,70.73,,,327,11470,13
,2000,,,2019,신정동,"40,000",목동우성2,10,0,11,84.96,,,337,11470,15
,1988,,,2019,신정동,"31,000",목동신시가지11,10,0,11,51.48,,,325,11470,9
,1988,,,2019,신정동,"27,000",목동신시가지11,10,0,11,51.48,,,325,11470,1
,2010,,,2019,신정동,"59,000",중앙하이츠,10,0,11,134.98,,,1314,11470,11
,1987,,,2019,신정동,"10,000",목동신시가지10,10,100,11,70.2,,,311,11470,5
,1988,,,2019,신정동,"18,000",목동신시가지12,10,70,11,71.64,,,326,11470,9
,2016,,,2019,신정동,"38,000",신정숲속마을,10,0,11,84.99,,,1324,11470,4
,2005,,,2019,신정동,"32,000",서일해오름103,10,0,11,84.63,,,1013-1,11470,2
,2007,,,2019,신정동,"39,000",이연에버리치,10,10,11,84.79,,,888-8,11470,6
,1988,,,2019,신정동,"18,000",목동신시가지12,10,70,11,71.64,,,326,11470,9
,1987,,,2019,신정동,"45,000",목동신시가지13,10,0,12,70.73,,,327,11470,6
,2000,,,2019,신정동,"3,000",신트리4,10,65,12,48.96,,,1277,11470,2
,1987,,,2019,신정동,"70,000",목동신시가지9,10,0,12,106.93,,,312,11470,2
,1987,,,2019,신정동,"35,000",목동신시가지9,10,0,12,53.82,,,312,11470,10
,1988,,,2019,신정동,"25,000",목동신시가지11,10,0,12,51.48,,,325,11470,11
,1987,,,2019,신정동,"34,000",목동신시가지8,10,0,12,54.94,,,314,11470,4
,1988,,,2019,신정동,"41,000",목동신시가지12,10,0,12,71.64,,,326,11470,13
,1988,,,2019,신정동,"40,000",목동신시가지14,10,0,12,74.19,,,329,11470,14
,1987,,,2019,신정동,"88,000",목동신시가지9,10,0,12,156.84,,,312,11470,15
,1987,,,2019,신정동,"68,000",목동신시가지10,10,0,12,105.58,,,311,11470,10
,1988,,,2019,신정동,"25,000",목동신시가지10,10,40,12,70.2,,,311,11470,13
,1988,,,2019,신정동,"30,000",목동신시가지10,10,0,12,53.82,,,311,11470,4
,1987,,,2019,신정동,"29,400",목동신시가지10,10,0,12,53.82,,,311,11470,4
,1988,,,2019,신정동,"45,000",목동신시가지10,10,0,12,70.2,,,311,11470,14
,2000,,,2019,신정동,"34,000",신정6현대,10,0,12,84.6,,,743-2,11470,5
,2002,,,2019,신정동,"20,000",아이파크,10,100,12,59.82,,,1296,11470,8
,2002,,,2019,신정동,"36,000",푸른마을4,10,0,12,84.99,,,1285,11470,8
,2002,,,2019,신정동,"33,000",푸른마을4,10,0,12,84.99,,,1285,11470,2
,2011,,,2019,신정동,"38,000",이펜하우스2단지,10,0,12,84.51,,,1322,11470,2
,1996,,,2019,신정동,"70,000",목동삼성,10,0,12,114.93,,,1278,11470,1
,1996,,,2019,신정동,"70,000",목동삼성,10,0,12,114.93,,,1278,11470,1
,2000,,,2019,신정동,"23,000",신트리4,10,0,12,49.5,,,1277,11470,15
,1987,,,2019,신정동,"77,000",목동신시가지9,10,0,12,126.02,,,312,11470,5
