거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"61,000",,2004,2020,중앙로45길,00042,00000,11470,01,0,4142381,신정동,1304,0000,11470,10100,1,정은스카이빌2차,9,1,11470-245,84.98,,1304,11470,9,,
"143,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,9,3,11470-122,70.73,,327,11470,11,,
"103,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,9,4,11470-120,51.48,,325,11470,4,,
"38,800",,2009,2020,국회대로,00224,00000,11470,01,0,2005008,신정동,0881,0006,11470,10100,1,청우,9,4,11470-4409,73.63,,881-6,11470,2,,
"46,700",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,9,4,11470-150,49.16,,1281,11470,2,,
"112,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,9,4,11470-126,113.91,,337,11470,3,,
"110,500",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,9,5,11470-121,53.46,,326,11470,4,,
"71,500",,2006,2020,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,9,5,11470-4015,59.98,,1306,11470,1,,
"82,500",,2002,2020,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,9,5,11470-170,84.99,,1285,11470,11,,
"98,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,9,5,11470-126,84.96,,337,11470,17,,
"92,000",,2004,2020,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,9,6,11470-182,109.905,,1303,11470,14,20.12.28,O
"176,000",,1987,2020,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,9,7,11470-119,105.58,,311,11470,3,,
"39,000",,2002,2020,은행정로20길,00005,00009,11470,01,0,4142344,신정동,0881,0008,11470,10100,1,목동무지개,9,7,11470-158,80.13,,881-8,11470,3,,
"135,000",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,9,7,11470-128,84.77,,1279,11470,14,,
"165,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,9,9,11470-123,83.89,,329,11470,9,,
"44,800",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,9,9,11470-135,48.6,,733-31,11470,3,,
"99,500",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,9,9,11470-126,84.96,,337,11470,7,,
"150,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,9,9,11470-125,71.37,,312,11470,12,,
