거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"45,300",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,4,11470-140,49.8,,1277,11470,5,,
"45,500",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,4,11470-140,48.96,,1277,11470,7,,
"83,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,1,4,11470-126,84.96,,337,11470,3,,
"120,000",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,4,11470-121,71.64,,326,11470,12,,
"110,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,5,11470-122,70.73,,327,11470,10,,
"96,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,6,11470-123,55.02,,329,11470,9,,
"48,500",,2004,2020,중앙로29길,00108,00000,11470,01,0,4142369,신정동,1198,0003,11470,10100,1,대성유니드2차,1,6,11470-240,59.95,,1198-3,11470,8,,
"34,700",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,1,6,11470-135,51.3,,733-31,11470,3,,
"53,800",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,7,11470-140,59.73,,1277,11470,6,,
"125,000",,2004,2020,목동동로,00177,00000,11470,01,0,3114001,신정동,0318,0012,11470,10100,1,목동삼성쉐르빌Ⅱ,1,7,11470-210,125.89,,318-12,11470,16,,
"105,000",,2003,2020,목동동로,00053,00000,11470,01,0,3114001,신정동,0324,0010,11470,10100,1,굿모닝탑,1,7,11470-183,183.13,,324-10,11470,11,,
"33,000",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,1,8,11470-135,48.6,,733-31,11470,5,,
"145,000",,2003,2020,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,1,8,11470-203,165.14,,318-10,11470,11,,
"153,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,10,11470-122,98.63,,327,11470,3,,
"164,000",,2019,2020,목동남로4길,00080,00000,11470,00,0,4142095,신정동,1325,0000,11470,10100,1,목동파크자이(101동~108동),1,10,11470-5547,84.977,,1325,11470,13,,
"75,000",,2001,2020,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,1,10,11470-172,59.54,,1295,11470,1,,
"57,000",,1999,2020,목동남로4길,00020,00000,11470,01,0,4142095,신정동,0338,0000,11470,10100,1,목동우성3,1,10,11470-127,59.69,,338,11470,11,,
"86,700",,1992,2020,신목로5길,00009,00000,11470,01,0,4142235,신정동,0333,0000,11470,10100,1,대림,1,11,11470-117,84.89,,333,11470,14,,
"50,900",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,11,11470-153,59.98,,1293,11470,1,,
"48,000",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,1,11,11470-150,59.85,,1281,11470,3,,
"36,000",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,1,11,11470-150,49.16,,1281,11470,11,,
"45,000",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,11,11470-140,49.5,,1277,11470,5,,
"34,800",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,1,11,11470-135,47.16,,733-31,11470,3,,
"120,250",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,11,11470-122,70.73,,327,11470,5,,
"86,500",,1992,2020,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,1,12,11470-147,84.99,,336,11470,15,,
"93,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,13,11470-120,51.48,,325,11470,12,,
"96,500",,2010,2020,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,1,13,11470-4443,144.38,,1314,11470,13,,
"37,400",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,1,13,11470-135,48.87,,733-31,11470,1,,
"128,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,13,11470-123,74.19,,329,11470,6,,
"122,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,13,11470-122,70.73,,327,11470,4,,
"106,000",,1987,2020,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,1,14,11470-124,54.94,,314,11470,4,,
"44,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,14,11470-151,59.91,,1283,11470,3,,
"61,000",,2000,2020,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,1,14,11470-136,84.6,,743-2,11470,5,,
"47,700",,2000,2020,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,1,14,11470-136,59.4,,743-2,11470,11,,
"97,400",,1996,2020,신목로,00007,00000,11470,01,0,3114009,신정동,1278,0000,11470,10100,1,목동삼성,1,14,11470-132,84.77,,1278,11470,5,,
"53,800",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,15,11470-140,59.73,,1277,11470,14,,
"112,000",,2004,2020,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,1,15,11470-247,103.45,,1307,11470,2,,
"96,500",,2004,2020,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,1,15,11470-247,84.95,,1307,11470,16,,
"165,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,16,11470-122,122.3,,327,11470,7,,
"63,000",,2002,2020,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,1,16,11470-170,84.88,,1285,11470,3,,
"143,500",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,16,11470-123,83.89,,329,11470,16,,
"53,000",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,17,11470-140,59.73,,1277,11470,8,,
"59,300",,2011,2020,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,1,17,11470-4600,84.51,,1316,11470,1,,
"136,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,18,11470-123,83.89,,329,11470,6,,
"48,000",,2004,2020,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,1,18,11470-241,59.87,,1198-23,11470,5,,
"48,800",,2004,2020,중앙로29길,00108,00000,11470,01,0,4142369,신정동,1198,0003,11470,10100,1,대성유니드2차,1,18,11470-240,59.95,,1198-3,11470,5,,
"49,800",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,1,18,11470-138,49.95,,1259,11470,13,,
"105,000",,1987,2020,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,1,19,11470-124,54.94,,314,11470,11,,
"62,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,19,11470-151,84.93,,1283,11470,5,,
"126,500",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,20,11470-123,71.37,,329,11470,14,,
"50,500",,2002,2020,오목로23길,00031,00000,11470,01,0,4142285,신정동,0938,0007,11470,10100,1,동원데쟈뷰,1,20,11470-169,102.39,,938-7,11470,8,,
"140,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,20,11470-125,71.37,,312,11470,10,,
"41,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,21,11470-151,59.99,,1283,11470,1,,
"60,300",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,21,11470-151,84.93,,1283,11470,7,,
"89,990",,1992,2020,신목로5길,00009,00000,11470,01,0,4142235,신정동,0333,0000,11470,10100,1,대림,1,22,11470-117,84.89,,333,11470,7,,
"80,000",,2011,2020,신정이펜1로,00027,00000,11470,01,0,3114017,신정동,1318,0000,11470,10100,1,이펜하우스5단지,1,22,11470-4574,114.73,,1318,11470,15,,
"51,500",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,22,11470-153,59.98,,1293,11470,2,,
"59,950",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,22,11470-151,84.93,,1283,11470,3,,
"160,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,23,11470-125,126.02,,312,11470,3,,
"61,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,23,11470-151,84.93,,1283,11470,4,,
"40,300",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,1,23,11470-150,59.91,,1281,11470,2,,
"93,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,1,23,11470-126,113.91,,337,11470,18,,
"107,000",,1987,2020,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,1,24,11470-124,54.94,,314,11470,7,,
"47,000",,2000,2020,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,1,28,11470-136,59.4,,743-2,11470,15,,
"35,000",,1996,2020,오목로35길,00002,00000,11470,01,0,4142294,신정동,0917,0010,11470,10100,1,장미,1,28,11470-341,74.03,,917-10,11470,2,,
"45,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,28,11470-151,59.99,,1283,11470,4,,
"60,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,28,11470-151,84.9,,1283,11470,13,,
"50,000",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,1,28,11470-138,49.95,,1259,11470,5,,
"90,800",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,29,11470-120,51.48,,325,11470,6,,
"98,000",,2002,2020,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,1,29,11470-157,59.82,,1296,11470,5,,
"53,900",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,31,11470-153,59.98,,1293,11470,4,,
"71,000",,2005,2020,신목로5길,00021,00000,11470,01,0,4142235,신정동,0294,0070,11470,10100,1,신정동경남아너스빌2차,1,31,11470-3925,95.93,,294-70,11470,3,,
"40,000",,2004,2020,은행정로20길,00001,00000,11470,01,0,4142344,신정동,0881,0014,11470,10100,1,리치펠리스,1,31,11470-213,101.32,,881-14,11470,7,,
"58,000",,2002,2020,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,1,31,11470-170,84.92,,1285,11470,3,,
"63,500",,2002,2020,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,1,31,11470-170,84.99,,1285,11470,9,,
"73,500",,2000,2020,목동중앙로,00067,00000,11470,01,0,3114005,목동,0763,0001,11470,10200,1,목동성원,1,1,11470-15,59.85,,763-1,11470,13,,
"98,000",,2003,2020,목동중앙로,00011,00000,11470,01,0,3114005,목동,0941,0000,11470,10200,1,대원칸타빌2,1,1,11470-204,84.98,,941,11470,14,,
"104,000",,2019,2020,목동중앙북로8길,00071,00000,11470,00,,4142199,목동,0965,0000,11470,10200,1,목동롯데캐슬마에스트로,1,2,11470-5515,84.9779,,965,11470,2,,
"75,500",,2002,2020,목동중앙북로8길,00111,00000,11470,01,0,4142199,목동,0549,0000,11470,10200,1,목동금호베스트빌,1,3,11470-7,96.83,,549,11470,6,,
"64,000",,2001,2020,목동중앙본로,00034,00000,11470,01,0,3114006,목동,0750,0005,11470,10200,1,월드메르디앙,1,3,11470-42,84.1969,,750-5,11470,3,,
"122,000",,1991,2020,목동서로,00236,00000,11470,02,0,3114003,목동,0926,0007,11470,10200,1,벽산,1,4,11470-27,84.99,,926-7,11470,3,,
"127,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,4,11470-46,84.76,,929,11470,13,,
"49,500",,1994,2020,목동중앙본로22길,00063,00000,11470,01,0,4142165,목동,0928,0000,11470,10200,1,건영,1,6,11470-2,84.27,,928,11470,6,,
"128,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,6,11470-46,84.77,,929,11470,4,,
"176,000",,1986,2020,목동서로,00070,00000,11470,02,0,3114003,목동,0902,0000,11470,10200,1,목동신시가지2,1,7,11470-18,116.82,,902,11470,1,,
"45,000",,2009,2020,목동중앙북로,00108,00000,11470,01,0,3114007,목동,0524,0000,11470,10200,1,엘리시아,1,7,11470-4405,65.28,,524,11470,4,,
"80,800",,1997,2020,목동동로12길,00045,00000,11470,00,,4142097,목동,0933,0000,11470,10200,1,삼익,1,7,11470-33,59.87,,933,11470,8,,
"58,500",,2002,2020,목동중앙북로8길,00111,00000,11470,01,0,4142199,목동,0549,0000,11470,10200,1,목동금호베스트빌,1,8,11470-7,58.86,,549,11470,10,,
"60,000",,2000,2020,목동중앙남로,00100,00000,11470,01,0,3114004,목동,0709,0002,11470,10200,1,성원2,1,8,11470-35,79.21,,709-2,11470,3,,
"185,000",,1986,2020,목동서로,00070,00000,11470,02,0,3114003,목동,0902,0000,11470,10200,1,목동신시가지2,1,8,11470-18,122.31,,902,11470,2,,
"47,000",,1995,2020,목동중앙남로3길,00011,00000,11470,01,0,4142140,목동,0768,0005,11470,10200,1,금호아파트(768),1,9,11470-5,59.67,,768-5,11470,10,,
"119,000",,1997,2020,목동동로12길,00045,00000,11470,00,,4142097,목동,0933,0000,11470,10200,1,삼익,1,9,11470-33,114.54,,933,11470,19,,
"128,000",,1991,2020,목동서로,00236,00000,11470,02,0,3114003,목동,0926,0007,11470,10200,1,벽산,1,9,11470-27,84.71,,926-7,11470,9,,
"110,000",,1999,2020,목동서로,00065,00000,11470,02,0,3114003,목동,0907,0005,11470,10200,1,목동가든스위트,1,9,11470-14,172.6,,907-5,11470,4,,
"130,000",,2000,2020,목동동로,00339,00000,11470,02,0,3114001,목동,0905,0022,11470,10200,1,목동트윈빌,1,10,11470-24,169.62,,905-22,11470,17,,
"40,000",,2003,2020,목동중앙남로9길,00031,00000,11470,01,0,4142145,목동,0729,0002,11470,10200,1,지오트레벨,1,10,11470-178,84.59,,729-2,11470,6,,
"79,000",,2003,2020,목동중앙본로1길,00005,00000,11470,01,0,4142163,목동,0948,0000,11470,10200,1,월드메르디앙2,1,11,11470-195,84.3,,948,11470,12,,
"42,000",,2009,2020,목동중앙북로,00108,00000,11470,01,0,3114007,목동,0524,0000,11470,10200,1,엘리시아,1,11,11470-4405,65.36,,524,11470,2,,
"96,000",,2004,2020,목동중앙로,00079,00000,11470,01,0,3114005,목동,0758,0002,11470,10200,1,목동2차아이파크,1,11,11470-266,84.85,,758-2,11470,13,,
"102,000",,2004,2020,목동중앙서로,00037,00000,11470,01,0,3114008,목동,0951,0000,11470,10200,1,금호어울림,1,12,11470-271,120.12,,951,11470,4,,
"74,500",,2007,2020,목동중앙남로,00012,00003,11470,01,0,3114004,목동,0945,0000,11470,10200,1,목동노블레스,1,12,11470-4164,81.26,,945,11470,6,,
"172,000",,1986,2020,목동서로,00100,00000,11470,02,0,3114003,목동,0903,0000,11470,10200,1,목동신시가지3,1,13,11470-19,95.74,,903,11470,2,,
"86,000",,2000,2020,목동중앙남로,00100,00000,11470,01,0,3114004,목동,0709,0002,11470,10200,1,성원2,1,13,11470-35,114.57,,709-2,11470,9,,
"102,000",,1999,2020,목동동로,00385,00000,11470,02,0,3114001,목동,0907,0014,11470,10200,1,벽산미라지타워,1,14,11470-28,148.22,,907-14,11470,21,,
"82,000",,2005,2020,목동중앙본로,00085,00000,11470,01,0,3114006,목동,0953,0000,11470,10200,1,목동두산위브,1,14,11470-3936,112.209,,953,11470,4,,
"125,000",,2003,2020,목동중앙로,00011,00000,11470,01,0,3114005,목동,0941,0000,11470,10200,1,대원칸타빌2,1,14,11470-204,119.46,,941,11470,3,,
"145,000",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,15,11470-23,64.4,,925,11470,1,,
"66,500",,2007,2020,목동중앙남로,00012,00003,11470,01,0,3114004,목동,0945,0000,11470,10200,1,목동노블레스,1,15,11470-4164,81.26,,945,11470,1,,
"127,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,15,11470-46,84.76,,929,11470,10,,
"118,000",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,15,11470-23,53.88,,925,11470,14,,
"154,000",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,16,11470-23,66.6,,925,11470,14,,
"119,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,16,11470-46,84.77,,929,11470,7,,
"163,000",,1985,2020,목동서로,00038,00000,11470,02,0,3114003,목동,0901,0000,11470,10200,1,목동신시가지1,1,17,11470-17,90.06,,901,11470,3,,
"86,500",,2005,2020,목동중앙북로,00038,00000,11470,01,0,3114007,목동,0956,0000,11470,10200,1,롯데캐슬위너,1,17,11470-206,84.94,,956,11470,1,,
"120,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,17,11470-46,84.77,,929,11470,3,,
"128,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,17,11470-46,84.77,,929,11470,4,,
"149,000",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,17,11470-23,66.6,,925,11470,6,,
"62,000",,1995,2020,목동중앙남로3길,00011,00000,11470,01,0,4142140,목동,0768,0005,11470,10200,1,금호아파트(768),1,18,11470-5,84.92,,768-5,11470,11,,
"106,000",,1996,2020,목동동로,00202,00000,11470,02,0,3114001,목동,0930,0000,11470,10200,1,현대,1,18,11470-48,83.16,,930,11470,4,,
"117,000",,1997,2020,목동동로12길,00045,00000,11470,00,,4142097,목동,0933,0000,11470,10200,1,삼익,1,18,11470-33,114.54,,933,11470,12,,
"100,000",,1986,2020,목동서로,00130,00000,11470,02,0,3114003,목동,0904,0000,11470,10200,1,목동신시가지4,1,18,11470-20,48.69,,904,11470,10,,
"91,700",,1997,2020,목동동로,00258,00000,11470,02,0,3114001,목동,0934,0000,11470,10200,1,금호1,1,18,11470-6,59.88,,934,11470,6,,
"127,500",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,21,11470-23,59.39,,925,11470,3,,
"102,500",,2004,2020,목동중앙서로,00037,00000,11470,01,0,3114008,목동,0951,0000,11470,10200,1,금호어울림,1,21,11470-271,102.13,,951,11470,14,,
"47,000",,2000,2020,목동중앙남로,00100,00000,11470,01,0,3114004,목동,0709,0002,11470,10200,1,성원2,1,21,11470-35,59.9,,709-2,11470,13,,
"145,000",,2000,2020,목동동로,00401,00000,11470,02,0,3114001,목동,0908,0028,11470,10200,1,부영2,1,22,11470-29,144.83,,908-28,11470,16,,
"95,000",,2004,2020,목동중앙서로,00037,00000,11470,01,0,3114008,목동,0951,0000,11470,10200,1,금호어울림,1,22,11470-271,84.99,,951,11470,11,,
"74,000",,2002,2020,목동중앙로,00047,00010,11470,01,0,3114005,목동,0772,0011,11470,10200,1,스카이빌아파트,1,23,11470-36,84.59,,772-11,11470,9,,
"58,000",,2004,2020,목동중앙로5가길,00031,00000,11470,01,0,4142152,목동,0755,0002,11470,10200,1,목동태진드림피아,1,23,11470-343,83.38,,755-2,11470,3,,
"93,000",,2004,2020,목동중앙로,00079,00000,11470,01,0,3114005,목동,0758,0002,11470,10200,1,목동2차아이파크,1,23,11470-266,84.85,,758-2,11470,10,,
"38,500",,2000,2020,목동중앙로13다길,00028,00000,11470,01,0,4142149,목동,0131,0045,11470,10200,1,리버하이츠,1,24,11470-249,83.6,,131-45,11470,2,,
"46,800",,1994,2020,목동중앙본로22길,00063,00000,11470,01,0,4142165,목동,0928,0000,11470,10200,1,건영,1,28,11470-2,84.33,,928,11470,10,,
"111,000",,2019,2020,목동중앙북로8길,00071,00000,11470,00,,4142199,목동,0965,0000,11470,10200,1,목동롯데캐슬마에스트로,1,28,11470-5515,84.9779,,965,11470,12,,
"131,000",,1986,2020,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,1,28,11470-23,59.39,,925,11470,5,,
"135,000",,1997,2020,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,1,29,11470-46,84.76,,929,11470,9,,
"50,000",,2004,2020,목동중앙본로2길,00045,00000,11470,01,0,4142171,목동,0955,0000,11470,10200,1,근상프리즘,1,29,11470-272,92.34,,955,11470,6,,
"75,400",,1997,2020,목동중앙본로1길,00011,00000,11470,01,0,4142163,목동,0755,0001,11470,10200,1,목4현대,1,31,11470-13,84.99,,755-1,11470,5,,
"68,000",,2007,2020,목동중앙남로,00012,00003,11470,01,0,3114004,목동,0945,0000,11470,10200,1,목동노블레스,1,31,11470-4164,81.26,,945,11470,12,,
"24,800",,1998,2020,남부순환로64길,00023,00000,11470,01,0,4142055,신월동,0207,0024,11470,10300,1,금강,1,2,11470-64,59.4,,207-24,11470,2,,
"32,000",,1997,2020,남부순환로65길,00006,00000,11470,01,0,4142056,신월동,0217,0002,11470,10300,1,나산,1,3,11470-68,84.18,,217-2,11470,4,,
"36,850",,2005,2020,곰달래로7길,00007,00000,11470,01,0,4142022,신월동,0125,0000,11470,10300,1,신월6차보람,1,3,11470-3960,59.232,,125,11470,12,,
"41,500",,1985,2020,중앙로29길,00055,00000,11470,02,0,4142369,신월동,0591,0001,11470,10300,1,신안약수,1,3,11470-85,70.16,,591-1,11470,1,,
"48,000",,1988,2020,신월로,00099,00000,11470,02,0,3114010,신월동,0987,0001,11470,10300,1,신월시영,1,3,11470-83,50.67,,987-1,11470,6,,
"40,700",,1988,2020,신월로,00099,00000,11470,02,0,3114010,신월동,0987,0001,11470,10300,1,신월시영,1,4,11470-83,43.2,,987-1,11470,12,,
"76,000",,2012,2020,신월로20길,00007,00000,11470,01,0,4142246,신월동,1055,0000,11470,10300,1,신정두산위브,1,4,11470-4743,84.22,,1055,11470,5,,
"39,000",,2001,2020,오목로13길,00007,00000,11470,01,0,4142280,신월동,0491,0001,11470,10300,1,신월대림,1,4,11470-87,59.73,,491-1,11470,2,,
"58,000",,1985,2020,중앙로29길,00055,00000,11470,02,0,4142369,신월동,0591,0001,11470,10300,1,신안약수,1,5,11470-85,84.56,,591-1,11470,6,,
"21,500",,1999,2020,곰달래로5길,00017,00000,11470,01,0,4142020,신월동,0128,0000,11470,10300,1,태헌(신월프라자),1,6,11470-98,56.97,,128,11470,6,,
"22,500",,1993,2020,오목로,00036,00000,11470,03,0,3114014,신월동,0517,0006,11470,10300,1,서울,1,6,11470-359,59.97,,517-6,11470,3,,
"21,400",,1987,2020,지양로,00101,00000,11470,01,0,3114013,신월동,0341,0001,11470,10300,1,길훈,1,7,11470-67,49.77,,341-1,11470,4,,
