거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"168,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,10,2,11470-124,71.77,,314,11470,11,,
"113,900",,1992,2021,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,10,2,11470-147,84.99,,336,11470,3,,
"110,000",,2004,2021,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,10,4,11470-182,84.951,,1303,11470,13,,
"78,800",,1995,2021,중앙로29길,00120,00013,11470,01,0,4142369,신정동,1194,0005,11470,10100,1,마이홈,10,6,11470-118,114.99,,1194-5,11470,13,,
"209,000",,2004,2021,목동동로,00177,00000,11470,01,0,3114001,신정동,0318,0012,11470,10100,1,목동삼성쉐르빌Ⅱ,10,6,11470-210,133.71,,318-12,11470,24,,
"72,500",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,10,6,11470-136,59.4,,743-2,11470,20,,
"79,000",,2004,2021,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,10,9,11470-241,84.9,,1198-23,11470,4,,
"124,000",,1995,2021,신목로,00023,00000,11470,01,0,3114009,신정동,1252,0000,11470,10100,1,현대,10,10,11470-154,84.84,,1252,11470,18,,
"77,700",,2008,2021,목동남로4길,00002,00000,11470,01,0,4142095,신정동,0201,0001,11470,10100,1,세양청마루2차주상복합,10,11,11470-4241,84.42,,201-1,11470,6,,
"68,500",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,10,12,11470-153,49.99,,1293,11470,9,,
