거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"126,000",,1996,2020,신목로,00007,00000,11470,01,0,3114009,신정동,1278,0000,11470,10100,1,목동삼성,11,2,11470-132,84.77,,1278,11470,20,,
"97,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,11,3,11470-120,51.48,,325,11470,13,,
"48,000",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,11,3,11470-150,49.16,,1281,11470,13,,
"132,800",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,11,3,11470-128,84.77,,1279,11470,14,,
"180,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,11,3,11470-125,100.33,,312,11470,2,,
"150,000",,1987,2020,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,11,4,11470-119,70.2,,311,11470,3,,
"62,000",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,11,4,11470-140,49.8,,1277,11470,8,,
"49,300",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,11,4,11470-135,48.6,,733-31,11470,1,,
"146,000",,1987,2020,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,11,5,11470-119,70.2,,311,11470,10,,
"86,000",,2006,2020,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,11,5,11470-4015,84.98,,1306,11470,5,,
"53,500",,2004,2020,은행정로13길,00003,00000,11470,01,0,4142337,신정동,1302,0000,11470,10100,1,주건드림빌,11,5,11470-244,79.19,,1302,11470,7,,
"199,000",,2003,2020,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,11,5,11470-203,221.44,,318-10,11470,21,,
"132,000",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,11,5,11470-128,84.77,,1279,11470,12,,
"182,000",,1987,2020,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,11,5,11470-124,105.35,,314,11470,14,,
