거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"28,000",,2003,2020,국회대로,00244,00000,11470,01,0,2005008,신정동,0893,0006,11470,10100,1,헤브론,10,4,11470-216,79.49,,893-6,11470,2,,
"175,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,10,7,11470-123,108.28,,329,11470,14,,
"127,500",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,10,8,11470-128,101.91,,1279,11470,3,,
"36,000",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,10,8,11470-135,48.6,,733-31,11470,5,,
"104,000",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,10,9,11470-128,71.16,,1279,11470,17,,
"148,500",,2002,2020,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,10,9,11470-157,84.88,,1296,11470,13,,
"57,500",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,10,9,11470-151,59.91,,1283,11470,11,,
"86,000",,2000,2020,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,10,9,11470-136,114.8,,743-2,11470,19,,
"106,700",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,10,10,11470-120,51.48,,325,11470,14,20.11.05,O
"112,500",,2005,2020,신정로11길,00020,00000,11470,01,0,4142256,신정동,1311,0000,11470,10100,1,동일하이빌2단지,10,10,11470-3928,115.321,,1311,11470,19,,
"181,000",,2003,2020,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,10,10,11470-203,241.51,,318-10,11470,5,,
"90,000",,2000,2020,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,10,10,11470-136,114.8,,743-2,11470,7,20.12.14,O
"120,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,10,10,11470-125,53.82,,312,11470,5,,
"114,000",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,10,10,11470-121,56.76,,326,11470,4,,
"106,700",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,10,10,11470-120,51.48,,325,11470,14,,
"111,000",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,10,12,11470-121,56.76,,326,11470,4,,
"57,000",,1997,2020,오목로,00160,00000,11470,01,0,3114014,신정동,0948,0024,11470,10100,1,신호,10,12,11470-141,84.9,,948-24,11470,6,,
"106,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,10,13,11470-120,51.48,,325,11470,13,21.03.15,O
"68,000",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,10,13,11470-140,59.73,,1277,11470,5,,
"40,000",,1995,2020,은행정로7길,00008,00000,11470,01,0,4142350,신정동,0980,0005,11470,10100,1,은행,10,14,11470-145,73.07,,980-5,11470,4,20.12.18,O
"53,800",,2004,2020,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,10,14,11470-241,59.87,,1198-23,11470,2,,
"49,000",,1987,2020,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,10,15,11470-135,48.6,,733-31,11470,3,,
"94,500",,2004,2020,목동로,00163,00000,11470,01,0,3114002,신정동,1007,0011,11470,10100,1,이스타팰리스,10,15,11470-233,114.41,,1007-11,11470,11,,
"47,500",,2003,2020,오목로35길,00005,00000,11470,01,0,4142294,신정동,0921,0011,11470,10100,1,보람쉬움,10,15,11470-162,54.821,,921-11,11470,7,,
"95,000",,1995,2020,신목로,00023,00000,11470,01,0,3114009,신정동,1252,0000,11470,10100,1,현대,10,16,11470-154,84.84,,1252,11470,11,,
"80,000",,2008,2020,은행정로4길,00025,00000,11470,01,0,4142347,신정동,1014,0005,11470,10100,1,SM엘루이,10,16,11470-4256,84.97,,1014-5,11470,7,21.03.19,O
"80,000",,2008,2020,은행정로4길,00025,00000,11470,01,0,4142347,신정동,1014,0005,11470,10100,1,SM엘루이,10,16,11470-4256,84.97,,1014-5,11470,7,,
