거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"196,000",,1987,2020,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,1,11470-119,127.21,,311,11470,5,,
"56,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,12,1,11470-151,59.99,,1283,11470,14,,
"67,000",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,1,11470-138,49.95,,1259,11470,11,,
"174,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,1,11470-125,100.33,,312,11470,4,,
"94,500",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,2,11470-126,84.96,,337,11470,6,,
"158,000",,2016,2020,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,12,2,11470-5271,84.98,,1323,11470,11,,
"161,000",,2016,2020,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,12,2,11470-5271,84.98,,1323,11470,10,,
"109,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,2,11470-126,84.96,,337,11470,16,20.12.23,O
"54,500",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,3,11470-153,49.99,,1293,11470,14,,
"157,000",,2021,2020,중앙로43길,00014,00000,11470,01,,4142380,신정동,1326,0000,11470,10100,1,래미안목동아델리체(1326),12,3,11470-5691,84.95,,1326,11470,12,,
"40,000",,2009,2020,신정중앙로,00024,00000,11470,01,0,3114011,신정동,0926,0004,11470,10100,1,동양부로미(926-4),12,3,11470-4342,66.75,,926-4,11470,3,,
"119,300",,2001,2020,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,12,3,11470-172,84.65,,1295,11470,3,,
"174,500",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,4,11470-122,98.63,,327,11470,11,,
"148,000",,2002,2020,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,12,4,11470-157,84.74,,1296,11470,11,,
"105,000",,1992,2020,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,12,4,11470-147,84.99,,336,11470,7,,
"119,000",,1999,2020,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,12,4,11470-137,142.69,,1273,11470,16,,
"118,000",,1999,2020,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,12,4,11470-137,114.24,,1273,11470,15,,
"102,800",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,4,11470-126,84.96,,337,11470,8,,
"52,000",,1996,2020,목동로25길,00009,00000,11470,01,0,4142114,신정동,0890,0013,11470,10100,1,건영,12,5,11470-115,59.65,,890-13,11470,8,,
"59,900",,2004,2020,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,12,5,11470-241,59.87,,1198-23,11470,10,,
"96,000",,2001,2020,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,12,5,11470-172,59.54,,1295,11470,3,,
"52,500",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,5,11470-153,49.98,,1293,11470,15,21.01.21,O
"52,500",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,5,11470-153,49.98,,1293,11470,15,21.01.21,O
"52,500",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,5,11470-153,49.99,,1293,11470,14,,
"101,500",,1992,2020,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,12,5,11470-142,84.65,,334,11470,11,,
"66,200",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,5,11470-138,49.95,,1259,11470,14,,
"108,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,5,11470-126,84.96,,337,11470,10,,
"92,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,5,11470-126,84.96,,337,11470,13,,
