거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"99,500",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,9,2,11470-128,101.91,,1279,11470,19,,
"60,000",,2011,2019,신정이펜1로,00051,00000,11470,01,0,3114017,신정동,1317,0000,11470,10100,1,이펜하우스4단지,9,2,11470-4601,84.96,,1317,11470,6,,
"66,000",,2005,2019,신정로11길,00020,00000,11470,01,0,4142256,신정동,1310,0000,11470,10100,1,동일하이빌1단지,9,2,11470-3927,84.955,,1310,11470,1,,
"53,400",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,9,2,11470-138,59.73,,1259,11470,6,,
"88,800",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,9,3,11470-119,53.82,,311,11470,12,,
"53,500",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,9,3,11470-136,84.6,,743-2,11470,3,,
"160,000",,1987,2019,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,9,4,11470-125,126.53,,312,11470,14,,
"102,300",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,9,5,11470-119,70.2,,311,11470,3,,
"31,300",,2004,2019,은행정로20길,00001,00000,11470,01,0,4142344,신정동,0881,0014,11470,10100,1,리치펠리스,9,5,11470-213,70.85,,881-14,11470,6,,
"38,800",,2004,2019,은행정로20길,00001,00000,11470,01,0,4142344,신정동,0881,0014,11470,10100,1,리치펠리스,9,5,11470-213,94.86,,881-14,11470,1,,
"89,600",,2004,2019,목동동로,00177,00000,11470,01,0,3114001,신정동,0318,0012,11470,10100,1,목동삼성쉐르빌Ⅱ,9,5,11470-210,99.77,,318-12,11470,12,,
"80,000",,1999,2019,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,9,5,11470-137,114.24,,1273,11470,12,,
"78,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,9,5,11470-126,113.91,,337,11470,11,,
"118,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,9,6,11470-123,83.89,,329,11470,4,,
