거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"134,800",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,1,11470-121,71.64,,326,11470,1,,
"52,800",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,1,11470-153,49.99,,1293,11470,7,,
"66,000",,1999,2021,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,1,4,11470-138,49.8,,1259,11470,11,,
"91,000",,2000,2021,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,1,4,11470-139,84.8,,1276,11470,7,,
"100,000",,2000,2021,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,1,4,11470-139,84.8,,1276,11470,16,,
"115,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,1,5,11470-124,54.94,,314,11470,7,,
"102,900",,1992,2021,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,1,5,11470-142,84.63,,334,11470,10,,
"80,000",,1999,2021,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,1,5,11470-138,59.73,,1259,11470,6,,
"156,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,5,11470-125,71.37,,312,11470,4,,
"126,000",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,1,6,11470-128,84.77,,1279,11470,1,,
"71,000",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,6,11470-153,59.98,,1293,11470,8,,
"67,500",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,6,11470-153,59.98,,1293,11470,3,,
"55,000",,2001,2021,목동로23길,00034,00000,11470,01,0,4142113,신정동,0883,0000,11470,10100,1,양천시장주상복합,1,6,11470-143,87.01,,883,11470,6,,
"75,000",,2011,2021,신정이펜1로,00051,00000,11470,01,0,3114017,신정동,1317,0000,11470,10100,1,이펜하우스4단지,1,7,11470-4601,84.96,,1317,11470,8,,
"108,500",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,8,11470-120,51.48,,325,11470,14,,
"153,500",,2021,2021,중앙로43길,00014,00000,11470,01,,4142380,신정동,1326,0000,11470,10100,1,래미안목동아델리체(1326),1,8,11470-5691,84.95,,1326,11470,5,,
"95,000",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,1,8,11470-4600,114.98,,1316,11470,10,,
"95,000",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,1,8,11470-4600,114.98,,1316,11470,10,21.02.25,O
"93,000",,2004,2021,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,1,8,11470-182,109.905,,1303,11470,8,,
"139,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,8,11470-123,74.19,,329,11470,14,,
"106,500",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,8,11470-120,51.48,,325,11470,4,,
"180,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,1,9,11470-119,106.06,,311,11470,4,,
"83,000",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,1,9,11470-4600,84.96,,1316,11470,9,,
"99,000",,2006,2021,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,1,9,11470-4015,84.98,,1306,11470,14,,
"78,500",,2002,2021,신정로,00225,00012,11470,01,0,3005066,신정동,1291,0000,11470,10100,1,학마을3,1,9,11470-171,84.85,,1291,11470,8,,
"53,000",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,1,9,11470-153,49.99,,1293,11470,3,,
"61,500",,2001,2021,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,9,11470-151,59.99,,1283,11470,7,,
"60,000",,2001,2021,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,9,11470-151,59.99,,1283,11470,7,,
"114,500",,2000,2021,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,1,9,11470-126,84.96,,337,11470,17,,
"123,500",,2000,2021,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,1,9,11470-126,113.91,,337,11470,9,,
"184,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,9,11470-125,106.39,,312,11470,2,,
"123,500",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,1,9,11470-124,54.94,,314,11470,7,,
"115,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,1,9,11470-123,55.02,,329,11470,2,,
"128,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,9,11470-120,66.24,,325,11470,1,,
"110,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,9,11470-120,51.48,,325,11470,1,,
"48,000",,1995,2021,중앙로29길,00120,00013,11470,01,0,4142369,신정동,1194,0005,11470,10100,1,마이홈,1,10,11470-118,58.92,,1194-5,11470,8,,
"125,000",,1999,2021,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,1,10,11470-137,114.24,,1273,11470,11,,
"65,000",,2001,2021,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,1,11,11470-151,59.85,,1283,11470,9,,
"144,000",,2004,2021,목동동로,00177,00000,11470,01,0,3114001,신정동,0318,0012,11470,10100,1,목동삼성쉐르빌Ⅱ,1,11,11470-210,99.77,,318-12,11470,15,,
"110,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,12,11470-120,51.48,,325,11470,14,,
"42,900",,2003,2021,오목로,00135,00000,11470,01,0,3114014,신정동,0929,0026,11470,10100,1,영림,1,12,11470-226,95.59,,929-26,11470,5,,
"138,500",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,13,11470-121,71.64,,326,11470,8,,
"98,000",,2001,2021,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,1,13,11470-172,59.92,,1295,11470,6,,
"122,000",,2001,2021,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,1,13,11470-172,84.65,,1295,11470,8,,
"104,700",,1992,2021,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,1,13,11470-147,84.95,,336,11470,13,,
"200,000",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,13,11470-122,122.3,,327,11470,4,,
"150,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,1,14,11470-119,70.2,,311,11470,9,,
"150,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,14,11470-125,71.37,,312,11470,14,,
"114,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,14,11470-121,53.46,,326,11470,6,,
"140,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,15,11470-121,71.64,,326,11470,11,,
"126,500",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,15,11470-125,53.82,,312,11470,2,,
"117,500",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,15,11470-122,53.9,,327,11470,12,,
"176,000",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,15,11470-122,98.63,,327,11470,7,,
"140,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,1,16,11470-121,71.64,,326,11470,3,,
"81,500",,2011,2021,신정이펜1로,00051,00000,11470,01,0,3114017,신정동,1317,0000,11470,10100,1,이펜하우스4단지,1,16,11470-4601,84.86,,1317,11470,3,,
"140,000",,2001,2021,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,1,16,11470-172,114.16,,1295,11470,7,,
"103,800",,1992,2021,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,1,16,11470-142,84.63,,334,11470,4,,
"72,400",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,16,11470-140,59.73,,1277,11470,5,,
"70,000",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,1,16,11470-140,59.73,,1277,11470,2,,
