거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"150,000",중개거래,1996,2022,신목로,00007,00000,11470,01,0,3114009,신정동,1278,0000,11470,10100,1,목동삼성,4,2,11470-132,114.93,서울 양천구,1278,11470,15,,
"62,000",중개거래,1997,2022,은행정로15길,00022,00000,11470,01,0,4142338,신정동,0915,0012,11470,10100,1,청자,4,2,11470-222,84.98,서울 양천구,915-12,11470,4,,
"80,000",직거래,2005,2022,신정로11길,00020,00000,11470,01,0,4142256,신정동,1310,0000,11470,10100,1,동일하이빌1단지,4,4,11470-3927,84.955,,1310,11470,6,,
"84,000",중개거래,1999,2022,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,4,7,11470-138,59.73,서울 양천구,1259,11470,9,,
"119,500",중개거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,9,11470-120,51.48,서울 양천구,325,11470,9,,
"152,000",중개거래,1987,2022,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,11,11470-123,74.19,서울 양천구,329,11470,6,,
"124,500",중개거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,13,11470-120,51.48,서울 양천구,325,11470,13,,
"77,500",중개거래,2004,2022,목동로21길,00009,00000,11470,01,0,4142112,신정동,0990,0015,11470,10100,1,제일에비앙102동,4,13,11470-230,96.21,서울 양천구,990-15,11470,4,,
"88,800",중개거래,1999,2022,목동남로4길,00020,00000,11470,01,0,4142095,신정동,0338,0000,11470,10100,1,목동우성3,4,16,11470-127,84.73,서울 양천구,338,11470,13,,
"159,500",중개거래,2004,2022,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,4,16,11470-247,96.17,서울 양천구,1307,11470,15,,
"87,000",중개거래,2011,2022,신정이펜2로,00055,00000,11470,01,0,3114018,신정동,1322,0000,11470,10100,1,이펜하우스2단지,4,19,11470-4576,84.51,"경기 부천시, 서울 양천구",1322,11470,1,,
"193,000",중개거래,1987,2022,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,20,11470-123,108.28,서울 양천구,329,11470,14,,
