거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"45,000",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,4,1,11470-138,49.8,,1259,11470,1,,
"89,700",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,4,11470-120,51.48,,325,11470,4,,
"44,600",,2000,2020,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,4,4,11470-153,49.99,,1293,11470,9,,
"40,400",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,4,4,11470-150,49.16,,1281,11470,11,,
"47,000",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,6,11470-140,49.5,,1277,11470,6,,
"148,000",,2002,2020,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,4,6,11470-157,114.756,,1296,11470,9,20.05.12,O
"49,500",,2005,2020,오목로38길,00016,00000,11470,01,0,4142296,신정동,0962,0018,11470,10100,1,신정동로마,4,7,11470-340,84.98,,962-18,11470,3,,
"99,000",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,4,10,11470-128,84.77,,1279,11470,8,,
"47,800",,2004,2020,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,4,11,11470-241,59.87,,1198-23,11470,11,,
"160,000",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,4,13,11470-122,122.3,,327,11470,3,,
"59,400",,2005,2020,오목로50길,00017,00000,11470,01,0,4142304,신정동,0995,0003,11470,10100,1,휘버스,4,13,11470-3957,83.63,,995-3,11470,2,,
"130,000",,2004,2020,목동동로,00177,00000,11470,01,0,3114001,신정동,0318,0012,11470,10100,1,목동삼성쉐르빌Ⅱ,4,13,11470-210,164.98,,318-12,11470,13,,
"77,000",,2000,2020,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,4,13,11470-126,84.96,,337,11470,4,,
"122,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,13,11470-123,71.4,,329,11470,12,,
"122,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,13,11470-123,71.4,,329,11470,12,20.05.11,O
"51,000",,1995,2020,은행정로,00098,00000,11470,01,0,3114012,신정동,0881,0016,11470,10100,1,미광,4,15,11470-129,107.2,,881-16,11470,8,,
"91,000",,2005,2020,신정로11길,00020,00000,11470,01,0,4142256,신정동,1311,0000,11470,10100,1,동일하이빌2단지,4,15,11470-3928,115.321,,1311,11470,13,,
"51,500",,2002,2020,오목로23길,00031,00000,11470,01,0,4142285,신정동,0938,0007,11470,10100,1,동원데쟈뷰,4,15,11470-169,100.83,,938-7,11470,8,,
"91,000",,1997,2020,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,4,16,11470-128,71.16,,1279,11470,11,,
"97,500",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,17,11470-121,56.76,,326,11470,3,,
"58,000",,2001,2020,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,4,17,11470-151,84.93,,1283,11470,14,,
"120,000",,1988,2020,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,18,11470-121,71.64,,326,11470,3,,
"41,500",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,4,18,11470-150,49.16,,1281,11470,12,,
"43,500",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,18,11470-140,48.96,,1277,11470,15,,
"50,250",,2000,2020,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,18,11470-140,48.96,,1277,11470,13,,
"108,600",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,18,11470-123,71.4,,329,11470,20,,
"107,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,20,11470-120,66.24,,325,11470,8,,
"54,750",,1999,2020,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,4,20,11470-138,49.95,,1259,11470,12,,
"85,000",,1988,2020,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,20,11470-120,51.48,,325,11470,3,,
"118,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,23,11470-123,71.4,,329,11470,5,,
"91,000",,1999,2020,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,4,24,11470-137,114.24,,1273,11470,18,,
"126,300",,1987,2020,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,4,25,11470-122,84.41,,327,11470,1,,
"40,000",,2001,2020,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,4,25,11470-150,49.16,,1281,11470,12,,
"95,000",,1987,2020,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,25,11470-124,54.94,,314,11470,2,,
"88,500",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,25,11470-123,55.02,,329,11470,9,,
"155,000",,1987,2020,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,25,11470-123,108.28,,329,11470,3,,
"123,000",,1987,2020,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,27,11470-125,71.37,,312,11470,5,,
