거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"152,000",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,11,1,11470-119,105.58,,311,11470,2,,
"36,000",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,11,1,11470-140,49.08,,1277,11470,15,,
"85,000",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,11,1,11470-128,71.16,,1279,11470,8,,
"67,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,11,1,11470-126,84.96,,337,11470,3,,
"77,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,11,1,11470-126,113.91,,337,11470,6,,
"85,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,11,1,11470-126,113.91,,337,11470,10,,
"79,500",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,11,2,11470-120,51.48,,325,11470,9,,
"140,000",,2016,2019,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,11,2,11470-5271,84.88,,1323,11470,17,,
"50,550",,2011,2019,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,11,2,11470-4600,59.93,,1316,11470,11,,
"90,000",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,11,2,11470-4443,134.98,,1314,11470,13,,
