거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"139,000",중개거래,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,11,2,11470-247,84.95,"경기 하남시, 서울 양천구",1307,11470,18,,
"13,500",중개거래,2017,2021,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,11,4,11470-5380,14.02,서울 양천구,972-2,11470,7,,
"149,000",중개거래,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,11,5,11470-124,54.94,서울 양천구,314,11470,5,,
"167,000",중개거래,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,11,6,11470-124,71.77,서울 양천구,314,11470,19,,
"82,500",중개거래,2016,2021,신정로,00110,00000,11470,00,0,3005066,신정동,1324,0000,11470,10100,1,신정숲속마을,11,7,11470-5318,84.99,서울 양천구,1324,11470,15,,
"60,000",중개거래,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,11,8,11470-153,49.99,서울 양천구,1293,11470,1,,
"139,900",중개거래,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,11,12,11470-128,84.77,"서울 강남구, 서울 양천구",1279,11470,17,,
"120,000",중개거래,1992,2021,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,11,12,11470-147,84.99,서울 양천구,336,11470,9,22.05.03,O
"26,800",중개거래,2013,2021,은행정로7길,00039,00001,11470,01,0,4142350,신정동,0976,0003,11470,10100,1,성재세인트,11,13,11470-4889,32.63,서울 양천구,976-3,11470,4,,
"99,500",중개거래,2004,2021,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,11,16,11470-182,84.985,서울 양천구,1303,11470,5,,
"60,500",중개거래,2002,2021,오목로,00174,00000,11470,01,0,3114014,신정동,0952,0003,11470,10100,1,주안아파트,11,16,11470-227,89.44,서울 양천구,952-3,11470,4,,
"280,000",중개거래,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,11,18,11470-125,156.84,서울 양천구,312,11470,5,22.01.17,O
"110,000",중개거래,2006,2021,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,11,19,11470-4015,84.98,"서울 강남구, 서울 구로구",1306,11470,13,,
"13,500",중개거래,2017,2021,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,11,19,11470-5380,14.02,서울 양천구,972-2,11470,9,,
"80,000",중개거래,1999,2021,목동동로10길,00022,00000,11470,01,0,4142096,신정동,0296,0028,11470,10100,1,목동캐슬아파트,11,20,11470-134,85.32,서울 양천구,296-28,11470,6,,
"178,000",중개거래,2021,2021,중앙로43길,00014,00000,11470,01,,4142380,신정동,1326,0000,11470,10100,1,래미안목동아델리체(1326),11,20,11470-5691,84.94,서울 양천구,1326,11470,22,,
"123,000",중개거래,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,11,20,11470-247,84.95,서울 양천구,1307,11470,6,,
"70,500",중개거래,2001,2021,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,11,20,11470-150,59.85,서울 양천구,1281,11470,5,,
"70,500",중개거래,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,11,23,11470-140,49.08,서울 양천구,1277,11470,14,,
"150,000",중개거래,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,11,25,11470-247,103.45,"서울 마포구, 서울 양천구",1307,11470,10,,
"13,500",중개거래,2017,2021,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,11,25,11470-5380,14.02,서울 양천구,972-2,11470,13,,
"150,000",중개거래,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,11,25,11470-247,103.45,"서울 마포구, 서울 양천구",1307,11470,10,21.12.09,O
"138,400",중개거래,2003,2021,신목로,00043,00000,11470,01,0,3114009,신정동,1300,0000,11470,10100,1,명지해드는터,11,27,11470-184,84.98,서울 양천구,1300,11470,3,,
