거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"78,500",중개거래,2005,2022,오목로38길,00016,00000,11470,01,0,4142296,신정동,0962,0018,11470,10100,1,신정동로마,6,4,11470-340,84.98,서울 양천구,962-18,11470,1,,
"77,000",중개거래,1999,2022,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,6,6,11470-138,49.95,서울 양천구,1259,11470,7,,
"197,500",중개거래,1987,2022,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,6,7,11470-119,105.58,"서울 양천구, 서울 영등포구, 서울 중구",311,11470,2,,
"55,000",직거래,2003,2022,오목로35길,00005,00000,11470,01,0,4142294,신정동,0921,0011,11470,10100,1,보람쉬움,6,8,11470-162,79.5708,,921-11,11470,8,,
"40,000",중개거래,1996,2022,남부순환로,00700,00005,11470,01,0,2000003,신정동,0739,0017,11470,10100,1,까치마을,6,9,11470-211,84.84,경기 수원권선구,739-17,11470,4,,
"69,900",중개거래,2001,2022,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,6,10,11470-151,59.99,서울 양천구,1283,11470,5,,
"67,000",중개거래,2001,2022,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,6,11,11470-150,59.91,서울 양천구,1281,11470,12,,
"148,000",중개거래,1987,2022,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,6,13,11470-124,54.94,서울 양천구,314,11470,10,,
"171,000",중개거래,1987,2022,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,6,13,11470-124,71.77,서울 양천구,314,11470,11,,
"60,000",직거래,2002,2022,은행정로17길,00002,00000,11470,01,0,4142339,신정동,0911,0009,11470,10100,1,동일아파트,6,14,11470-220,83.75,,911-9,11470,1,,
"90,000",직거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,6,16,11470-120,51.48,,325,11470,4,,
"66,850",중개거래,1992,2022,신목로5길,00023,00006,11470,01,0,4142235,신정동,0282,0016,11470,10100,1,진명,6,17,11470-209,44.16,서울 양천구,282-16,11470,2,,
"105,500",중개거래,2000,2022,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,6,23,11470-126,113.91,서울 양천구,337,11470,2,,
"116,500",중개거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,6,28,11470-120,51.48,"경기 광명시, 서울 양천구",325,11470,13,,
"137,000",중개거래,1993,2022,국회대로,00276,00000,11470,02,0,2005008,목동,0808,0009,11470,10200,1,우당,6,1,11470-40,131.76,서울 양천구,808-9,11470,7,,
"218,000",중개거래,1985,2022,목동서로,00038,00000,11470,02,0,3114003,목동,0901,0000,11470,10200,1,목동신시가지1,6,2,11470-17,99.15,서울 양천구,901,11470,3,,
"166,000",중개거래,1997,2022,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,6,2,11470-46,84.76,서울 양천구,929,11470,14,,
"213,000",중개거래,1986,2022,목동동로,00350,00000,11470,02,0,3114001,목동,0912,0000,11470,10200,1,목동신시가지5,6,2,11470-21,83.47,서울 양천구,912,11470,1,,
"208,000",중개거래,1985,2022,목동서로,00038,00000,11470,02,0,3114003,목동,0901,0000,11470,10200,1,목동신시가지1,6,4,11470-17,90.06,서울 양천구,901,11470,1,,
"80,000",중개거래,2003,2022,목동중앙본로7길,00037,00020,11470,01,0,4142179,목동,0739,0005,11470,10200,1,목동길성그랑프리텔,6,4,11470-57,77.9337,서울 양천구,739-5,11470,12,,
"163,000",중개거래,1997,2022,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,6,4,11470-46,84.76,서울 양천구,929,11470,9,,
"165,000",중개거래,1985,2022,목동서로,00038,00000,11470,02,0,3114003,목동,0901,0000,11470,10200,1,목동신시가지1,6,4,11470-17,66,"서울 양천구, 서울 영등포구",901,11470,12,,
"168,000",중개거래,1997,2022,목동서로2길,00022,00000,11470,01,0,4142122,목동,0929,0000,11470,10200,1,목동청구한신아파트,6,8,11470-46,84.76,서울 양천구,929,11470,13,,
"280,000",중개거래,2009,2022,오목로,00299,00000,11470,02,0,3114014,목동,0962,0001,11470,10200,1,트라팰리스이스턴에비뉴,6,9,11470-4350,127.65,서울 양천구,962-1,11470,19,,
