거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"207,500",중개거래,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,1,11470-119,105.58,서울 양천구,311,11470,12,,
"149,000",중개거래,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,1,11470-120,66.24,서울 양천구,325,11470,7,,
"100,000",직거래,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,4,11470-122,70.73,,327,11470,11,,
"137,000",중개거래,1996,2021,신목로,00007,00000,11470,01,0,3114009,신정동,1278,0000,11470,10100,1,목동삼성,12,4,11470-132,84.77,서울 양천구,1278,11470,11,,
"100,000",직거래,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,4,11470-122,70.73,,327,11470,11,21.12.08,O
"61,500",중개거래,2001,2021,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,12,8,11470-150,49.16,서울 양천구,1281,11470,3,,
"155,000",중개거래,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,12,9,11470-128,84.77,"서울 성북구, 서울 양천구",1279,11470,16,,
"70,000",직거래,2001,2021,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,12,11,11470-151,59.91,,1283,11470,13,,
"280,000",중개거래,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,13,11470-125,156.84,서울 양천구,312,11470,5,,
"80,000",중개거래,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,14,11470-140,59.73,서울 양천구,1277,11470,10,,
"57,700",중개거래,2002,2021,오목로,00171,00000,11470,01,0,3114014,신정동,0916,0015,11470,10100,1,심미,12,15,11470-165,81.88,서울 양천구,916-15,11470,5,,
"161,500",중개거래,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,17,11470-125,71.37,서울 양천구,312,11470,12,,
"105,000",중개거래,2001,2021,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,12,17,11470-172,59.92,서울 양천구,1295,11470,6,,
"61,000",중개거래,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,17,11470-153,49.98,서울 양천구,1293,11470,3,,
"188,000",중개거래,2003,2021,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,12,18,11470-203,154.71,"경기 고양일산동구, 서울 양천구",318-10,11470,8,,
"64,000",중개거래,2003,2021,중앙로29길,00074,00000,11470,01,0,4142369,신정동,1218,0001,11470,10100,1,일진아이윌,12,18,11470-243,69.657,서울 양천구,1218-1,11470,3,,
"200,500",중개거래,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,20,11470-119,105.58,서울 양천구,311,11470,4,,
