거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"93,000",,2008,2021,은행정로4길,00025,00000,11470,01,0,4142347,신정동,1014,0005,11470,10100,1,SM엘루이,8,3,11470-4256,84.97,,1014-5,11470,4,,
"173,500",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,8,3,11470-5271,84.98,,1323,11470,7,,
"86,600",,2011,2021,신정이펜2로,00055,00000,11470,01,0,3114018,신정동,1322,0000,11470,10100,1,이펜하우스2단지,8,4,11470-4576,84.51,,1322,11470,2,,
"161,500",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,8,5,11470-128,101.91,,1279,11470,9,,
"70,900",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,8,5,11470-136,59.4,,743-2,11470,20,,
"154,500",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,8,6,11470-119,70.2,,311,11470,4,,
"118,000",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,8,7,11470-128,71.16,,1279,11470,17,,
"63,000",,2004,2021,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,8,7,11470-241,59.87,,1198-23,11470,12,,
"77,000",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,8,7,11470-140,59.73,,1277,11470,5,,
"118,500",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,8,7,11470-128,71.16,,1279,11470,2,,
"66,000",,2001,2021,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,8,8,11470-150,59.99,,1281,11470,12,,
"110,000",,2005,2021,신정로11길,00020,00000,11470,01,0,4142256,신정동,1310,0000,11470,10100,1,동일하이빌1단지,8,8,11470-3927,84.955,,1310,11470,3,,
"146,000",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,8,9,11470-128,84.77,,1279,11470,12,,
"68,000",,2008,2021,목동로27길,00015,00000,11470,01,0,4142115,신정동,0895,0003,11470,10100,1,예지팰리스50차,8,9,11470-4324,81.88,,895-3,11470,5,,
