거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"70,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,1,11470-123,55.02,,329,11470,2,,
"170,000",,2016,2019,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,4,1,11470-5271,155.77,,1323,11470,22,,
"29,500",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,4,1,11470-153,49.99,,1293,11470,1,,
"67,000",,1999,2019,목동남로4길,00020,00000,11470,01,0,4142095,신정동,0338,0000,11470,10100,1,목동우성3,4,1,11470-127,114.89,,338,11470,12,,
"90,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,2,11470-123,71.4,,329,11470,14,,
"65,500",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,4,2,11470-126,113.91,,337,11470,8,,
"135,000",,1987,2019,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,2,11470-124,105.35,,314,11470,8,,
"97,200",,1987,2019,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,3,11470-125,71.37,,312,11470,6,,
"70,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,5,11470-123,55.02,,329,11470,7,,
"15,800",,2017,2019,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,4,5,11470-5380,14.02,,972-2,11470,10,,
"34,000",,2001,2019,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,4,5,11470-150,59.91,,1281,11470,4,,
"112,000",,2016,2019,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,4,6,11470-5271,84.98,,1323,11470,9,,
"90,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,8,11470-123,71.4,,329,11470,19,,
"68,640",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,3,,
"71,458",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,13,,
"71,354",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,11,,
"72,800",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,13,,
"67,808",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,4,,
"67,808",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,1,,
"67,808",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,4,,
"67,808",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,8,11470-4443,162.36,,1314,11470,3,,
"67,500",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,9,11470-120,51.48,,325,11470,11,,
"64,480",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,1,,
"69,265",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,6,,
"71,354",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,12,,
"69,274",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,8,,
"70,824",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,5,,
"68,650",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,9,11470-4443,162.36,,1314,11470,11,,
