거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"95,000",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,4,1,11470-136,114.8,,743-2,11470,8,,
"123,500",,2001,2021,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,4,1,11470-172,84.65,,1295,11470,9,,
"190,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,2,11470-123,108.28,,329,11470,8,,
"151,000",,2019,2021,목동남로4길,00080,00000,11470,00,0,4142095,신정동,1325,0000,11470,10100,1,목동파크자이(101동~108동),4,2,11470-5547,84.977,,1325,11470,3,,
"55,000",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,3,11470-140,48.96,,1277,11470,9,,
"65,000",,2011,2021,신정이펜1로,00099,00000,11470,01,0,3114017,신정동,1321,0000,11470,10100,1,이펜하우스1단지,4,3,11470-4594,59.93,,1321,11470,3,,
"95,000",,1992,2021,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,4,3,11470-147,84.99,,336,11470,5,,
"136,600",,1996,2021,신목로,00007,00000,11470,01,0,3114009,신정동,1278,0000,11470,10100,1,목동삼성,4,7,11470-132,84.77,,1278,11470,8,,
"160,000",,2021,2021,중앙로43길,00014,00000,11470,01,,4142380,신정동,1326,0000,11470,10100,1,래미안목동아델리체(1326),4,7,11470-5691,84.72,,1326,11470,21,,
"51,800",,2001,2021,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,4,8,11470-150,49.16,,1281,11470,3,,
"56,000",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,4,8,11470-153,49.98,,1293,11470,2,,
"130,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,9,11470-124,54.94,,314,11470,10,,
"175,000",,2003,2021,목동서로,00401,00000,11470,01,0,3114003,신정동,0324,0007,11470,10100,1,대림아크로빌,4,9,11470-166,174.25,,324-7,11470,11,,
"57,000",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,4,10,11470-153,49.99,,1293,11470,7,,
"102,000",,2004,2021,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,4,10,11470-182,109.905,,1303,11470,3,,
"124,500",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,12,11470-125,53.82,,312,11470,4,,
"62,500",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,12,11470-140,49.8,,1277,11470,13,,
"129,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,13,11470-123,55.02,,329,11470,1,,
"122,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,14,11470-120,51.48,,325,11470,9,,
"180,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,15,11470-119,85,,311,11470,1,,
"122,700",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,16,11470-123,55.02,,329,11470,13,,
"57,500",,2009,2021,국회대로,00224,00000,11470,01,0,2005008,신정동,0881,0006,11470,10100,1,청우,4,16,11470-4409,73.63,,881-6,11470,4,,
"130,500",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,17,11470-124,54.94,,314,11470,9,,
"215,000",,2003,2021,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,4,17,11470-203,216.29,,318-10,11470,19,,
"64,000",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,4,17,11470-140,48.96,,1277,11470,12,,
"158,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,18,11470-119,70.2,,311,11470,13,,
"168,000",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,4,18,11470-5271,84.98,,1323,11470,16,,
"130,500",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,18,11470-125,53.82,,312,11470,7,,
"210,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,19,11470-119,127.21,,311,11470,6,,
"80,000",,2016,2021,신정로,00110,00000,11470,00,0,3005066,신정동,1324,0000,11470,10100,1,신정숲속마을,4,19,11470-5318,84.99,,1324,11470,16,,
"195,000",,2003,2021,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,4,19,11470-203,205.12,,318-10,11470,9,,
"59,000",,2001,2021,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,4,19,11470-151,59.91,,1283,11470,2,,
"114,800",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,20,11470-123,55.02,,329,11470,9,,
"115,000",,2010,2021,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,20,11470-4443,134.98,,1314,11470,11,21.05.18,O
"115,000",,2010,2021,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,4,20,11470-4443,134.98,,1314,11470,10,,
"78,000",,2006,2021,목동로29길,00007,00000,11470,01,0,4142116,신정동,1308,0000,11470,10100,1,동원로데오(1308),4,20,11470-3993,69.78,,1308,11470,6,,
"124,500",,1999,2021,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,4,20,11470-137,114.24,,1273,11470,18,,
"131,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,20,11470-124,54.94,,314,11470,20,,
"165,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,20,11470-124,71.77,,314,11470,11,,
"139,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,21,11470-120,66.24,,325,11470,4,,
"69,700",,2008,2021,목동남로4길,00002,00000,11470,01,0,4142095,신정동,0201,0001,11470,10100,1,세양청마루2차주상복합,4,21,11470-4241,84.42,,201-1,11470,14,,
"131,000",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,4,21,11470-128,84.77,,1279,11470,13,,
"210,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,22,11470-119,127.21,,311,11470,10,,
"79,000",,2001,2021,신목로12길,00017,00000,11470,01,0,4142230,신정동,0339,0000,11470,10100,1,파인빌,4,22,11470-149,59.6405,,339,11470,3,,
"79,000",,2001,2021,신목로12길,00017,00000,11470,01,0,4142230,신정동,0339,0000,11470,10100,1,파인빌,4,22,11470-149,59.6405,,339,11470,3,21.07.30,O
"63,000",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,4,22,11470-136,59.4,,743-2,11470,16,,
"104,000",,1992,2021,신목로5길,00009,00000,11470,01,0,4142235,신정동,0333,0000,11470,10100,1,대림,4,23,11470-117,84.89,,333,11470,12,,
"84,500",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,4,23,11470-4600,84.51,,1316,11470,5,,
"158,500",,2002,2021,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,4,23,11470-157,84.88,,1296,11470,7,,
"104,000",,2000,2021,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,4,23,11470-139,84.25,,1276,11470,5,,
"198,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,23,11470-125,106.93,,312,11470,4,,
"115,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,23,11470-123,55.02,,329,11470,12,,
"184,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,24,11470-119,106.06,,311,11470,3,,
"95,000",,2006,2021,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,4,24,11470-4015,84.98,,1306,11470,1,,
"59,500",,2003,2021,중앙로29길,00074,00000,11470,01,0,4142369,신정동,1218,0001,11470,10100,1,일진아이윌,4,24,11470-243,84.982,,1218-1,11470,3,,
"64,000",,1999,2021,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,4,24,11470-138,49.8,,1259,11470,12,,
"127,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,4,24,11470-125,53.82,,312,11470,8,,
"130,000",,1987,2021,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,4,24,11470-124,54.94,,314,11470,5,,
"118,500",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,24,11470-123,55.02,,329,11470,11,,
"130,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,24,11470-123,55.02,,329,11470,14,,
"115,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,24,11470-123,55.02,,329,11470,4,,
"195,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,24,11470-123,108.28,,329,11470,10,,
"155,000",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,4,24,11470-122,70.73,,327,11470,2,,
"154,000",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,4,24,11470-122,70.73,,327,11470,9,,
"195,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,25,11470-119,105.58,,311,11470,8,,
"162,000",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,4,25,11470-5271,84.88,,1323,11470,5,,
"155,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,25,11470-121,71.64,,326,11470,15,,
"120,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,25,11470-120,51.48,,325,11470,8,,
"149,500",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,25,11470-120,66.24,,325,11470,5,,
"160,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,26,11470-119,70.2,,311,11470,12,,
"86,000",,2001,2021,신목로12길,00017,00000,11470,01,0,4142230,신정동,0339,0000,11470,10100,1,파인빌,4,26,11470-149,73.138,,339,11470,5,,
"165,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,26,11470-123,71.4,,329,11470,6,,
"173,000",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,26,11470-123,84.87,,329,11470,3,,
"192,500",,1987,2021,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,4,26,11470-123,108.28,,329,11470,6,,
"196,800",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,4,26,11470-122,99.26,,327,11470,2,,
"123,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,26,11470-121,53.46,,326,11470,7,,
"150,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,26,11470-121,71.64,,326,11470,6,,
"154,000",,1988,2021,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,4,26,11470-121,71.64,,326,11470,8,,
"123,000",,1988,2021,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,4,26,11470-120,51.48,,325,11470,12,,
"121,000",,1987,2021,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,4,26,11470-119,53.82,,311,11470,4,,
"105,000",,2000,2021,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,4,27,11470-126,84.96,,337,11470,5,,
"180,000",,2003,2021,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,4,27,11470-203,163.57,,318-10,11470,39,,
"138,000",,1997,2021,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,4,27,11470-128,84.77,,1279,11470,15,,
"107,500",,1992,2021,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,4,28,11470-142,84.63,,334,11470,2,,
"59,900",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,4,28,11470-153,49.99,,1293,11470,13,,
"167,000",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,4,30,11470-5271,84.98,,1323,11470,9,,
"90,000",,2005,2021,목동중앙본로,00085,00000,11470,01,0,3114006,목동,0953,0000,11470,10200,1,목동두산위브,4,2,11470-3936,112.209,,953,11470,1,,
"135,500",,1985,2021,목동서로,00038,00000,11470,02,0,3114003,목동,0901,0000,11470,10200,1,목동신시가지1,4,3,11470-17,51.48,,901,11470,9,,
"250,000",,1986,2021,목동로,00212,00000,11470,00,,3114002,목동,0925,0000,11470,10200,1,목동신시가지7,4,3,11470-23,101.2,,925,11470,10,,
