거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"43,500",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,3,11470-140,59.73,,1277,11470,1,,
"69,000",,2000,2019,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,12,3,11470-139,84.97,,1276,11470,15,,
"29,000",,1987,2019,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,12,3,11470-135,48.87,,733-31,11470,5,,
"86,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,3,11470-126,84.96,,337,11470,8,,
"170,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,4,11470-123,108.28,,329,11470,4,,
"140,000",,2003,2019,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,12,4,11470-203,163.57,,318-10,11470,17,,
"135,000",,1987,2019,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,12,4,11470-124,71.77,,314,11470,18,,
"95,000",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,5,11470-119,53.82,,311,11470,10,,
"75,000",,2005,2019,신정로11길,00020,00000,11470,01,0,4142256,신정동,1310,0000,11470,10100,1,동일하이빌1단지,12,5,11470-3927,115.321,,1310,11470,10,,
"37,300",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,5,11470-153,49.99,,1293,11470,4,,
"57,000",,2002,2019,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,12,6,11470-170,84.99,,1285,11470,7,,
"59,900",,2011,2019,신정이펜1로,00051,00000,11470,01,0,3114017,신정동,1317,0000,11470,10100,1,이펜하우스4단지,12,6,11470-4601,84.86,,1317,11470,11,,
"62,500",,1996,2019,목동동로12길,00038,00000,11470,00,0,4142097,신정동,0118,0019,11470,10100,1,목동그린빌라트,12,6,11470-208,119.92,,118-19,11470,3,,
"98,000",,2001,2019,목동남로4길,00081,00000,11470,01,0,4142095,신정동,1295,0000,11470,10100,1,목동2삼성래미안,12,6,11470-172,114.16,,1295,11470,7,,
"111,500",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,7,11470-120,66.24,,325,11470,14,,
"68,000",,2005,2019,신정로11길,00020,00000,11470,01,0,4142256,신정동,1310,0000,11470,10100,1,동일하이빌1단지,12,7,11470-3927,84.955,,1310,11470,4,,
"48,500",,2004,2019,중앙로29길,00108,00000,11470,01,0,4142369,신정동,1198,0003,11470,10100,1,대성유니드2차,12,7,11470-240,59.95,,1198-3,11470,7,,
"37,000",,2004,2019,오목로29길,00025,00000,11470,01,0,4142290,신정동,0927,0009,11470,10100,1,예지보금자리(101동),12,7,11470-224,84.53,,927-9,11470,2,,
"61,500",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,7,11470-182,59.921,,1303,11470,12,,
"71,000",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,7,11470-182,84.985,,1303,11470,7,,
"45,000",,2002,2019,오목로23길,00031,00000,11470,01,0,4142285,신정동,0938,0007,11470,10100,1,동원데쟈뷰,12,7,11470-169,84.43,,938-7,11470,5,,
"34,900",,2002,2019,오목로23길,00031,00000,11470,01,0,4142285,신정동,0938,0007,11470,10100,1,동원데쟈뷰,12,7,11470-169,58.89,,938-7,11470,3,,
"35,500",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,7,11470-140,48.96,,1277,11470,1,,
"32,000",,1987,2019,신정로13길,00035,00000,11470,01,0,4142258,신정동,0733,0031,11470,10100,1,수정,12,7,11470-135,48.87,,733-31,11470,1,,
"89,500",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,12,7,11470-128,84.77,,1279,11470,1,,
"137,000",,1987,2019,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,7,11470-125,71.37,,312,11470,14,,
"94,500",,1987,2019,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,7,11470-122,53.9,,327,11470,7,,
"160,000",,1987,2019,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,7,11470-122,98.63,,327,11470,3,,
"120,000",,1988,2019,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,12,7,11470-121,71.64,,326,11470,4,,
"96,500",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,7,11470-120,51.48,,325,11470,6,,
"78,000",,2008,2019,은행정로4길,00025,00000,11470,01,0,4142347,신정동,1014,0005,11470,10100,1,SM엘루이,12,8,11470-4256,84.96,,1014-5,11470,3,,
"100,000",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,9,11470-119,53.82,,311,11470,7,,
"50,000",,2011,2019,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,12,9,11470-4600,59.93,,1316,11470,12,,
"107,000",,2004,2019,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,12,9,11470-247,96.83,,1307,11470,2,,
"73,000",,2000,2019,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,12,9,11470-139,84.25,,1276,11470,4,,
"85,000",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,9,11470-126,113.91,,337,11470,3,,
"105,000",,1987,2019,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,12,9,11470-124,54.94,,314,11470,14,,
"95,700",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,9,11470-123,55.02,,329,11470,11,,
"179,300",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,9,11470-123,108.28,,329,11470,5,,
"127,000",,1988,2019,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,12,9,11470-121,71.64,,326,11470,13,,
"140,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,10,11470-123,83.31,,329,11470,5,,
"147,000",,2016,2019,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,12,10,11470-5271,84.98,,1323,11470,6,,
"38,900",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,10,11470-153,49.99,,1293,11470,10,,
"42,000",,2001,2019,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,12,10,11470-151,59.99,,1283,11470,5,,
"88,000",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,12,10,11470-128,71.16,,1279,11470,11,,
"102,000",,1987,2019,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,12,10,11470-124,54.94,,314,11470,19,,
"131,000",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,11,11470-119,70.2,,311,11470,9,,
"109,000",,2003,2019,목동서로,00397,00000,11470,01,0,3114003,신정동,0324,0007,11470,10100,1,대림아크로빌,12,11,11470-166,165.27,,324-7,11470,6,,
"49,500",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,11,11470-138,49.95,,1259,11470,4,,
"103,000",,1987,2019,목동서로,00280,00000,11470,01,0,3114003,신정동,0314,0000,11470,10100,1,목동신시가지8,12,11,11470-124,54.94,,314,11470,8,,
"97,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,12,11470-123,55.02,,329,11470,1,,
"159,000",,2016,2019,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,12,12,11470-5271,100.84,,1323,11470,5,,
"36,500",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,12,11470-153,49.99,,1293,11470,3,,
"82,000",,1992,2019,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,12,12,11470-142,84.63,,334,11470,14,,
"71,000",,2000,2019,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,12,12,11470-139,84.97,,1276,11470,6,,
"129,700",,1987,2019,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,12,11470-125,71.37,,312,11470,3,,
"119,800",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,12,11470-123,71.4,,329,11470,2,,
"105,000",,1987,2019,목동서로,00400,00000,11470,01,0,3114003,신정동,0311,0000,11470,10100,1,목동신시가지10,12,13,11470-119,53.82,,311,11470,10,,
"80,000",,2010,2019,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,12,13,11470-4443,104.62,,1314,11470,14,,
"62,400",,2002,2019,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,12,13,11470-170,84.99,,1285,11470,9,,
"103,000",,2002,2019,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,12,13,11470-157,59.82,,1296,11470,12,,
"82,300",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,13,11470-126,84.96,,337,11470,6,,
"116,500",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,13,11470-120,66.24,,325,11470,3,,
"100,000",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,14,11470-123,55.02,,329,11470,11,,
"62,700",,2011,2019,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,12,14,11470-4600,84.86,,1316,11470,7,,
"79,000",,2006,2019,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,12,14,11470-4015,84.98,,1306,11470,7,,
"44,500",,2004,2019,중앙로29길,00108,00000,11470,01,0,4142369,신정동,1198,0003,11470,10100,1,대성유니드2차,12,14,11470-240,59.95,,1198-3,11470,15,,
"69,500",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,14,11470-182,84.985,,1303,11470,20,,
"38,100",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,14,11470-153,49.99,,1293,11470,8,,
"48,000",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,14,11470-140,59.73,,1277,11470,10,,
"48,000",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,14,11470-138,49.95,,1259,11470,4,,
"75,000",,1999,2019,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,12,14,11470-137,89.36,,1273,11470,10,,
"59,000",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,14,11470-136,84.6,,743-2,11470,3,,
"197,000",,1987,2019,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,12,15,11470-125,126.53,,312,11470,15,,
"89,000",,2004,2019,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,12,15,11470-247,96.83,,1307,11470,1,,
"90,000",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,16,11470-120,51.48,,325,11470,14,,
"49,000",,2008,2019,목동로27길,00015,00000,11470,01,0,4142115,신정동,0895,0003,11470,10100,1,예지팰리스50차,12,16,11470-4324,81.05,,895-3,11470,8,,
"72,500",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,16,11470-182,84.985,,1303,11470,17,,
"44,800",,2001,2019,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,12,16,11470-150,59.99,,1281,11470,10,,
"79,500",,1992,2019,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,12,16,11470-142,84.65,,334,11470,9,,
"70,000",,2000,2019,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,12,16,11470-139,84.25,,1276,11470,1,,
"59,000",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,16,11470-138,59.73,,1259,11470,5,,
"102,500",,1987,2019,목동동로,00130,00000,11470,01,0,3114001,신정동,0329,0000,11470,10100,1,목동신시가지14,12,16,11470-123,55.02,,329,11470,9,,
"60,000",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,17,11470-136,84.6,,743-2,11470,2,,
"49,000",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,17,11470-138,49.8,,1259,11470,9,,
"53,000",,1997,2019,오목로,00160,00000,11470,01,0,3114014,신정동,0948,0024,11470,10100,1,신호,12,18,11470-141,84.9,,948-24,11470,6,,
"65,000",,2002,2019,신정로,00225,00012,11470,01,0,3005066,신정동,1291,0000,11470,10100,1,학마을3,12,19,11470-171,84.72,,1291,11470,10,,
"33,000",,2007,2019,신정중앙로,00026,00000,11470,01,0,3114011,신정동,0919,0001,11470,10100,1,남광,12,19,11470-4187,65.34,,919-1,11470,3,,
"83,000",,2005,2019,신정로11길,00020,00000,11470,01,0,4142256,신정동,1311,0000,11470,10100,1,동일하이빌2단지,12,19,11470-3928,115.321,,1311,11470,22,,
"56,000",,2003,2019,목동로29길,00016,00000,11470,01,0,4142116,신정동,0893,0009,11470,10100,1,로데오휘버스빌,12,19,11470-180,84.99,,893-9,11470,5,,
"46,800",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,20,11470-138,49.8,,1259,11470,4,,
"35,000",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,20,11470-153,49.99,,1293,11470,1,,
"82,000",,1992,2019,신목로2길,00011,00000,11470,01,0,4142233,신정동,0336,0000,11470,10100,1,청구,12,20,11470-147,84.99,,336,11470,8,,
"46,000",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,21,11470-136,59.4,,743-2,11470,17,,
"44,500",,2004,2019,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,12,21,11470-241,59.87,,1198-23,11470,4,,
"84,000",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,21,11470-182,109.905,,1303,11470,21,,
"35,000",,2001,2019,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,12,21,11470-150,49.16,,1281,11470,4,,
"32,900",,1995,2019,은행정로7길,00008,00000,11470,01,0,4142350,신정동,0980,0005,11470,10100,1,은행,12,21,11470-145,59.57,,980-5,11470,6,,
"50,000",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,21,11470-140,59.73,,1277,11470,8,,
"53,900",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,21,11470-140,59.73,,1277,11470,4,,
"46,500",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,21,11470-136,59.4,,743-2,11470,16,,
"54,500",,2004,2019,중앙로45길,00042,00000,11470,01,0,4142381,신정동,1304,0000,11470,10100,1,정은스카이빌2차,12,22,11470-245,84.98,,1304,11470,19,,
"35,000",,1998,2019,오목로,00172,00000,11470,01,0,3114014,신정동,0952,0001,11470,10100,1,뉴타운,12,23,11470-116,81.12,,952-1,11470,3,,
"45,000",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,23,11470-136,59.4,,743-2,11470,7,,
"62,000",,2000,2019,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,12,23,11470-136,84.6,,743-2,11470,11,,
"117,000",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,12,24,11470-128,114.93,,1279,11470,11,,
"49,000",,2002,2019,신정중앙로15길,00005,00015,11470,01,0,4142266,신정동,0872,0006,11470,10100,1,팰리스필,12,24,11470-168,80.11,,872-6,11470,9,,
"144,000",,2002,2019,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,12,24,11470-157,114.756,,1296,11470,2,,
"50,000",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,24,11470-140,59.73,,1277,11470,2,,
"34,500",,2001,2019,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,12,25,11470-150,49.16,,1281,11470,13,,
"89,000",,1988,2019,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,12,26,11470-120,51.48,,325,11470,8,,
"158,000",,2003,2019,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,12,26,11470-203,216.29,,318-10,11470,18,,
"69,000",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,26,11470-182,84.985,,1303,11470,11,,
"38,200",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,26,11470-153,49.98,,1293,11470,7,,
"34,400",,2001,2019,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,12,26,11470-150,49.16,,1281,11470,10,,
"49,000",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,26,11470-140,59.73,,1277,11470,11,,
"88,000",,1999,2019,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,12,26,11470-137,114.24,,1273,11470,16,,
"131,000",,1997,2019,목동동로12길,00060,00000,11470,01,0,4142097,신정동,1279,0000,11470,10100,1,목동현대3차,12,27,11470-128,114.93,,1279,11470,7,,
"44,500",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,27,11470-138,49.8,,1259,11470,1,,
"42,900",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,28,11470-138,49.8,,1259,11470,1,,
"49,000",,2011,2019,신정이펜1로,00099,00000,11470,01,0,3114017,신정동,1321,0000,11470,10100,1,이펜하우스1단지,12,28,11470-4594,59.93,,1321,11470,6,,
"78,500",,2008,2019,은행정로4길,00025,00000,11470,01,0,4142347,신정동,1014,0005,11470,10100,1,SM엘루이,12,28,11470-4256,84.97,,1014-5,11470,4,,
"70,000",,2004,2019,신정로13길,00038,00000,11470,01,0,4142258,신정동,1303,0000,11470,10100,1,대림e-편한세상,12,28,11470-182,84.985,,1303,11470,6,,
"83,700",,1992,2019,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,12,28,11470-142,84.63,,334,11470,15,,
"53,200",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,28,11470-140,59.73,,1277,11470,12,,
"74,000",,2000,2019,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,12,28,11470-139,84.25,,1276,11470,15,,
"60,000",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,28,11470-138,59.42,,1259,11470,12,,
"84,500",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,29,11470-126,84.96,,337,11470,11,,
"48,500",,2000,2019,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,12,29,11470-140,59.73,,1277,11470,14,,
"48,000",,1999,2019,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,12,30,11470-138,49.8,,1259,11470,9,,
"46,500",,2004,2019,중앙로29길,00102,00000,11470,01,0,4142369,신정동,1198,0023,11470,10100,1,대성유니드1차,12,30,11470-241,59.87,,1198-23,11470,6,,
"36,800",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,30,11470-153,49.99,,1293,11470,1,,
"43,500",,2001,2019,신정로11길,00063,00000,11470,01,0,4142256,신정동,1283,0000,11470,10100,1,푸른마을3,12,30,11470-151,59.91,,1283,11470,3,,
"75,500",,1992,2019,신목로,00009,00000,11470,01,0,3114009,신정동,0334,0000,11470,10100,1,쌍용,12,30,11470-142,84.65,,334,11470,1,,
"94,000",,1988,2019,목동동로,00050,00000,11470,01,0,3114001,신정동,0326,0000,11470,10100,1,목동신시가지12,12,31,11470-121,53.46,,326,11470,15,,
"54,800",,2008,2019,목동남로4길,00002,00000,11470,01,0,4142095,신정동,0201,0001,11470,10100,1,세양청마루2차주상복합,12,31,11470-4241,84.42,,201-1,11470,7,,
"79,500",,2006,2019,목동남로2길,00060,00030,11470,01,0,4142093,신정동,1306,0000,11470,10100,1,세양청마루,12,31,11470-4015,84.98,,1306,11470,13,,
"85,800",,2002,2019,목동동로,00190,00000,11470,01,0,3114001,신정동,1297,0000,11470,10100,1,길훈로즈빌,12,31,11470-156,84.95,,1297,11470,2,,
"39,800",,2000,2019,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,12,31,11470-153,49.99,,1293,11470,8,,
"85,500",,2000,2019,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,12,31,11470-126,84.96,,337,11470,6,,
"199,000",,1987,2019,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,12,31,11470-122,151.76,,327,11470,10,,
"167,000",,1986,2019,목동서로,00070,00000,11470,02,0,3114003,목동,0902,0000,11470,10200,1,목동신시가지2,12,1,11470-18,97.92,,902,11470,6,,
"190,000",,2009,2019,오목로,00299,00000,11470,02,0,3114014,목동,0962,0000,11470,10200,1,트라팰리스웨스턴에비뉴,12,1,11470-4349,112.33,,962,11470,21,,
