거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"72,000",중개거래,1999,2022,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,1,3,11470-138,49.95,서울 양천구,1259,11470,5,,
"146,000",중개거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,6,11470-120,66.24,서울 양천구,325,11470,7,,
"96,000",중개거래,2003,2022,신목로,00043,00000,11470,01,0,3114009,신정동,1300,0000,11470,10100,1,명지해드는터,1,6,11470-184,59.97,서울 양천구,1300,11470,5,,
"146,000",중개거래,1988,2022,목동동로,00010,00000,11470,01,0,3114001,신정동,0325,0000,11470,10100,1,목동신시가지11,1,14,11470-120,66.24,서울 양천구,325,11470,14,,
"16,500",직거래,2017,2022,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,1,14,11470-5380,14.02,,972-2,11470,14,,
"13,500",중개거래,2017,2022,중앙로,00286,00000,11470,00,0,3005068,신정동,0972,0002,11470,10100,1,경동미르웰,1,14,11470-5380,14.02,서울 양천구,972-2,11470,14,,
"120,000",중개거래,1987,2022,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,1,15,11470-122,53.9,서울 양천구,327,11470,12,,
"144,500",중개거래,1987,2022,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,22,11470-125,53.82,서울 양천구,312,11470,7,,
"70,000",중개거래,2001,2022,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,1,22,11470-150,59.85,서울 양천구,1281,11470,9,,
"165,000",중개거래,1987,2022,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,1,22,11470-125,71.37,서울 양천구,312,11470,15,,
