거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"210,000",,1987,2021,목동서로,00340,00000,11470,01,0,3114003,신정동,0312,0000,11470,10100,1,목동신시가지9,7,2,11470-125,106.93,,312,11470,4,,
"71,000",,2004,2021,목동로21길,00007,00000,11470,01,0,4142112,신정동,0990,0016,11470,10100,1,제일에비앙101동,7,2,11470-231,82.32,,990-16,11470,5,,
"99,000",,2000,2021,신정로,00290,00000,11470,01,0,3005066,신정동,1276,0000,11470,10100,1,신트리3,7,2,11470-139,84.97,,1276,11470,10,,
"98,000",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,7,2,11470-136,114.8,,743-2,11470,3,,
"163,500",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,7,3,11470-122,70.73,,327,11470,4,,
"68,500",,2011,2021,신정이펜1로,00099,00000,11470,01,0,3114017,신정동,1321,0000,11470,10100,1,이펜하우스1단지,7,3,11470-4594,59.93,,1321,11470,3,,
"113,000",,2010,2021,목동남로2길,00060,00007,11470,01,0,4142093,신정동,1314,0000,11470,10100,1,중앙하이츠,7,3,11470-4443,104.62,,1314,11470,3,,
"130,000",,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,7,3,11470-247,84.99,,1307,11470,1,,
"139,000",,2004,2021,목동동로10길,00016,00006,11470,01,0,4142096,신정동,1307,0000,11470,10100,1,경남아너스빌,7,3,11470-247,84.73,,1307,11470,15,,
"88,500",,2002,2021,신정로7길,00060,00007,11470,01,0,4142262,신정동,1285,0000,11470,10100,1,푸른마을4,7,3,11470-170,84.99,,1285,11470,10,,
"80,700",,1999,2021,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,7,3,11470-138,59.73,,1259,11470,4,,
"92,000",,1999,2021,목동남로4길,00020,00000,11470,01,0,4142095,신정동,0338,0000,11470,10100,1,목동우성3,7,3,11470-127,84.73,,338,11470,5,,
"110,000",,2000,2021,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,7,3,11470-126,84.96,,337,11470,13,,
"131,500",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,7,3,11470-122,53.9,,327,11470,5,,
"201,500",,1987,2021,목동동로,00100,00000,11470,01,0,3114001,신정동,0327,0000,11470,10100,1,목동신시가지13,7,3,11470-122,98.63,,327,11470,13,,
"150,000",,2002,2021,목동동로,00180,00000,11470,01,0,3114001,신정동,1296,0000,11470,10100,1,아이파크,7,4,11470-157,84.88,,1296,11470,1,,
"54,500",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,7,5,11470-153,49.99,,1293,11470,2,,
"83,800",,2011,2021,신정이펜2로,00055,00000,11470,01,0,3114018,신정동,1322,0000,11470,10100,1,이펜하우스2단지,7,5,11470-4576,84.51,,1322,11470,6,,
"123,000",,1999,2021,신정로,00300,00000,11470,01,0,3005066,신정동,1273,0000,11470,10100,1,신정현대5,7,6,11470-137,102.79,,1273,11470,7,,
"113,500",,2005,2021,신정로11길,00020,00000,11470,01,0,4142256,신정동,1311,0000,11470,10100,1,동일하이빌2단지,7,6,11470-3928,84.955,,1311,11470,17,,
"64,300",,2004,2021,은행정로17길,00080,00000,11470,01,0,4142339,신정동,1305,0000,11470,10100,1,힐탑이루미,7,6,11470-246,80.64,,1305,11470,10,,
"66,300",,2001,2021,신정로7길,00076,00000,11470,01,0,4142262,신정동,1281,0000,11470,10100,1,푸른마을2,7,6,11470-150,59.91,,1281,11470,5,,
"78,000",,2000,2021,신정로,00260,00000,11470,01,0,3005066,신정동,1277,0000,11470,10100,1,신트리4,7,7,11470-140,59.73,,1277,11470,9,,
"54,000",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,7,7,11470-153,49.99,,1293,11470,2,,
"76,500",,2000,2021,신정로14길,00006,00000,11470,01,0,4142259,신정동,1293,0000,11470,10100,1,학마을1단지,7,8,11470-153,59.98,,1293,11470,4,,
"200,000",,2003,2021,목동동로,00189,00000,11470,01,0,3114001,신정동,0318,0010,11470,10100,1,삼성쉐르빌,7,8,11470-203,164.13,,318-10,11470,35,,
"140,000",,2003,2021,목동서로,00397,00000,11470,01,0,3114003,신정동,0324,0007,11470,10100,1,대림아크로빌,7,8,11470-166,113.1,,324-7,11470,15,,
"117,750",,2000,2021,목동남로4길,00006,00023,11470,01,0,4142095,신정동,0337,0000,11470,10100,1,목동우성2,7,9,11470-126,84.96,,337,11470,7,,
"144,500",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,7,9,11470-5271,59.95,,1323,11470,14,,
"91,000",,2000,2021,신정로,00170,00000,11470,01,0,3005066,신정동,0743,0002,11470,10100,1,신정6현대,7,10,11470-136,84.6,,743-2,11470,13,,
"196,500",,2016,2021,중앙로36길,00015,00000,11470,01,0,4142376,신정동,1323,0000,11470,10100,1,목동힐스테이트,7,10,11470-5271,113.68,,1323,11470,14,,
"86,500",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,7,10,11470-4600,84.86,,1316,11470,3,,
"89,500",,2011,2021,신정이펜1로,00050,00000,11470,01,0,3114017,신정동,1316,0000,11470,10100,1,이펜하우스3단지,7,10,11470-4600,84.51,,1316,11470,7,,
"73,900",,1999,2021,신정로,00293,00000,11470,01,0,3005066,신정동,1259,0000,11470,10100,1,신트리1,7,10,11470-138,49.95,,1259,11470,15,,
